,sub_label,template,obj_label,masked_sentence,filled_sentence,T5_paraphrased_filled_sentence,T5_paraphrased_filled_sentence_0,T5_paraphrased_filled_sentence_1,T5_paraphrased_filled_sentence_2,T5_paraphrased_filled_sentence_3
10,James Northcote,[X] died in [Y] .,London,James Northcote RA (Plymouth 22 October 1746 – 13 July 1831 [MASK]) was an English painter.,James Northcote RA (Plymouth 22 October 1746 – 13 July 1831 London) was an English painter.,"['The artist James Northcote RA, who lived in Plymouth between 1746 and 1831, died in London.', 'From Plymouth in October 1746 to July 13th 1831, James Northcote RA was an English painter.', 'James Northcote RA, an English painter, lived in Plymouth between 1746 and 1831.', 'During his lifetime, James Northcote RA was an accomplished painter in England who lived in Plymouth between 1746 and 1831.']","The artist James Northcote RA, who lived in London between 1746 and 1831, died in [MASK].","From [MASK] in October 1746 to July 13th 1831, James Northcote RA was an English painter.","James Northcote RA, an English painter, lived in [MASK] between 1746 and 1831.","During his lifetime, James Northcote RA was an accomplished painter in London who lived in [MASK] between 1746 and 1831."
11,Christian Heinrich Postel,[X] died in [Y] .,Hamburg,"Christian Heinrich Postel (11 October 1658 – 22 March 1705) was a German jurist, epic poet and opera librettist, who wrote 28 libretti for the Oper am Gänsemarkt in [MASK], set by composers such as Johann Philipp Förtsch, Reinhard Keiser and Georg Philipp Telemann.","Christian Heinrich Postel (11 October 1658 – 22 March 1705) was a German jurist, epic poet and opera librettist, who wrote 28 libretti for the Oper am Gänsemarkt in Hamburg, set by composers such as Johann Philipp Förtsch, Reinhard Keiser and Georg Philipp Telemann.","['The German Christian Heinrich Postel (1711–1725) was a jurist, epic poet and opera librettist who composed 28 librettes for the Oper am Gänsemarkt in Hamburg, written by composers including Johann Philipp Förtsch, Reinhard Keiser and Georg Philipp Telemann.', 'Christian Heinrich Postel, a German jurist, epic poet, and opera librettist from the period 1658 to 1705, wrote 28 librettes for the Oper am Gänsemarkt in Hamburg, which were written by composers such as Johann Philipp Förtsch, Reinhard Keiser, or Georg Philipp Telemann.', 'A German jurist, epic poet, and opera librettist named Christian Heinrich Postel (1821–1725) wrote 28 librettes for the Oper am Gänsemarkt in Hamburg by composers including Johann Philipp Förtsch, Reinhard Keiser, Georg Philipp Telemann (1754–1776) and was a founding member of the Academy of Arts in Austria from 1658 to 1755.', 'German jurist, epic poet, and opera librettoist Christian Heinrich Postel wrote 28 librettes for the Oper am Gänsemarkt in Hamburg written by various composer such as Johann Philipp Förtsch, Reinhard Keiser or Georg Philipp Telemann.']","The German Christian Heinrich Postel (1711–1725) was a jurist, epic poet and opera librettist who composed 28 librettes for the Oper am Gänsemarkt in [MASK], written by composers including Johann Philipp Förtsch, Reinhard Keiser and Georg Philipp Telemann.","Christian Heinrich Postel, a German jurist, epic poet, and opera librettist from the period 1658 to 1705, wrote 28 librettes for the Oper am Gänsemarkt in [MASK], which were written by composers such as Johann Philipp Förtsch, Reinhard Keiser, or Georg Philipp Telemann.","A German jurist, epic poet, and opera librettist named Christian Heinrich Postel (1821–1725) wrote 28 librettes for the Oper am Gänsemarkt in [MASK] by composers including Johann Philipp Förtsch, Reinhard Keiser, Georg Philipp Telemann (1754–1776) and was a founding member of the Academy of Arts in Austria from 1658 to 1755.","German jurist, epic poet, and opera librettoist Christian Heinrich Postel wrote 28 librettes for the Oper am Gänsemarkt in [MASK] written by various composer such as Johann Philipp Förtsch, Reinhard Keiser or Georg Philipp Telemann."
12,Fredrik Idestam,[X] died in [Y] .,Helsinki,"Knut Fredrik Idestam (28 October 1838, Tyrväntö, Grand Duchy of Finland – 8 April 1916, [MASK], Grand Duchy of Finland) was a Finnish mining engineer and businessman, best known as a co-founder of Nokia.","Knut Fredrik Idestam (28 October 1838, Tyrväntö, Grand Duchy of Finland – 8 April 1916, Helsinki, Grand Duchy of Finland) was a Finnish mining engineer and businessman, best known as a co-founder of Nokia.","['A Finnish mining engineer and businessman, Knut Fredrik Idestam, was one of the most prominent co-founders of Nokia.', 'Finnish mining engineer and businessman Knut Fredrik Idestam, born 28 October 1838 in Tyrväntö, Grand Duchy of Finland, but died on 8 April 1916 in Helsinki, Great Lakes, a year later. He is best known for his co-founding Nokia.', 'The son of Knut Fredrik Idestam, a mining engineer and businessman from Finland, who was born in Tyrväntö, Grand Duchy of Finland on 28 October 1838 but died on 8 April 1916 in Helsinki, grand duchy. He is most recognized for his role as one of the founding co-founders of Nokia.', 'Knut Fredrik Idestam, a mining engineer from Finland who worked alongside his father in 1838, became renowned as he later became one of the founding co-founders of Nokia.']","A Finnish mining engineer and businessman, Knut Fredrik Idestam, was one of the most prominent co-founders of Nokia.","Finnish mining engineer and businessman Knut Fredrik Idestam, born 28 October 1838 in Tyrväntö, Grand Duchy of Finland, but died on 8 April 1916 in [MASK], Great Lakes, a year later. He is best known for his co-founding Nokia.","The son of Knut Fredrik Idestam, a mining engineer and businessman from Finland, who was born in Tyrväntö, Grand Duchy of Finland on 28 October 1838 but died on 8 April 1916 in [MASK], grand duchy. He is most recognized for his role as one of the founding co-founders of Nokia.","Knut Fredrik Idestam, a mining engineer from Finland who worked alongside his father in 1838, became renowned as he later became one of the founding co-founders of Nokia."
13,Santiago Carrillo,[X] died in [Y] .,Madrid,"After the resignation of Santiago Carrillo as General Secretary of PCE and the election of Gerardo Iglesias due to poor results in the 1982 elections, Frutos transferred to [MASK] to work within the Structures of the Central Committee of the PCE.","After the resignation of Santiago Carrillo as General Secretary of PCE and the election of Gerardo Iglesias due to poor results in the 1982 elections, Frutos transferred to Madrid to work within the Structures of the Central Committee of the PCE.","['Following the unsuccessful 1982 elections, Frutos was appointed to work within the Structures of the Central Committee of PCE after Santiago Carrillo resigned as General Secretary and Gerardo Iglesias became the new leader.', 'After Santiago Carrillo resigned as PCE General Secretary and Gerardo Iglesias was elected due to poor performance in the 1982 elections, Frutós moved to Madrid to work for the Structures of the Central Committee of his organization.', 'Frutos was able to work within the Structures of the Central Committee of PCE after Santiago Carrillo resigned as PCÉ General Secretary and Gerardo Iglesia(e) was elected because of poor results in the 1982 elections.', ""In response to the poor performance in the 1982 elections and the resignation of Santiago Carrillo as PCE General Secretary and Gerardo Iglesias' election, Fruto was moved back to Madrid to work for an internal organization within the Central Committee of the PCT.""]","Following the unsuccessful 1982 elections, Frutos was appointed to work within the Structures of the Central Committee of PCE after [MASK] Carrillo resigned as General Secretary and Gerardo Iglesias became the new leader.","After Madrid Carrillo resigned as PCE General Secretary and Gerardo Iglesias was elected due to poor performance in the 1982 elections, Frutós moved to [MASK] to work for the Structures of the Central Committee of his organization.",Frutos was able to work within the Structures of the Central Committee of PCE after [MASK] Carrillo resigned as PCÉ General Secretary and Gerardo Iglesia(e) was elected because of poor results in the 1982 elections.,"In response to the poor performance in the 1982 elections and the resignation of Madrid Carrillo as PCE General Secretary and Gerardo Iglesias' election, Fruto was moved back to [MASK] to work for an internal organization within the Central Committee of the PCT."
14,Pierre Cartellier,[X] died in [Y] .,Paris,"In 1809 he went to [MASK] from the Dijon school of art, and became a pupil of Pierre Cartellier, obtaining the Grand Prix de Rome in 1812.","In 1809 he went to Paris from the Dijon school of art, and became a pupil of Pierre Cartellier, obtaining the Grand Prix de Rome in 1812.","['In 1809, he moved to Paris from the Dijon school of art and studied under Pierre Cartellier, where a winning ticket was given to him in 1812 for the Grand Prix de Rome.', 'He attended the Dijon school of art in 1809 and studied under Pierre Cartellier in Paris, where he won the Grand Prix de Rome in his first competition in 1912.', 'From the Dijon school of art, he traveled to Paris in 1809 and trained with Pierre Cartellier. He won the Grand Prix de Rome in his first competition in that year.', 'After attending the Dijon school of art, he traveled to Paris in 1809 and studied under Pierre Cartellier, where a winning ticket was given to him that summer. He also won the Grand Prix de Rome in Chicago in its first year (1812).']","In 1809, he moved to Paris from the Dijon school of art and studied under Pierre Cartellier, where a winning ticket was given to him in 1812 for the Grand Prix de [MASK].","He attended the Dijon school of art in 1809 and studied under Pierre Cartellier in Paris, where he won the Grand Prix de [MASK] in his first competition in 1912.","From the Dijon school of art, he traveled to Paris in 1809 and trained with Pierre Cartellier. He won the Grand Prix de [MASK] in his first competition in that year.","After attending the Dijon school of art, he traveled to Paris in 1809 and studied under Pierre Cartellier, where a winning ticket was given to him that summer. He also won the Grand Prix de Paris in [MASK] in its first year (1812)."
15,Isaac Boleslavsky,[X] died in [Y] .,Minsk,"Isaac Yefremovich Boleslavsky (Ukrainian: Ісаак Єфремович Болеславський, Исаак Ефремович Болеславский; June 9, 1919 Zolotonosha, Ukraine – February 15, 1977 [MASK]) was a Soviet chess Grandmaster.","Isaac Yefremovich Boleslavsky (Ukrainian: Ісаак Єфремович Болеславський, Исаак Ефремович Болеславский; June 9, 1919 Zolotonosha, Ukraine – February 15, 1977 Minsk) was a Soviet chess Grandmaster.","['Isaac Yefremovich Boleslavsky, who was born in Ukraine on June 9, 1919, and passed away in 1945, was a Soviet chess grandmaster.', 'The Soviet chess grandmaster, Isaac Yefremovich Boleslavsky (born May 9, 1919 in Zolotonosha, Ukraine and died February 15, 1977 in Minsk), held the position of Grand Master.', 'A chess grandmaster of Soviet origin, Isaac Yefremovich Boleslavsky (born May 9, 1919 in Zolotonosha, Ukraine) was known for his exceptional skills and reputation as ""Azerbaijan\'s саак"" or ""Bodinka"".', 'During his time as a Soviet chess grandmaster, Isaac Yefremovich Boleslavsky (born May 9, 1919 in Zolotonosha, Ukraine) held the positions of first and second holder in the Russian Chess Championships until February 15, 1977.']","Isaac Yefremovich Boleslavsky, who was born in Ukraine on June 9, 1919, and passed away in 1945, was a Soviet chess grandmaster.","The Soviet chess grandmaster, Isaac Yefremovich Boleslavsky (born May 9, 1919 in Zolotonosha, Ukraine and died February 15, 1977 in [MASK]), held the position of Grand Master.","A chess grandmaster of Soviet origin, Isaac Yefremovich Boleslavsky (born May 9, 1919 in Zolotonosha, Ukraine) was known for his exceptional skills and reputation as ""Azerbaijan's саак"" or ""Bodinka"".","During his time as a Soviet chess grandmaster, Isaac Yefremovich Boleslavsky (born May 9, 1919 in Zolotonosha, Ukraine) held the positions of first and second holder in the Russian Chess Championships until February 15, 1977."
16,Joseph Cordeiro,[X] died in [Y] .,Karachi,He succeeded Cardinal Joseph Cordeiro as Archbishop of [MASK] on 11 Feb 1994 and retired from that office on 20 November 2002.,He succeeded Cardinal Joseph Cordeiro as Archbishop of Karachi on 11 Feb 1994 and retired from that office on 20 November 2002.,"['After taking over from Cardinal Joseph Cordeiro as Archbishop of Karachi on 11 February 1994, he retired from the position on 20 November 2002.', 'He assumed the role of Archbishop of Karachi on 11 February 1994, succeeding Cardinal Joseph Cordeiro, and subsequently retired from that position on 20 November 2002.', 'On 11 February 1994, he took over the Archbishop of Karachi post from his predecessor, Cardinal Joseph Cordeiro, and retired on 20 November 2002.', 'Following the appointment of Archbishop of Karachi, he succeeded Cardinal Joseph Cordeiro on 11 February 1994 and retired from that position on 20 November 2002.']","After taking over from Cardinal Joseph Cordeiro as Archbishop of [MASK] on 11 February 1994, he retired from the position on 20 November 2002.","He assumed the role of Archbishop of [MASK] on 11 February 1994, succeeding Cardinal Joseph Cordeiro, and subsequently retired from that position on 20 November 2002.","On 11 February 1994, he took over the Archbishop of [MASK] post from his predecessor, Cardinal Joseph Cordeiro, and retired on 20 November 2002.","Following the appointment of Archbishop of [MASK], he succeeded Cardinal Joseph Cordeiro on 11 February 1994 and retired from that position on 20 November 2002."
17,Gillis Valckenier,[X] died in [Y] .,Amsterdam,"Gillis Valckenier (1623–1680) was nine years burgomaster of [MASK]: in 1665, 1666, 1668, 1670, 1673, 1674, 1676, 1678, 1679.","Gillis Valckenier (1623–1680) was nine years burgomaster of Amsterdam: in 1665, 1666, 1668, 1670, 1673, 1674, 1676, 1678, 1679.","['In 1665, 1666, and 1668, Gillis Valckenier served as the burgomaster of Amsterdam for nine years.', 'During the years 1665-1666, 1668, and 1670, as well as 1674, 174, and 1603, Gillis Valckenier served as the burgomaster of Amsterdam for nine years.', 'Gillis Valckenier, who was a burgomaster in Amsterdam for nine years, was responsible for the following years: 1665, 1666, 1608, 1670, 1703, 1874, 1103, 1761, 1782, 1678, and 1679.', 'The burgomaster of Amsterdam, Gillis Valckenier, served for nine years, starting in 1665 and continuing through 1666, 1668, 1608, 1670, 173, 1674, 1576, 1365, 2270, and 1679.']","In 1665, 1666, and 1668, Gillis Valckenier served as the burgomaster of [MASK] for nine years.","During the years 1665-1666, 1668, and 1670, as well as 1674, 174, and 1603, Gillis Valckenier served as the burgomaster of [MASK] for nine years.","Gillis Valckenier, who was a burgomaster in [MASK] for nine years, was responsible for the following years: 1665, 1666, 1608, 1670, 1703, 1874, 1103, 1761, 1782, 1678, and 1679.","The burgomaster of [MASK], Gillis Valckenier, served for nine years, starting in 1665 and continuing through 1666, 1668, 1608, 1670, 173, 1674, 1576, 1365, 2270, and 1679."
18,George Frampton,[X] died in [Y] .,London,"The Edith Cavell Memorial is an outdoor memorial to Edith Cavell by Sir George Frampton, in [MASK], United Kingdom.","The Edith Cavell Memorial is an outdoor memorial to Edith Cavell by Sir George Frampton, in London, United Kingdom.","['In London, United Kingdom, the Edith Cavell Memorial by Sir George Frampton is situated in an open area.', 'An outdoor memorial to Edith Cavell, created by Sir George Frampton, is located in London, United Kingdom.', 'The Edith Cavell Memorial, designed by Sir George Frampton, is located in London, United Kingdom, and was created as an outdoor memorial to her.', 'Sir George Frampton designed and built the Edith Cavell Memorial in London, United Kingdom.']","In [MASK], United Kingdom, the Edith Cavell Memorial by Sir George Frampton is situated in an open area.","An outdoor memorial to Edith Cavell, created by Sir George Frampton, is located in [MASK], United Kingdom.","The Edith Cavell Memorial, designed by Sir George Frampton, is located in [MASK], United Kingdom, and was created as an outdoor memorial to her.","Sir George Frampton designed and built the Edith Cavell Memorial in [MASK], United Kingdom."
19,Coco Chanel,[X] died in [Y] .,Paris,"The book includes extensive material on the sights of [MASK] (such as Luxembourg Garden, Marais and Place des Vosges), as well as some of the city's most famous residents (such as Amedeo Modigliani and Coco Chanel).","The book includes extensive material on the sights of Paris (such as Luxembourg Garden, Marais and Place des Vosges), as well as some of the city's most famous residents (such as Amedeo Modigliani and Coco Chanel).","['The book contains a wealth of information about the highlights of Paris, including Luxembourg Garden, Marais, and Place des Vosges, as well as some of its most famous inhabitants, such as Amedeo Modigliani and Coco Chanel.', 'The publication features an abundance of information about the highlights of Paris, including Luxembourg Garden, Marais, and Place des Vosges, as well as the most renowned Parisians like Amedeo Modigliani and Coco Chanel.', ""In the book, there is a wealth of information about the highlights of Paris such as Luxembourg Garden (located in the Charles-Ouest histilico), Marais (in the center) and Place des Vosges, as well as some of the city's most famous people like Amedeo Modigliani and Coco Chanel."", 'Paris is extensively covered in the book, with particular attention paid to landmarks like Luxembourg Garden, Marais, and Place des Vosges, as well as notable locals such as Amedeo Modigliani or Coco Chanel.']","The book contains a wealth of information about the highlights of [MASK], including Luxembourg Garden, Marais, and Place des Vosges, as well as some of its most famous inhabitants, such as Amedeo Modigliani and Coco Chanel.","The publication features an abundance of information about the highlights of [MASK], including Luxembourg Garden, Marais, and Place des Vosges, as well as the most renowned Parisians like Amedeo Modigliani and Coco Chanel.","In the book, there is a wealth of information about the highlights of [MASK] such as Luxembourg Garden (located in the Charles-Ouest histilico), Marais (in the center) and Place des Vosges, as well as some of the city's most famous people like Amedeo Modigliani and Coco Chanel.","[MASK] is extensively covered in the book, with particular attention paid to landmarks like Luxembourg Garden, Marais, and Place des Vosges, as well as notable locals such as Amedeo Modigliani or Coco Chanel."
20,Madame de Montesson,[X] died in [Y] .,Paris,"Le jugement de Midas (The Judgement of Midas) is a French comédie mêlée d'ariettes (a kind of opéra comique), in three acts by André Grétry first performed on 28 March 1778 in the apartments of Madame de Montesson at the Palais-Royal in [MASK].","Le jugement de Midas (The Judgement of Midas) is a French comédie mêlée d'ariettes (a kind of opéra comique), in three acts by André Grétry first performed on 28 March 1778 in the apartments of Madame de Montesson at the Palais-Royal in Paris.","[""The Palais-Royal in Paris was the setting for Le jugement de Midas, a French comédie mixed d'ariettes, which was performed by André Grétry in three acts on 28 March 1778."", ""On 28 March 1778, André Grétry's French comédie mixed d'ariettes concert was performed in the Palais-Royal in Paris, where he played Le jugement de Midas in three acts."", ""André Grétry's French comédie mixed arianism of three acts, Le jugement de Midas (The Judgement of Midaks), was first staged on 28 March 1778 at the Palais-Royal in Paris."", ""In the Palais-Royal in Paris, André Grétry's French comédie mixed d'ariettes production Le jugement de Midas (The Judgement of Midaks) was first performed on 28 March 1778.""]","The Palais-Royal in [MASK] was the setting for Le jugement de Midas, a French comédie mixed d'ariettes, which was performed by André Grétry in three acts on 28 March 1778.","On 28 March 1778, André Grétry's French comédie mixed d'ariettes concert was performed in the Palais-Royal in [MASK], where he played Le jugement de Midas in three acts.","André Grétry's French comédie mixed arianism of three acts, Le jugement de Midas (The Judgement of Midaks), was first staged on 28 March 1778 at the Palais-Royal in [MASK].","In the Palais-Royal in [MASK], André Grétry's French comédie mixed d'ariettes production Le jugement de Midas (The Judgement of Midaks) was first performed on 28 March 1778."
21,Said Ramadan,[X] died in [Y] .,Geneva,"Said Ramadan (Arabic: ; born April 12, 1926 in Shibin Al Kawm, Al Minufiyah, died August 4, 1995 in [MASK]) was an Egyptian religious scholar and activist, and a major figure in the Muslim Brotherhood.","Said Ramadan (Arabic: ; born April 12, 1926 in Shibin Al Kawm, Al Minufiyah, died August 4, 1995 in Geneva) was an Egyptian religious scholar and activist, and a major figure in the Muslim Brotherhood.","['An Egyptian religious scholar and activist, Said Ramadan (born April 12, 1926 in Shibin Al Kawm, later Al Minufiyah died August 4, 1995 in Geneva) was a prominent member of the Muslim Brotherhood.', 'Born in Shibin Al Kawm, died on 4 August 1995 in Geneva (Arabic), Said Ramadan was an Egyptian religious figure and leader of the Muslim Brotherhood.', 'The Muslim Brotherhood had Said Ramadan, an Egyptian religious figure, as a significant figure before his death in 1995. He was born in 1926 in Shibin Al Kawm, later known as Al Minufiyah and died in Geneva on August 4, 1995 from age 26.', 'Said Ramadan, an Egyptian religious figure and leader, was born in Shibin Al Kawm, worked as a teacher before becoming the youngest child of Nazion and Abou Qassam before dying in Geneva.']","An Egyptian religious scholar and activist, Said Ramadan (born April 12, 1926 in Shibin Al Kawm, later Al Minufiyah died August 4, 1995 in [MASK]) was a prominent member of the Muslim Brotherhood.","Born in Shibin Al Kawm, died on 4 August 1995 in [MASK] (Arabic), Said Ramadan was an Egyptian religious figure and leader of the Muslim Brotherhood.","The Muslim Brotherhood had Said Ramadan, an Egyptian religious figure, as a significant figure before his death in 1995. He was born in 1926 in Shibin Al Kawm, later known as Al Minufiyah and died in [MASK] on August 4, 1995 from age 26.","Said Ramadan, an Egyptian religious figure and leader, was born in Shibin Al Kawm, worked as a teacher before becoming the youngest child of Nazion and Abou Qassam before dying in [MASK]."
22,Peter Strudel,[X] died in [Y] .,Vienna,"Between 1676 (when he was 16 years old) and 1686, Peter Strudel came to the Hofburg in [MASK] and, together with his brother Paul Strudel, obtained a position as painter to the Imperial Court.","Between 1676 (when he was 16 years old) and 1686, Peter Strudel came to the Hofburg in Vienna and, together with his brother Paul Strudel, obtained a position as painter to the Imperial Court.","['During the period of 1676 to 1686, Peter Strudel worked as a painter for the Imperial Court alongside his brother Paul Struß while at the Hofburg in Vienna.', 'Between 1676 and 1686, Peter Strudel worked as a painter at the Hofburg in Vienna before joining the Imperial Court with his brother Paul Struß.', 'In 1676-1686, Peter Strudel arrived at the Hofburg in Vienna and was appointed as a painter to the Imperial Court alongside his brother Paul Struß.', 'Peter Strudel, along with his brother Paul Struß, was appointed as a painter at the Imperial Court after spending time at 1676 and 1686 in Vienna.']","During the period of 1676 to 1686, Peter Strudel worked as a painter for the Imperial Court alongside his brother Paul Struß while at the Hofburg in [MASK].","Between 1676 and 1686, Peter Strudel worked as a painter at the Hofburg in [MASK] before joining the Imperial Court with his brother Paul Struß.","In 1676-1686, Peter Strudel arrived at the Hofburg in [MASK] and was appointed as a painter to the Imperial Court alongside his brother Paul Struß.","Peter Strudel, along with his brother Paul Struß, was appointed as a painter at the Imperial Court after spending time at 1676 and 1686 in [MASK]."
23,Ambrose,[X] died in [Y] .,London,"In 1953 Lew Davis (Ben Davis's brother), a professional trombonist who had played with Jack Hylton, Louis Armstrong, Lew Stone, Bert Ambrose, and Ray Noble joined the business and ran the brass and woodwind sections in the new showrooms at 114-116 Charing Cross Road, [MASK], WC2.","In 1953 Lew Davis (Ben Davis's brother), a professional trombonist who had played with Jack Hylton, Louis Armstrong, Lew Stone, Bert Ambrose, and Ray Noble joined the business and ran the brass and woodwind sections in the new showrooms at 114-116 Charing Cross Road, London, WC2.","['Lew Davis, a professional trombonist who had worked with Jack Hylton, Louis Armstrong, LeW Stone, Bert Ambrose, and Ray Noble, joined the business in 1953 and was responsible for managing the brass and woodwind departments at the new showrooms located at 114-116 Charing Cross Road, London, UK.', 'The year 1953 saw the addition of Lew Davis, a professional trombonist who had worked with Jack Hylton Louis Armstrong, Levy Stone, Bert Ambrose and Ray Noble to the business. He took charge of the brass and woodwind departments in the new showrooms located at 114-116 Charing Cross Road, London, UK, where Ben Davis was born.', 'In 1953, Lew Davis, a professional trombonist who had collaborated with Jack Hylton, Louis Armstrong and Lewin Stone, Bert Ambrose and Ray Noble, joined the business and headed up the brass and woodwind sections in the new showrooms at 114-116 Charing Cross Road, London.', 'At the new showrooms located at 114-116 Charing Cross Road, London. WC2, Lew Davis became a professional trombonist in 1953 and managed both the brass and woodwind departments after playing with Jack Hylton, Louis Armstrong, Lewin Stone, Bert Ambrose, and Ray Noble.']","Lew Davis, a professional trombonist who had worked with Jack Hylton, Louis Armstrong, LeW Stone, Bert Ambrose, and Ray Noble, joined the business in 1953 and was responsible for managing the brass and woodwind departments at the new showrooms located at 114-116 Charing Cross Road, [MASK], UK.","The year 1953 saw the addition of Lew Davis, a professional trombonist who had worked with Jack Hylton Louis Armstrong, Levy Stone, Bert Ambrose and Ray Noble to the business. He took charge of the brass and woodwind departments in the new showrooms located at 114-116 Charing Cross Road, [MASK], UK, where Ben Davis was born.","In 1953, Lew Davis, a professional trombonist who had collaborated with Jack Hylton, Louis Armstrong and Lewin Stone, Bert Ambrose and Ray Noble, joined the business and headed up the brass and woodwind sections in the new showrooms at 114-116 Charing Cross Road, [MASK].","At the new showrooms located at 114-116 Charing Cross Road, [MASK]. WC2, Lew Davis became a professional trombonist in 1953 and managed both the brass and woodwind departments after playing with Jack Hylton, Louis Armstrong, Lewin Stone, Bert Ambrose, and Ray Noble."
24,Benjamin Waterhouse Hawkins,[X] died in [Y] .,London,Benjamin Waterhouse Hawkins (8 February 1807 – 27 January 1894) was an English sculptor and natural history artist renowned for his work on the life-size models of dinosaurs in the Crystal Palace Park in south [MASK].,Benjamin Waterhouse Hawkins (8 February 1807 – 27 January 1894) was an English sculptor and natural history artist renowned for his work on the life-size models of dinosaurs in the Crystal Palace Park in south London.,"['Benjamin Waterhouse Hawkins, an English sculptor and natural history artist, gained fame for his life-size dinosaur sculptures in the Crystal Palace Park of south London from 1807 to 1904.', 'The work of Benjamin Waterhouse Hawkins, an English natural history artist and sculptor, gained recognition after he worked on realistic dinosaur models in the Crystal Palace Park in south London from 1807 to 1904.', 'During his lifetime (1807-1884), Benjamin Waterhouse Hawkins, an English natural history artist and sculptor, was famous for creating life-size dinosaur models at the Crystal Palace Park in south London.', 'An English sculptor and natural history artist, Benjamin Waterhouse Hawkins (1807–27 January 1894) worked in the Crystal Palace Park of south London creating life-size models of dinosaurs.']","Benjamin Waterhouse Hawkins, an English sculptor and natural history artist, gained fame for his life-size dinosaur sculptures in the Crystal Palace Park of south [MASK] from 1807 to 1904.","The work of Benjamin Waterhouse Hawkins, an English natural history artist and sculptor, gained recognition after he worked on realistic dinosaur models in the Crystal Palace Park in south [MASK] from 1807 to 1904.","During his lifetime (1807-1884), Benjamin Waterhouse Hawkins, an English natural history artist and sculptor, was famous for creating life-size dinosaur models at the Crystal Palace Park in south [MASK].","An English sculptor and natural history artist, Benjamin Waterhouse Hawkins (1807–27 January 1894) worked in the Crystal Palace Park of south [MASK] creating life-size models of dinosaurs."
