,sub_label,template,obj_label,masked_sentence,filled_sentence,T5_paraphrased_filled_sentence,T5_paraphrased_filled_sentence_0,T5_paraphrased_filled_sentence_1,T5_paraphrased_filled_sentence_2,T5_paraphrased_filled_sentence_3
10,Leif Sylvester Petersen,[X] is [Y] citizen .,Denmark,"Leif Sylvester Petersen, (born 18 April 1940) in Copenhagen, also known as Leif Sylvester, is a [MASK] painter, graphic artist, musician and actor.","Leif Sylvester Petersen, (born 18 April 1940) in Copenhagen, also known as Leif Sylvester, is a Denmark painter, graphic artist, musician and actor.","['Leif Sylvester Petersen, a Danish painter, graphic artist, musician and actor, was born in Copenhagen on April 18, 1940.', 'The artist Leif Sylvester Petersen, born in Copenhagen on April 18, 1940, is known as a painter, graphic artist, musician, and actor from Denmark.', 'A Danish painter, graphic artist and musician who performed in various theatre productions for over 50 years, Leif Sylvester Petersen (born 18 April 1940) hails from Copenhagen.', 'Born in Copenhagen on April 18, 1940, Leif Sylvester Petersen (born April 6, 1939) is a Danish artist who worked as primarily painters, graphic artists, musicians, and actors.']","Leif Sylvester Petersen, a Danish painter, graphic artist, musician and actor, was born in Copenhagen on April 18, 1940.","The artist Leif Sylvester Petersen, born in Copenhagen on April 18, 1940, is known as a painter, graphic artist, musician, and actor from [MASK].","A Danish painter, graphic artist and musician who performed in various theatre productions for over 50 years, Leif Sylvester Petersen (born 18 April 1940) hails from Copenhagen.","Born in Copenhagen on April 18, 1940, Leif Sylvester Petersen (born April 6, 1939) is a Danish artist who worked as primarily painters, graphic artists, musicians, and actors."
11,John Landy,[X] is [Y] citizen .,Australia,"At the conclusion of the 1956 Melbourne Olympic Games, the Geelong City Council held a dinner on 15 January 1957 to honour the six Geelong Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce, John Landy, Don MacMillan and John Vernon) who had represented Geelong and [MASK] at these games.","At the conclusion of the 1956 Melbourne Olympic Games, the Geelong City Council held a dinner on 15 January 1957 to honour the six Geelong Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce, John Landy, Don MacMillan and John Vernon) who had represented Geelong and Australia at these games.","['The Geelong City Council organized a dinner on 15 January 1957 to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce,John Landy, Don MacMillan and John Vernon) who represented their home state of Australia at the 1956 Melbourne Olympic Games.', 'On 15 January 1957, the Geelong City Council organized a dinner to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce,John Landy, Don MacMillan and John Vernon) who represented their home state of Australia at the 1956 Melbourne Olympic Games.', 'At the end of the 1956 Melbourne Olympic Games, the Geelong City Council held a dinner on 15 January 1957 to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick; Robert James ""Bob"" Joyce; and) who represented Australia at the games.', 'During the conclusion of their 1956 Melbourne Olympic Games, the Geelong City Council organized a dinner on 15 January 1957 to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce,John Landy, Don MacMillan and John Vernon) who had represented Australia and Gew2ong.']","The Geelong City Council organized a dinner on 15 January 1957 to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce,John Landy, Don MacMillan and John Vernon) who represented their home state of [MASK] at the 1956 Melbourne Olympic Games.","On 15 January 1957, the Geelong City Council organized a dinner to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce,John Landy, Don MacMillan and John Vernon) who represented their home state of [MASK] at the 1956 Melbourne Olympic Games.","At the end of the 1956 Melbourne Olympic Games, the Geelong City Council held a dinner on 15 January 1957 to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick; Robert James ""Bob"" Joyce; and) who represented [MASK] at the games.","During the conclusion of their 1956 Melbourne Olympic Games, the Geelong City Council organized a dinner on 15 January 1957 to celebrate the six Geeks Guild athletes (Ron Blackney, John Chittick, Robert James ""Bob"" Joyce,John Landy, Don MacMillan and John Vernon) who had represented [MASK] and Gew2ong."
12,H. V. Evatt,[X] is [Y] citizen .,Australia,"Elizabeth Andreas Evatt, AC (born 11 November 1933), an eminent Australian reformist lawyer and jurist who sat on numerous national and international tribunals and commissions, was the first Chief Judge of the Family Court of [MASK], the first female judge of an Australian federal court, and the first Australian to be elected to the United Nations Human Rights Committee.","Elizabeth Andreas Evatt, AC (born 11 November 1933), an eminent Australian reformist lawyer and jurist who sat on numerous national and international tribunals and commissions, was the first Chief Judge of the Family Court of Australia, the first female judge of an Australian federal court, and the first Australian to be elected to the United Nations Human Rights Committee.","['An eminent Australian reformist lawyer and jurist, Elizabeth Andreas Evatt, AC was born in 1933. She served on several national and international tribunals and commissions, including being the first female judge of an Australian federal court and the inaugural Australian to be elected to the United Nations Human Rights Committee.', 'The first Australian to be elected to the United Nations Human Rights Committee and the Chief Judge of the Family Court of Australia, Elizabeth Andreas Evatt, AC (born 11 November 1933) is a notable example of an eminent Australian reformist lawyer who also served on various national and international tribunals and commissions.', 'Elizabeth Andreas Evatt, AC, who was born on November 11, 1933, is a distinguished Australian reformist lawyer and jurist who served on various national and international tribunals. She was the first Australian to be elected to the United Nations Human Rights Committee and served as the Chief Judge of the Family Court in Australia, as well as being the inaugural female judge in judicial proceedings.', 'Elizabeth Andreas Evat, AC, who was born on November 11, 1933, is a distinguished Australian reformist lawyer and jurist who served on various national and international tribunals. She was the first Australian to be elected to the United Nations Human Rights Committee and served as the Chief Judge of the Family Court in Australia, as well as being the inaugural female judge of an Australian federal court during her lifetime.']","An eminent Australian reformist lawyer and jurist, Elizabeth Andreas Evatt, AC was born in 1933. She served on several national and international tribunals and commissions, including being the first female judge of an Australian federal court and the inaugural Australian to be elected to the United Nations Human Rights Committee.","The first Australian to be elected to the United Nations Human Rights Committee and the Chief Judge of the Family Court of [MASK], Elizabeth Andreas Evatt, AC (born 11 November 1933) is a notable example of an eminent Australian reformist lawyer who also served on various national and international tribunals and commissions.","Elizabeth Andreas Evatt, AC, who was born on November 11, 1933, is a distinguished Australian reformist lawyer and jurist who served on various national and international tribunals. She was the first Australian to be elected to the United Nations Human Rights Committee and served as the Chief Judge of the Family Court in [MASK], as well as being the inaugural female judge in judicial proceedings.","Elizabeth Andreas Evat, AC, who was born on November 11, 1933, is a distinguished Australian reformist lawyer and jurist who served on various national and international tribunals. She was the first Australian to be elected to the United Nations Human Rights Committee and served as the Chief Judge of the Family Court in [MASK], as well as being the inaugural female judge of an Australian federal court during her lifetime."
13,"Humphrey Stafford, 1st Duke of Buckingham",[X] is [Y] citizen .,England,"Humphrey Stafford, 1st Duke of Buckingham (15 August 1402 – 10 July 1460) was an [MASK] nobleman.","Humphrey Stafford, 1st Duke of Buckingham (15 August 1402 – 10 July 1460) was an England nobleman.","['An English nobleman, Humphrey Stafford, 1st Duke of Buckingham, lived from August 1402 to 10 July 1460.', 'The 1st Duke of Buckingham, Humphrey Stafford, was a member of the English noble family and lived from August 142 to July 14, 1460.', 'A nobleman from England named Humphrey Stafford, 1st Duke of Buckingham, was born in August 1402 and lived until 10 July 1460.', 'Humphrey Stafford, 1st Duke of Buckingham, was a nobleman who lived in England and passed away 15 August 1402 – 10 July 1460.']","An English nobleman, Humphrey Stafford, 1st Duke of Buckingham, lived from August 1402 to 10 July 1460.","The 1st Duke of Buckingham, Humphrey Stafford, was a member of the English noble family and lived from August 142 to July 14, 1460.","A nobleman from [MASK] named Humphrey Stafford, 1st Duke of Buckingham, was born in August 1402 and lived until 10 July 1460.","Humphrey Stafford, 1st Duke of Buckingham, was a nobleman who lived in [MASK] and passed away 15 August 1402 – 10 July 1460."
14,Boris Spassky,[X] is [Y] citizen .,France,The only champion present in Thessaloniki was Boris Spassky who had defected and now represented [MASK].,The only champion present in Thessaloniki was Boris Spassky who had defected and now represented France.,"['Thessaloniki saw only one champion, Boris Spassky, who had defected and is now representing France.', 'France represented Boris Spassky, who had defected and was the only champion in attendance at Thessaloniki.', 'Boris Spassky, who had defected and was now representing France in the competition, was the only winner at Thessaloniki.', 'Only Boris Spassky, who had defected and is now a member of France, was present in Thesseti.']","Thessaloniki saw only one champion, Boris Spassky, who had defected and is now representing [MASK].","[MASK] represented Boris Spassky, who had defected and was the only champion in attendance at Thessaloniki.","Boris Spassky, who had defected and was now representing [MASK] in the competition, was the only winner at Thessaloniki.","Only Boris Spassky, who had defected and is now a member of [MASK], was present in Thesseti."
15,Louise-Rosalie Lefebvre,[X] is [Y] citizen .,France,The Dugazon family (after their stage name) or the Gourgaud family was a famous acting dynasty in 18th century [MASK].,The Dugazon family (after their stage name) or the Gourgaud family was a famous acting dynasty in 18th century France.,"['The Dugazon family or the Gourgaud family was a distinguished acting dynasty in 18th century France.', 'During the 18th century in France, the Dugazon family or the Gourgaud family was a distinguished acting dynasty.', 'In 18th century France, a distinguished acting family known as the Dugazon family or the Gourgaud family (whose name is associated with stage names) was well-known.', 'A renowned acting family in 18th century France was the Dugazon family or the Gourgaud family, who gave their stage name to this family.']",The Dugazon family or the Gourgaud family was a distinguished acting dynasty in 18th century [MASK].,"During the 18th century in [MASK], the Dugazon family or the Gourgaud family was a distinguished acting dynasty.","In 18th century [MASK], a distinguished acting family known as the Dugazon family or the Gourgaud family (whose name is associated with stage names) was well-known.","A renowned acting family in 18th century [MASK] was the Dugazon family or the Gourgaud family, who gave their stage name to this family."
16,Thomas Bo Larsen,[X] is [Y] citizen .,Denmark,"Thomas Bo Larsen (born 27 November 1963) is a [MASK] film actor, born in Gladsaxe, Denmark.","Thomas Bo Larsen (born 27 November 1963) is a Denmark film actor, born in Gladsaxe, Denmark.","['Thomas Bo Larsen, a Danish actor, was born in Gladsaxe, Denmark on 27 November 1963.', 'The birthplace of Thomas Bo Larsen, a Danish actor, is Gladsaxe, Denmark.', 'Born in Gladsaxe, Denmark on 27 November 1963, Thomas Bo Larsen is a Danish actor who has made directing and other notable contributions to the film industry.', 'A Danish actor named Thomas Bo Larsen was born in Gladsaxe, Denmark on 27 November 1963.']","Thomas Bo Larsen, a Danish actor, was born in Gladsaxe, [MASK] on 27 November 1963.","The birthplace of Thomas Bo Larsen, a Danish actor, is Gladsaxe, [MASK].","Born in Gladsaxe, [MASK] on 27 November 1963, Thomas Bo Larsen is a Danish actor who has made directing and other notable contributions to the film industry.","A Danish actor named Thomas Bo Larsen was born in Gladsaxe, [MASK] on 27 November 1963."
17,Daniela Iraschko-Stolz,[X] is [Y] citizen .,Austria,"[MASK] dominated the ski jumping, winning all five events: Thomas Morgenstern took three golds and one silver, Gregor Schlierenzauer won three golds, and Daniela Iraschko won the women's event.","Austria dominated the ski jumping, winning all five events: Thomas Morgenstern took three golds and one silver, Gregor Schlierenzauer won three golds, and Daniela Iraschko won the women's event.","[""Austria emerged victorious in all five ski jumping events, with Thomas Morgenstern winning three golds and one silver, Gregor Schlierenzauer winning two gold medals, and Daniela Iraschko winning the women's event."", ""Thomas Morgenstern emerged victorious in three golds and one silver, while Gregor Schlierenzauer won three more gold medals, and Daniela Iraschko secured the top spot in the women's ski jumping event, making Austria the overall winner."", ""In the ski jumping competition, Austria emerged as the clear winners with five medals, including three golds and one silver. Gregor Schlierenzauer won two gold events while Daniela Iraschko claimed the women's gold."", 'The ski jumping competition was a success for Austria, with five golds, one silver, three gold medals and four silvers.']","[MASK] emerged victorious in all five ski jumping events, with Thomas Morgenstern winning three golds and one silver, Gregor Schlierenzauer winning two gold medals, and Daniela Iraschko winning the women's event.","Thomas Morgenstern emerged victorious in three golds and one silver, while Gregor Schlierenzauer won three more gold medals, and Daniela Iraschko secured the top spot in the women's ski jumping event, making [MASK] the overall winner.","In the ski jumping competition, [MASK] emerged as the clear winners with five medals, including three golds and one silver. Gregor Schlierenzauer won two gold events while Daniela Iraschko claimed the women's gold.","The ski jumping competition was a success for [MASK], with five golds, one silver, three gold medals and four silvers."
18,Ada Yonath,[X] is [Y] citizen .,Israel,Schmidt was the founder of X-ray crystallography at the Weizmann Institute and in [MASK] – a field in which Weizmann Institute’s Professor Ada Yonath was awarded the Nobel Prize in Chemistry for 2009.,Schmidt was the founder of X-ray crystallography at the Weizmann Institute and in Israel – a field in which Weizmann Institute’s Professor Ada Yonath was awarded the Nobel Prize in Chemistry for 2009.,"[""The Weizmann Institute's Professor Ada Yonath was awarded the Nobel Prize in Chemistry for 2009 for her work on X-ray crystallography, which was initially pioneered by Schmidt."", ""Schmidt's invention of X-ray crystallography at the Weizmann Institute in Israel was instrumental in the development of the technology, which led to Professor Ada Yonath being awarded the Nobel Prize in Chemistry for 2009."", 'At the Weizmann Institute in Israel, Schmidt played a crucial role in pioneering X-ray crystallography, and Professor Ada Yonath was recognized with the Nobel Prize in Chemistry in 2009.', 'In Israel, Schmidt played a crucial role in the development of X-ray crystallography, and Professor Ada Yonath from the Weizmann Institute was recognized with the Nobel Prize in Chemistry for 2009 for her work on the technology.']","The Weizmann Institute's Professor Ada Yonath was awarded the Nobel Prize in Chemistry for 2009 for her work on X-ray crystallography, which was initially pioneered by Schmidt.","Schmidt's invention of X-ray crystallography at the Weizmann Institute in [MASK] was instrumental in the development of the technology, which led to Professor Ada Yonath being awarded the Nobel Prize in Chemistry for 2009.","At the Weizmann Institute in [MASK], Schmidt played a crucial role in pioneering X-ray crystallography, and Professor Ada Yonath was recognized with the Nobel Prize in Chemistry in 2009.","In [MASK], Schmidt played a crucial role in the development of X-ray crystallography, and Professor Ada Yonath from the Weizmann Institute was recognized with the Nobel Prize in Chemistry for 2009 for her work on the technology."
19,Mari Hamada,[X] is [Y] citizen .,Japan,"Mari Hamada (濱田マリ Hamada Mari, born December 27, 1968 at Kobe, Hyogo, [MASK]) is a Japanese singer and actress who starred in numerous movies and drama in Japan and released two solo albums and solo singles in the 1990s, after being part of the Japanese band ""Modern Choki Chokies"".","Mari Hamada (濱田マリ Hamada Mari, born December 27, 1968 at Kobe, Hyogo, Japan) is a Japanese singer and actress who starred in numerous movies and drama in Japan and released two solo albums and solo singles in the 1990s, after being part of the Japanese band ""Modern Choki Chokies"".","['Mari Hamada, born in Kobe, Hyogo, Japan on December 27, 1968, is a Japanese singer and actress who has appeared in various films and dramas. She released two solo albums and solo singles in the 1990s, following her stint with the Japanese band ""Modern Choki Chokies.""', 'Born in Kobe, Hyogo, Japan on December 27, 1968 to Japanese parents and brothers, Mari Hamada is a talented singer and actress who has appeared in various films and dramas. She also released two solo albums and solo singles in the 1990s, following her stint with the Japanese band ""Modern Choki Chokies.""', 'A Japanese singer and actress named Mari Hamada ( Hamachi Mari) was born in Kobe, Hyogo, Japan on December 27, 1968. She gained popularity through her roles in movies and dramas, as well as releasing two solo albums and solo singles in the 1990s after being part of the Japanese band ""Modern Choki Chokies.""', 'Mari Hamadaku (, ), born in Kobe, Hyogo Japan on December 27, 1968, is an American Japanese singer-actress, actress, singer and operaturist who appeared in various films and dramas in Japan and released two solo albums and solo singles during the 1990s, after being part of the Japanese band ""Modern Choki Chokies"".']","Mari Hamada, born in Kobe, Hyogo, [MASK] on December 27, 1968, is a Japanese singer and actress who has appeared in various films and dramas. She released two solo albums and solo singles in the 1990s, following her stint with the Japanese band ""Modern Choki Chokies.""","Born in Kobe, Hyogo, [MASK] on December 27, 1968 to Japanese parents and brothers, Mari Hamada is a talented singer and actress who has appeared in various films and dramas. She also released two solo albums and solo singles in the 1990s, following her stint with the Japanese band ""Modern Choki Chokies.""","A Japanese singer and actress named Mari Hamada ( Hamachi Mari) was born in Kobe, Hyogo, [MASK] on December 27, 1968. She gained popularity through her roles in movies and dramas, as well as releasing two solo albums and solo singles in the 1990s after being part of the Japanese band ""Modern Choki Chokies.""","Mari Hamadaku (, ), born in Kobe, Hyogo Japan on December 27, 1968, is an American Japanese singer-actress, actress, singer and operaturist who appeared in various films and dramas in [MASK] and released two solo albums and solo singles during the 1990s, after being part of the Japanese band ""Modern Choki Chokies""."
20,Jeet Ganguly,[X] is [Y] citizen .,India,"In the past Jeet was a member of the Board of Directors of Transocean Ltd, Larsen & Toubro ([MASK]) Limited.","In the past Jeet was a member of the Board of Directors of Transocean Ltd, Larsen & Toubro (India) Limited.","['In the past, Jeet was a member of the Board of Directors for Transocean Ltd, Larsen & Toubro (India) Limited.', 'Jeet has previously served on the Board of Directors for Transocean Ltd, Larsen & Toubro (India) Limited.', 'Previously, Jeet was a member of the Board of Directors for Transocean Ltd, Larsen & Toubro (India) Limited.', 'Transocean Ltd, Larsen & Toubro (India) Limited had Jeet as one of its former Board members.']","In the past, Jeet was a member of the Board of Directors for Transocean Ltd, Larsen & Toubro ([MASK]) Limited.","Jeet has previously served on the Board of Directors for Transocean Ltd, Larsen & Toubro ([MASK]) Limited.","Previously, Jeet was a member of the Board of Directors for Transocean Ltd, Larsen & Toubro ([MASK]) Limited.","Transocean Ltd, Larsen & Toubro ([MASK]) Limited had Jeet as one of its former Board members."
21,Arturo Rodas,[X] is [Y] citizen .,Ecuador,Arturo Rodas (3 March 1954 in Quito) is an [MASK] French-citizen composer.,Arturo Rodas (3 March 1954 in Quito) is an Ecuador French-citizen composer.,"['A native composer from Ecuador named Arturo Rodas (born in Quito on March 3, 1954) is a French-born.', 'The composer Arturo Rodas, who was born in Quito on March 3, 1954, is a native of Ecuador and works as Claude Monet.', 'Quito was the hometown of Arturo Rodas, a composer who lived in Ecuador and was born on March 3, 1954.', 'An Ecuadorian composer, Arturo Rodas composed in Quito on March 3, 1954.']","A native composer from [MASK] named Arturo Rodas (born in Quito on March 3, 1954) is a French-born.","The composer Arturo Rodas, who was born in Quito on March 3, 1954, is a native of [MASK] and works as Claude Monet.","Quito was the hometown of Arturo Rodas, a composer who lived in [MASK] and was born on March 3, 1954.","An Ecuadorian composer, Arturo Rodas composed in Quito on March 3, 1954."
22,Enrique Llanes,[X] is [Y] citizen .,Mexico,"Enrique Juan Yañez González (August 24, 1919 – September 18, 2004), best known under the ring name Enrique Llanes, was one of the premier Hispanic professional wrestlers in the early days of Lucha Libre when most wrestlers were imported from outside of [MASK].","Enrique Juan Yañez González (August 24, 1919 – September 18, 2004), best known under the ring name Enrique Llanes, was one of the premier Hispanic professional wrestlers in the early days of Lucha Libre when most wrestlers were imported from outside of Mexico.","['During the early days of Lucha Libre, Enrique Juan Yaez González (August 24, 1919 – September 18, 2004) was one of the most prominent Hispanic professional wrestlers, best known for his famous ring name under the nickname Enrico Llanes.', 'In the early days of Lucha Libre, Enrique Juan Yaez González (August 24, 1919 – September 18, 2004) was one of the most prominent Hispanic professional wrestlers, best known for his famous ring name under the nickname Enrico Llanes.', 'Enrique Juan Yaez González, who went by the name Enrico Llanes in the ring, was one of the most prominent Hispanic professional wrestlers during the early days of Lucha Libre, especially when many players were imported from Mexico.', 'Enrique Juan Yaez GonzálEZ (August 24, 1919 – September 18, 2004), who went by the name Enrico Llanes in the ring, was one of the top Hispanic professional wrestlers during the early days of Lucha Libre, a country where most wrestlerilor were imported from Mexico.']","During the early days of Lucha Libre, Enrique Juan Yaez González (August 24, 1919 – September 18, 2004) was one of the most prominent Hispanic professional wrestlers, best known for his famous ring name under the nickname Enrico Llanes.","In the early days of Lucha Libre, Enrique Juan Yaez González (August 24, 1919 – September 18, 2004) was one of the most prominent Hispanic professional wrestlers, best known for his famous ring name under the nickname Enrico Llanes.","Enrique Juan Yaez González, who went by the name Enrico Llanes in the ring, was one of the most prominent Hispanic professional wrestlers during the early days of Lucha Libre, especially when many players were imported from [MASK].","Enrique Juan Yaez GonzálEZ (August 24, 1919 – September 18, 2004), who went by the name Enrico Llanes in the ring, was one of the top Hispanic professional wrestlers during the early days of Lucha Libre, a country where most wrestlerilor were imported from [MASK]."
23,Lionel Messi,[X] is [Y] citizen .,Argentina,"Eduardo Messi, president of Nucleoeléctrica [MASK] S.A.","Eduardo Messi, president of Nucleoeléctrica Argentina S.A.","['The president of Nucleoeléctrica Argentina S.A. is none other than Eduardo Messi.', 'Eduardo Messi holds the position of president at Nucleoeléctrica Argentina S.A.', 'Nucleoeléctrica Argentina S.A. is headed by Eduardo Messi, the president of the company.', ""Nucleoeléctrica Argentina S.A's president, Eduardinho Messi...""]",The president of Nucleoeléctrica [MASK] S.A. is none other than Eduardo Messi.,Eduardo Messi holds the position of president at Nucleoeléctrica [MASK] S.A.,"Nucleoeléctrica [MASK] S.A. is headed by Eduardo Messi, the president of the company.","Nucleoeléctrica [MASK] S.A's president, Eduardinho Messi..."
24,Diosdado Cabello,[X] is [Y] citizen .,Venezuela,"Diosdado Cabello Rondón (born 15 April 1963) is a Venezuelan politician, member of the National Assembly of [MASK] and a former Speaker of the country's legislature, and active member of the Venezuelan armed forces.","Diosdado Cabello Rondón (born 15 April 1963) is a Venezuelan politician, member of the National Assembly of Venezuela and a former Speaker of the country's legislature, and active member of the Venezuelan armed forces.","['Diosdado Cabello Rondón, who was born on April 15, 1963, is a Venezuelan politician, former Speaker of the legislature, member of both the National Assembly and military.', ""The Venezuelan politician, Diosdado Cabello Rondón, was born on April 15, 1963, and has served in various capacities including National Assembly member, Speaker of the legislature, President of Venezuela's army, military personnel, etc."", 'Born on April 15, 1963, Diosdado Cabello Rondón is a Venezuelan politician who has held positions at the National Assembly and Speaker of the legislature. He has also been an active member of both the Venezuelanunț military and political community.', ""A Venezuelan politician, Diosdad O. Rondón was born on April 15, 1963, and has served in various capacities since then, including being a member of the National Assembly, Speaker of their country's legislature, as well as an active member desarrollo in the Venezuela military.""]","Diosdado Cabello Rondón, who was born on April 15, 1963, is a Venezuelan politician, former Speaker of the legislature, member of both the National Assembly and military.","The Venezuelan politician, Diosdado Cabello Rondón, was born on April 15, 1963, and has served in various capacities including National Assembly member, Speaker of the legislature, President of [MASK]'s army, military personnel, etc.","Born on April 15, 1963, Diosdado Cabello Rondón is a Venezuelan politician who has held positions at the National Assembly and Speaker of the legislature. He has also been an active member of both the Venezuelanunț military and political community.","A Venezuelan politician, Diosdad O. Rondón was born on April 15, 1963, and has served in various capacities since then, including being a member of the National Assembly, Speaker of their country's legislature, as well as an active member desarrollo in the [MASK] military."
25,Ken Okuyama,[X] is [Y] citizen .,Japan,His given name is Kiyoyuki Okuyama (奥山 清行 Okuyama Kiyoyuki) but goes by Ken Okuyama (ケン・オクヤマ) outside [MASK].,His given name is Kiyoyuki Okuyama (奥山 清行 Okuyama Kiyoyuki) but goes by Ken Okuyama (ケン・オクヤマ) outside Japan.,"['His real name is Kiyoyuki Okuyama (  Okureyama Kiyesukin), but in other countries, he is known as Ken Okurayama.', 'Kiyoyuki Okuyama (  Okureyama Kiyesukin) is his official name, but it is known as Ken Okuryama() outside Japan.', 'He is known as a Kiyoyuki Okuyama (  Okureyama Kiyesukin), but his real name is Ken Okurayama, which is used outside of Japan.', 'Despite being called KiyoYuki Okuyama (, Okunyama Kiyaki), he is recognized as Ken Okureyama in other countries.']","His real name is Kiyoyuki Okuyama (  Okureyama Kiyesukin), but in other countries, he is known as Ken Okurayama.","Kiyoyuki Okuyama (  Okureyama Kiyesukin) is his official name, but it is known as Ken Okuryama() outside [MASK].","He is known as a Kiyoyuki Okuyama (  Okureyama Kiyesukin), but his real name is Ken Okurayama, which is used outside of [MASK].","Despite being called KiyoYuki Okuyama (, Okunyama Kiyaki), he is recognized as Ken Okureyama in other countries."
26,Itta of Metz,[X] is [Y] citizen .,Belgium,"626 – March 17, 659) was a seventh-century abbess who, with her mother Itta, founded the Benedictine monastery of Nivelles in present-day [MASK].","626 – March 17, 659) was a seventh-century abbess who, with her mother Itta, founded the Benedictine monastery of Nivelles in present-day Belgium.","['The Benedictine monastery of Nivelles in Belgium was founded by a seventh-century abbess, who collaborated with her mother Itta.', 'During the seventh century, an abbess (circa 626 – March 17, 659) founded the Benedictine monastery of Nivelles in present-day Belgium with her mother Itta.', 'A seventh-century abbess, with her mother Itta, founded the Benedictine monastery of Nivelles in present-day Belgium.', 'In the seventh century, a woman who was abbess (626–March 17, 659) founded with her mother Itta the Benedictine monastery of Nivelles in modern-day Belgium.']","The Benedictine monastery of Nivelles in [MASK] was founded by a seventh-century abbess, who collaborated with her mother Itta.","During the seventh century, an abbess (circa 626 – March 17, 659) founded the Benedictine monastery of Nivelles in present-day [MASK] with her mother Itta.","A seventh-century abbess, with her mother Itta, founded the Benedictine monastery of Nivelles in present-day [MASK].","In the seventh century, a woman who was abbess (626–March 17, 659) founded with her mother Itta the Benedictine monastery of Nivelles in modern-day [MASK]."
