,sub_label,template,obj_label,masked_sentence,filled_sentence,T5_paraphrased_filled_sentence,T5_paraphrased_filled_sentence_0,T5_paraphrased_filled_sentence_1,T5_paraphrased_filled_sentence_2,T5_paraphrased_filled_sentence_3
667,Ark-La-Tex,The capital of [X] is [Y] .,Shreveport,"KRMD (1340 AM, ""Sports Talk 100.7"") is a sports formatted radio station licensed to [MASK] and serving the Ark-La-Tex region.","KRMD (1340 AM, ""Sports Talk 100.7"") is a sports formatted radio station licensed to Shreveport and serving the Ark-La-Tex region.","['A radio station licensed to serve the Ark-La-Tex region in Shreveport is KRMD (1340 AM, ""Sports Talk 100.7"").', 'The Ark-La-Tex area of Shreveport is served by KRMD (1340 AM, ""Sports Talk 100.7""), a licensed radio station.', 'KRMD (1340 AM, ""Sports Talk 100.7"") is a radio station licensed to Shreveport that provides sports-related programming.', 'Licensed in Shreveport, KRMD (1340 AM, ""Sports Talk 100.7"") provides radio coverage of sports events for the Ark-La-Tex region.']","A radio station licensed to serve the Ark-La-Tex region in [MASK] is KRMD (1340 AM, ""Sports Talk 100.7"").","The Ark-La-Tex area of [MASK] is served by KRMD (1340 AM, ""Sports Talk 100.7""), a licensed radio station.","KRMD (1340 AM, ""Sports Talk 100.7"") is a radio station licensed to [MASK] that provides sports-related programming.","Licensed in [MASK], KRMD (1340 AM, ""Sports Talk 100.7"") provides radio coverage of sports events for the Ark-La-Tex region."
668,Kingdom of Italy,The capital of [X] is [Y] .,Rome,"The State of Vatican City is an enclave country which lies entirely within [MASK], the capital of Italy.","The State of Vatican City is an enclave country which lies entirely within Rome, the capital of Italy.","[""An enclave nation, the State of Vatican City, is located entirely within Rome, Italy's capital."", 'The State of Vatican City is a distinct region that is entirely situated in the city of Rome, which serves as the capital of Italy.', 'Rome, the capital of Italy is home to an exclusive enclave country known as the State of Vatican City.', 'The State of Vatican City, an enclave country that is entirely located in Rome (the capital of Italy), is the center of attention.']","An enclave nation, the State of Vatican City, is located entirely within [MASK], Italy's capital.","The State of Vatican City is a distinct region that is entirely situated in the city of [MASK], which serves as the capital of Italy.","[MASK], the capital of Italy is home to an exclusive enclave country known as the State of Vatican City.","The State of Vatican City, an enclave country that is entirely located in [MASK] (the capital of Italy), is the center of attention."
669,Schleswig-Holstein,The capital of [X] is [Y] .,Kiel,Brandtaucher (German for Fire-diver) was a submersible designed by the Bavarian inventor and engineer Wilhelm Bauer and built by Schweffel & Howaldt in [MASK] for Schleswig-Holstein's Flotilla (part of the Reichsflotte) in 1850.,Brandtaucher (German for Fire-diver) was a submersible designed by the Bavarian inventor and engineer Wilhelm Bauer and built by Schweffel & Howaldt in Kiel for Schleswig-Holstein's Flotilla (part of the Reichsflotte) in 1850.,"[""Schleswig-Holstein's Flotilla, which was part of the Reichsflotte, had a submersible named Brandtaucher (German for Fire-diver) designed by Bavarian inventor and engineer Wilhelm Bauer in 1850. Schweffel & Howaldt built it in Kiel."", ""The Fire-diver, also known as Brandtaucher in German, was a submersible that was designed by Bavarian inventor and engineer Wilhelm Bauer. Its construction was carried out by Schweffel & Howaldt in Kiel for Schleswig-Holstein's Flotilla (part of the Reichsflotte) in 1850."", ""In 1850, Schweffel & Howaldt in Kiel constructed the Fire-diver, also known as Brandtaucher (German for Fire–divers), which was designed by the Bavarian inventor and engineer Wilhelm Bauer for Schleswig-Holstein's Flotilla (part of the Reichsflotte)."", ""Brandtaucher, a Fire-diver submersible designed by Bavarian inventor and engineer Wilhelm Bauer in 1850, was built for Schleswig-Holstein's Flotilla (part of the Reichflotte) by Schweffel & Howald.""]","Schleswig-Holstein's Flotilla, which was part of the Reichsflotte, had a submersible named Brandtaucher (German for Fire-diver) designed by Bavarian inventor and engineer Wilhelm Bauer in 1850. Schweffel & Howaldt built it in [MASK].","The Fire-diver, also known as Brandtaucher in German, was a submersible that was designed by Bavarian inventor and engineer Wilhelm Bauer. Its construction was carried out by Schweffel & Howaldt in [MASK] for Schleswig-Holstein's Flotilla (part of the Reichsflotte) in 1850.","In 1850, Schweffel & Howaldt in [MASK] constructed the Fire-diver, also known as Brandtaucher (German for Fire–divers), which was designed by the Bavarian inventor and engineer Wilhelm Bauer for Schleswig-Holstein's Flotilla (part of the Reichsflotte).","Brandtaucher, a Fire-diver submersible designed by Bavarian inventor and engineer Wilhelm Bauer in 1850, was built for Schleswig-Holstein's Flotilla (part of the Reichflotte) by Schweffel & Howald."
670,Lithuania,The capital of [X] is [Y] .,Vilnius,"According to some geographers, the geographical midpoint of Europe is just north of Lithuania's capital, [MASK].","According to some geographers, the geographical midpoint of Europe is just north of Lithuania's capital, Vilnius.","['The geographical center of Europe, as per some geographers, lies to the north of Vilnius, the capital of Lithuania.', 'Geographers have coined the term ""geographic midpoint of Europe"", claiming that Vilnius in Lithuania\'s capital is located just north of it.', ""A few geographers place Vilnius, the capital of Lithuania, just north of Europe's midpoint."", 'Some geographers consider the city of Vilnius to be the geographical center of Europe, positioned just north of it.']","The geographical center of Europe, as per some geographers, lies to the north of [MASK], the capital of Lithuania.","Geographers have coined the term ""geographic midpoint of Europe"", claiming that [MASK] in Lithuania's capital is located just north of it.","A few geographers place [MASK], the capital of Lithuania, just north of Europe's midpoint.","Some geographers consider the city of [MASK] to be the geographical center of Europe, positioned just north of it."
671,Mississippi,The capital of [X] is [Y] .,Jackson,"The Mississippi School of the Arts (MSA) is an upper high school of literary, visual, and performing arts on the historic Whitworth College Campus in Brookhaven, Mississippi, about sixty miles (100 km) south of [MASK].","The Mississippi School of the Arts (MSA) is an upper high school of literary, visual, and performing arts on the historic Whitworth College Campus in Brookhaven, Mississippi, about sixty miles (100 km) south of Jackson.","['The Mississippi School of the Arts (MSA) is a literary, visual, and performing arts institution located on the Whitworth College Campus in Brookhaven, Mississippi, about sixty miles (100 km) south of Jackson.', 'Located on the historic Whitworth College Campus in Brookhaven, Mississippi, about sixty miles (100 km) south of Jackson, The Mississippi School of the Arts (MSA) is an upper high school that offers education in literary, visual, and performing arts.', 'A literary, visual, and performing arts upper high school known as the Mississippi School of the Arts (MSA) is situated on the Whitworth College Campus in Brookhaven, about sixty miles (100 km) south of Jackson.', 'Situated on the Whitworth College Campus in Brookhaven, Mississippi about sixty miles (100 km) south of Jackson, MSA is a high school that offers education in literary, visual, and performing arts.']","The Mississippi School of the Arts (MSA) is a literary, visual, and performing arts institution located on the Whitworth College Campus in Brookhaven, Mississippi, about sixty miles (100 km) south of [MASK].","Located on the historic Whitworth College Campus in Brookhaven, Mississippi, about sixty miles (100 km) south of [MASK], The Mississippi School of the Arts (MSA) is an upper high school that offers education in literary, visual, and performing arts.","A literary, visual, and performing arts upper high school known as the Mississippi School of the Arts (MSA) is situated on the Whitworth College Campus in Brookhaven, about sixty miles (100 km) south of [MASK].","Situated on the Whitworth College Campus in Brookhaven, Mississippi about sixty miles (100 km) south of [MASK], MSA is a high school that offers education in literary, visual, and performing arts."
672,Grande Porto,The capital of [X] is [Y] .,Porto,"The Church of Cedofeita (Portuguese: Igreja de Cedofeita) is a medieval church in the civil parish of Cedofeita, municipality of [MASK], in the northern Grande Porto Subregion of Portugal.","The Church of Cedofeita (Portuguese: Igreja de Cedofeita) is a medieval church in the civil parish of Cedofeita, municipality of Porto, in the northern Grande Porto Subregion of Portugal.","['In the northern Grande Porto Subregion of Portugal, there is a medieval church called Igreja de Cedofeita, which is located in the civil parish of Cesfeitsa municipality.', 'The Igreja de Cedofeita in the municipality of Cefeitsa, located in northern Porto Subregion of Portugal, is a medieval church that can be found in this town.', 'Located in the municipality of Cedofeita, which is part of the northern Grande Porto Subregion of Portugal, is the medieval Church of Igreja de Cefeta.', 'A medieval church, known as the Igreja de Cedofeita in Portuguese, is situated within the municipality of Cefeta and the Grande Porto Subregion in the northern region of Portugal.']","In the northern Grande [MASK] Subregion of Portugal, there is a medieval church called Igreja de Cedofeita, which is located in the civil parish of Cesfeitsa municipality.","The Igreja de Cedofeita in the municipality of Cefeitsa, located in northern [MASK] Subregion of Portugal, is a medieval church that can be found in this town.","Located in the municipality of Cedofeita, which is part of the northern Grande [MASK] Subregion of Portugal, is the medieval Church of Igreja de Cefeta.","A medieval church, known as the Igreja de Cedofeita in Portuguese, is situated within the municipality of Cefeta and the Grande [MASK] Subregion in the northern region of Portugal."
673,Anatolia Eyalet,The capital of [X] is [Y] .,Ankara,"After being summoned by Mustafa Kemal Atatürk, he travelled to Anatolia to join the Turkish War of Independence.After the Sivas Congress and Erzurum Congress, he joined the ranks of Turkish revolutionaries negotiating the Amasya Protocol and became one of its signatories.He was present at the last term of the Chamber of Deputies of the Ottoman Empire as Amasya deputy and after the dissolution he went to [MASK] and joined the newly founded Grand National Assembly of Turkey.","After being summoned by Mustafa Kemal Atatürk, he travelled to Anatolia to join the Turkish War of Independence.After the Sivas Congress and Erzurum Congress, he joined the ranks of Turkish revolutionaries negotiating the Amasya Protocol and became one of its signatories.He was present at the last term of the Chamber of Deputies of the Ottoman Empire as Amasya deputy and after the dissolution he went to Ankara and joined the newly founded Grand National Assembly of Turkey.","['He joined the Turkish War of Independence in Anatolia after being summoned by Mustafa Kemal Atatürk. He also became a member of the Amasya Protocol and was one of its signatories, attending the last term of service as an Amalgamated deputy in the Chamber of Deputies of Ottoman Empire before joining the newly established Grand National Assembly of Turkey following the dissolution.', 'After being summoned by Mustafa Kemal Atatürk, he travelled to AnatoliA to take part in the Turkish War of Independence. He later joined the ranks of Turkish revolutionaries who were negotiating the Amasya Protocol and became one of its signatories. Additionally, during the final term of the Chamber of Deputies of Ottoman Empire,', 'Upon receiving a summons from Mustalatius Akbar Atatürk, he travelled to Anatolia and joined the Turkish War of Independence. He also became involved in negotiations with Amasya Protocol, becoming ensnared by Turkish revolutionaries and serving as Deputy Aminuç at his post in the Chamber of Deputies before being abdicated to Ankara for membership in newly established Grand National Assembly of Turkey after the dissolution.', 'Following his invitation by Mustafi Kemal Ataturk, he journeyed to Anatolia to participate in the Turkish War of Independence. He later joined various Turkish revolutionaries who were negotiating the Amasya Protocol and became one of its signatories. Additionally, during the final term of the Chamber of Deputies of Ottoman Empire, as an Amal Aziza deputy, then on a visit to Ankara where il joined the newly established Grand National Assembly of Turkey after the dissolution.']","He joined the Turkish War of Independence in Anatolia after being summoned by Mustafa Kemal Atatürk. He also became a member of the Amasya Protocol and was one of its signatories, attending the last term of service as an Amalgamated deputy in the Chamber of Deputies of Ottoman Empire before joining the newly established Grand National Assembly of Turkey following the dissolution.","After being summoned by Mustafa Kemal Atatürk, he travelled to AnatoliA to take part in the Turkish War of Independence. He later joined the ranks of Turkish revolutionaries who were negotiating the Amasya Protocol and became one of its signatories. Additionally, during the final term of the Chamber of Deputies of Ottoman Empire,","Upon receiving a summons from Mustalatius Akbar Atatürk, he travelled to Anatolia and joined the Turkish War of Independence. He also became involved in negotiations with Amasya Protocol, becoming ensnared by Turkish revolutionaries and serving as Deputy Aminuç at his post in the Chamber of Deputies before being abdicated to [MASK] for membership in newly established Grand National Assembly of Turkey after the dissolution.","Following his invitation by Mustafi Kemal Ataturk, he journeyed to Anatolia to participate in the Turkish War of Independence. He later joined various Turkish revolutionaries who were negotiating the Amasya Protocol and became one of its signatories. Additionally, during the final term of the Chamber of Deputies of Ottoman Empire, as an Amal Aziza deputy, then on a visit to [MASK] where il joined the newly established Grand National Assembly of Turkey after the dissolution."
674,Bartholomew County,The capital of [X] is [Y] .,Columbus,"It is also the principal city of the [MASK] metropolitan statistical area, which encompasses all of Bartholomew County.","It is also the principal city of the Columbus metropolitan statistical area, which encompasses all of Bartholomew County.","['The Columbus metropolitan statistical area, which covers the entire Bartholomew County, is primarily located in this city.', 'It is also the center of the Columbus metropolitan statistical area, comprising Bartholomew County in one city.', 'Additionally, it is the center of the Columbus metropolitan statistical area, which covers the entirety of Bartholomew County.', 'The city is also the capital of what is now the Columbus metropolitan statistical area, which covers the entirety of Bartholomew County.']","The [MASK] metropolitan statistical area, which covers the entire Bartholomew County, is primarily located in this city.","It is also the center of the [MASK] metropolitan statistical area, comprising Bartholomew County in one city.","Additionally, it is the center of the [MASK] metropolitan statistical area, which covers the entirety of Bartholomew County.","The city is also the capital of what is now the [MASK] metropolitan statistical area, which covers the entirety of Bartholomew County."
675,Highland,The capital of [X] is [Y] .,Inverness,"Smithton (Gaelic: Baile a' Ghobhainn) is a residential area on the eastern outskirts of the city of [MASK], in the Highland council area of Scotland.","Smithton (Gaelic: Baile a' Ghobhainn) is a residential area on the eastern outskirts of the city of Inverness, in the Highland council area of Scotland.","[""The residential area of Smithton, known as Baile a' Ghobhainn in Gaelic, is situated on the eastern outskirts of Inverness, which is part of the Highland council area in Scotland."", ""A settlement known as Baile a' Ghobhainn, or Smithton, is situated in the eastern outskirts of Inverness, Scotland, within the Highland council area."", ""In the Highland council area of Scotland, Smithton is a residential area situated on the eastern outskirts of the city of Inverness, and is known as Baile 'Ghobhainn in Gaelic."", 'Baile a\' Ghobhainn, which means ""Baile A\'Ghorhan,"" in Gaelic, signifies the settlement located on the eastern edge of Inverness, near the Highland council area of Scotland.']","The residential area of Smithton, known as Baile a' Ghobhainn in Gaelic, is situated on the eastern outskirts of [MASK], which is part of the Highland council area in Scotland.","A settlement known as Baile a' Ghobhainn, or Smithton, is situated in the eastern outskirts of [MASK], Scotland, within the Highland council area.","In the Highland council area of Scotland, Smithton is a residential area situated on the eastern outskirts of the city of [MASK], and is known as Baile 'Ghobhainn in Gaelic.","Baile a' Ghobhainn, which means ""Baile A'Ghorhan,"" in Gaelic, signifies the settlement located on the eastern edge of [MASK], near the Highland council area of Scotland."
676,Lodi dynasty,The capital of [X] is [Y] .,Delhi,Like his father he was in good terms with the Lodi dynasty of [MASK].,Like his father he was in good terms with the Lodi dynasty of Delhi.,"['He was a good friend of the Lodi dynasty in Delhi, much like his father.', 'Like his father, he had good relations with the Lodi dynasty of Delhi.', 'The Lodi dynasty of Delhi was a source of comfort for him, similar to his father.', 'Similar to his father, he had amicable relations with the Lodi dynasty of Delhi.']","He was a good friend of the Lodi dynasty in [MASK], much like his father.","Like his father, he had good relations with the Lodi dynasty of [MASK].","The Lodi dynasty of [MASK] was a source of comfort for him, similar to his father.","Similar to his father, he had amicable relations with the Lodi dynasty of [MASK]."
677,Borough of Burnley,The capital of [X] is [Y] .,Burnley,"Towneley Park is owned and managed by Burnley Borough Council and is the largest and most popular park in [MASK], Lancashire, England.","Towneley Park is owned and managed by Burnley Borough Council and is the largest and most popular park in Burnley, Lancashire, England.","['The largest and most well-liked park in Burnley, Lancashire, England is Towneley Park, which is owned and managed by the Burnle Borough Council.', 'Towneley Park, which is owned and managed by Burnley Borough Council, is the most extensive and well-known park in Burnly, Lancashire, England.', 'The biggest and most renowned park in Burnley, Lancashire, England is Towneley Park, which is owned and managed by the Burnle Borough Council.', 'Burnley Borough Council is responsible for the ownership and management of Towneley Park, which happens to be the largest and most popular park in Burnly, Lancashire, England.']","The largest and most well-liked park in [MASK], Lancashire, England is Towneley Park, which is owned and managed by the Burnle Borough Council.","Towneley Park, which is owned and managed by [MASK] Borough Council, is the most extensive and well-known park in Burnly, Lancashire, England.","The biggest and most renowned park in [MASK], Lancashire, England is Towneley Park, which is owned and managed by the Burnle Borough Council.","[MASK] Borough Council is responsible for the ownership and management of Towneley Park, which happens to be the largest and most popular park in Burnly, Lancashire, England."
678,Dudley,The capital of [X] is [Y] .,Dudley,"In December 1985, Dudley council had considered creating a new school called the Ednam School by a merger between the [MASK] School and at least one other smaller secondary school in the town - and the Blue Coat School had been one of the schools mentioned in these plans.","In December 1985, Dudley council had considered creating a new school called the Ednam School by a merger between the Dudley School and at least one other smaller secondary school in the town - and the Blue Coat School had been one of the schools mentioned in these plans.","['The Ednam School, which would have been the new home of the Blue Coat School and other schools in the town, was being considered by Dudley council for merger purposes in December 1985.', ""In December 1985, Dudley council had considered merging the Dudinley School with one of the town's smaller secondary schools to create the Ednam School, which was among the proposed schools."", 'Dudley council had considered merging the Dudinich School with a number of smaller secondary schools in December 1985 to create the Ednam School, which was one of these combined schools. The school was named after its pupils and its students from Milton Keynes University before being granted permission to operate it.', 'By December 1985, Dudley council was considering merging the school and another smaller secondary school in town to create the Ednam School, which included the establishment of the Blue Coat School.']","The Ednam School, which would have been the new home of the Blue Coat School and other schools in the town, was being considered by [MASK] council for merger purposes in December 1985.","In December 1985, [MASK] council had considered merging the Dudinley School with one of the town's smaller secondary schools to create the Ednam School, which was among the proposed schools.","[MASK] council had considered merging the Dudinich School with a number of smaller secondary schools in December 1985 to create the Ednam School, which was one of these combined schools. The school was named after its pupils and its students from Milton Keynes University before being granted permission to operate it.","By December 1985, [MASK] council was considering merging the school and another smaller secondary school in town to create the Ednam School, which included the establishment of the Blue Coat School."
679,Austria-Hungary,The capital of [X] is [Y] .,Budapest,"It also became the second capital of the Austro-Hungarian Empire, a great power that dissolved in 1918, following World War I. [MASK] was the focal point of the Hungarian Revolution of 1848, the Hungarian Republic of Councils in 1919, the Battle of Budapest in 1945, and the Revolution of 1956.","It also became the second capital of the Austro-Hungarian Empire, a great power that dissolved in 1918, following World War I. Budapest was the focal point of the Hungarian Revolution of 1848, the Hungarian Republic of Councils in 1919, the Battle of Budapest in 1945, and the Revolution of 1956.","['The Austro-Hungarian Empire, a major power that disintegrated in 1918 after World War I, had Budapest as its second capital. It was also the hub of the Hungary Revolution of 1848, the Republic of Councils of 1919, and the Battle of Budapest in 1945, before the Revolution 1956.', 'As the second capital of the Austro-Hungarian Empire, a major power that disintegrated in 1918 after World War I, Budapest was the epicenter of several significant events. It served as central location for the Hungary Revolution of 1848 and the Republic of Councils from 1919 to 1945, as well as their successful Revolution against 1956.', 'Budapest was also the second capital of the Austro-Hungarian Empire, a great power that disintegrated in 1918 after World War I. It served as central point for several significant events such as the Hungary Revolution of 1848, the Republic of Councils and Hungary in 1919, 1945–1945, and the Revolution 1956.', 'It also became the second capital of that great power, the Austro-Hungarian Empire, which dissolved in 1918 after World War I. Budapest was centred during the Hungar Revolution of 1848, then for hostilities at the first ever confederation with Austria and Hungary as leaders of both the Prussian and Ottoman Republics of 1919, 1945 and 1956 respectively, and for events such as the Battle of Budapest between Ungaria and Germany in 1947–46.']","The Austro-Hungarian Empire, a major power that disintegrated in 1918 after World War I, had Budapest as its second capital. It was also the hub of the Hungary Revolution of 1848, the Budapest of Councils of 1919, and the Battle of [MASK] in 1945, before the Revolution 1956.","As the second capital of the Austro-Hungarian Empire, a major power that disintegrated in 1918 after World War I, Budapest was the epicenter of several significant events. It served as central location for the Hungary Revolution of 1848 and the [MASK] of Councils from 1919 to 1945, as well as their successful Revolution against 1956.","Budapest was also the second capital of the Austro-Hungarian Empire, a great power that disintegrated in 1918 after World War I. It served as central point for several significant events such as the Hungary Revolution of 1848, the [MASK] of Councils and Hungary in 1919, 1945–1945, and the Revolution 1956.","It also became the second capital of that great power, the Austro-Hungarian Empire, which dissolved in 1918 after World War I. Budapest was centred during the Hungar Revolution of 1848, then for hostilities at the first ever confederation with Austria and Hungary as leaders of both the Prussian and Ottoman Republics of 1919, 1945 and 1956 respectively, and for events such as the Battle of [MASK] between Ungaria and Germany in 1947–46."
680,Pitt County,The capital of [X] is [Y] .,Greenville,"House is an unincorporated community in Pitt County, North Carolina, north of [MASK].","House is an unincorporated community in Pitt County, North Carolina, north of Greenville.","[""North Carolina's House, an unincorporated community, is situated to the north of Greenville in Pitt County."", 'House, an unincorporated community, can be found north of Greenville in Pitt County, North Carolina.', 'To the north of Greenville in Pitt County, North Carolina, there is an unincorporated community known as House.', 'In Pitt County, North Carolina to the north of Greenville lies House, an unincorporated community.']","North Carolina's House, an unincorporated community, is situated to the north of [MASK] in Pitt County.","House, an unincorporated community, can be found north of [MASK] in Pitt County, North Carolina.","To the north of [MASK] in Pitt County, North Carolina, there is an unincorporated community known as House.","In Pitt County, North Carolina to the north of [MASK] lies House, an unincorporated community."
681,Minsk Region,The capital of [X] is [Y] .,Minsk,Minsk Region or [MASK] Voblasć or Minsk Oblast (Belarusian: Мі́нская во́бласць Minskaja voblasć [ˈmʲinskaja ˈvobɫasʲtsʲ]; Russian: Минская о́бласть; Minskaya Oblast) is one of the regions of Belarus.,Minsk Region or Minsk Voblasć or Minsk Oblast (Belarusian: Мі́нская во́бласць Minskaja voblasć [ˈmʲinskaja ˈvobɫasʲtsʲ]; Russian: Минская о́бласть; Minskaya Oblast) is one of the regions of Belarus.,"['Minsk Region, Minskaja voblas, or Minskoye Orbital Park (Mogoslavia) is one of the regions in Belarus.', 'The region of Minsk, also known as Minskaja voblas or Minskoye Minkaja Oblast (Belarusian: нска волас Minskija intermingled [mjinskaje obasj]; Russian: ‘инску', 'One of the territories within Belarus is known as Minsk Region or Minskaja voblas or in simpler terms, Minskoye Minskej Oblast (Russian: инскае окласти; Minsetkazenie oblast).', 'Among the regions in Belarus is Minsk Region or Minskaja Voblas or, alternatively, Minskoye Oblast (Belarusian: нска волас Minkaja voblaside; mjinskaje obasj]; Russian: ‘инску версии; Minskego region’.']","[MASK] Region, Minskaja voblas, or Minskoye Orbital Park (Mogoslavia) is one of the regions in Belarus.","The region of [MASK], also known as Minskaja voblas or Minskoye Minkaja Oblast (Belarusian: нска волас Minskija intermingled [mjinskaje obasj]; Russian: ‘инску","One of the territories within Belarus is known as [MASK] Region or Minskaja voblas or in simpler terms, Minskoye Minskej Oblast (Russian: инскае окласти; Minsetkazenie oblast).","Among the regions in Belarus is [MASK] Region or Minskaja Voblas or, alternatively, Minskoye Oblast (Belarusian: нска волас Minkaja voblaside; mjinskaje obasj]; Russian: ‘инску версии; Minskego region’."
682,Anand district,The capital of [X] is [Y] .,Anand,"Nadkarni was a Professor of English at Anand arts and science college, [MASK].","Nadkarni was a Professor of English at Anand arts and science college, Anand.","['Anand arts and science college had Nadkarni as its English Professor.', 'At Anand arts and science college, Nadkarni was employed as a Professor of English.', 'Nadkarni was employed as a Professor of English at Anand arts and science college, Anans.', 'The position of Anand arts and science college, Anan, was filled by Nadkarni, who was a Professor of English.']",[MASK] arts and science college had Nadkarni as its English Professor.,"At [MASK] arts and science college, Nadkarni was employed as a Professor of English.","Nadkarni was employed as a Professor of English at [MASK] arts and science college, Anans.","The position of [MASK] arts and science college, Anan, was filled by Nadkarni, who was a Professor of English."
683,Seine,The capital of [X] is [Y] .,Paris,"Georges-Eugène Haussmann, commonly known as Baron Haussmann ([ʒɔʁʒ øʒɛn (ba.ʁɔ̃) os.man], 27 March 1809 – 11 January 1891), was the Prefect of the Seine Department in France, who was chosen by the Emperor Napoleon III to carry out a massive program of new boulevards, parks and public works in [MASK], commonly called Haussmann's renovation of Paris.","Georges-Eugène Haussmann, commonly known as Baron Haussmann ([ʒɔʁʒ øʒɛn (ba.ʁɔ̃) os.man], 27 March 1809 – 11 January 1891), was the Prefect of the Seine Department in France, who was chosen by the Emperor Napoleon III to carry out a massive program of new boulevards, parks and public works in Paris, commonly called Haussmann's renovation of Paris.","[""The Prefect of the Seine Department in France, Georges-Eugène Haussmann (also known as Baron Haus – 1891), was appointed by Emperor Napoleon III to oversee a significant project of building new boulevards, parks, and public works in Paris, which became known simply as Hausson's renovation of Paris."", ""Baron Haussmann, also known as Georges-Eugène Houser, was appointed as the Prefect of Seine Department in France by Emperor Napoleon III to oversee a significant project that involved building new boulevards, parks, and public works in Paris, which is commonly referred to as Hausson's renovation of Paris."", 'During his tenure as the Prefect of the Seine Department in France, Georges-Eugène Haussmann, also known as Baron Hausson or ""Bayer"", was appointed by Emperor Napoleon III to oversee a significant project that involved building new boulevards and parks.', 'Georges-Eugène Haussmann, also known as Baron Hausson or ""Baron"", was appointed as the Prefect of the Seine Department in France by Emperor Napoleon III to oversee a significant project that involved building new boulevards and parks.']","The Prefect of the Seine Department in France, Georges-Eugène Haussmann (also known as Baron Haus – 1891), was appointed by Emperor Napoleon III to oversee a significant project of building new boulevards, parks, and public works in Paris, which became known simply as Hausson's renovation of [MASK].","Baron Haussmann, also known as Georges-Eugène Houser, was appointed as the Prefect of Seine Department in France by Emperor Napoleon III to oversee a significant project that involved building new boulevards, parks, and public works in Paris, which is commonly referred to as Hausson's renovation of [MASK].","During his tenure as the Prefect of the Seine Department in France, Georges-Eugène Haussmann, also known as Baron Hausson or ""Bayer"", was appointed by Emperor Napoleon III to oversee a significant project that involved building new boulevards and parks.","Georges-Eugène Haussmann, also known as Baron Hausson or ""Baron"", was appointed as the Prefect of the Seine Department in France by Emperor Napoleon III to oversee a significant project that involved building new boulevards and parks."
684,Umatilla County,The capital of [X] is [Y] .,Pendleton,"Delamarter Heliport (FAA LID: 46OR) is a private Heliport located 3 miles southwest of [MASK] in Umatilla County, Oregon, USA.","Delamarter Heliport (FAA LID: 46OR) is a private Heliport located 3 miles southwest of Pendleton in Umatilla County, Oregon, USA.","['Delamarter Heliport, which is a private airport, can be found in Umatilla County, Oregon, USA, specifically 3 miles southwest of Pendleton.', 'The Delamarter Heliport, which is a private entity with an FAA LID of 46OR (FDA), can be found in Umatilla County, Oregon, USA, about 3 miles southwest of Pendleton.', 'A private Heliport, Delamarter HeliPort (FAA LID: 46OR), is located in Umatilla County, Oregon, USA, about 3 miles southwest of Pendleton.', 'In Umatilla County, Oregon, USA, there is a private Heliport called Delamarter HeliPort (FAA LID: 46OR) that is located 3 miles southwest of Pendleton.']","Delamarter Heliport, which is a private airport, can be found in Umatilla County, Oregon, USA, specifically 3 miles southwest of [MASK].","The Delamarter Heliport, which is a private entity with an FAA LID of 46OR (FDA), can be found in Umatilla County, Oregon, USA, about 3 miles southwest of [MASK].","A private Heliport, Delamarter HeliPort (FAA LID: 46OR), is located in Umatilla County, Oregon, USA, about 3 miles southwest of [MASK].","In Umatilla County, Oregon, USA, there is a private Heliport called Delamarter HeliPort (FAA LID: 46OR) that is located 3 miles southwest of [MASK]."
685,Guangdong,The capital of [X] is [Y] .,Guangzhou,"[MASK] (About this sound listen; Chinese: 广州, also known as Canton, and less commonly as Kwangchow), nicknamed the City of Flowers, is the capital and largest city of Guangdong province in South China.","Guangzhou (About this sound listen; Chinese: 广州, also known as Canton, and less commonly as Kwangchow), nicknamed the City of Flowers, is the capital and largest city of Guangdong province in South China.","[""Guangzhou, also known as Canton or Kwangchow, is the largest city and capital of South China's GuANGDONG province."", ""Known as the City of Flowers or Canton in Chinese, Guangzhou is the largest city and capital of South China's GuANGDONG province."", ""The City of Flowers, also known as Guangzhou (, Canton or Kwangchow), is the capital and largest city of South China's GuANGDONG province."", ""Guangdong province's capital and largest city, GuANGzhou (also known as Canton and Kwangchow), is the most populous city in what is today South China.""]","[MASK], also known as Canton or Kwangchow, is the largest city and capital of South China's GuANGDONG province.","Known as the City of Flowers or Canton in Chinese, [MASK] is the largest city and capital of South China's GuANGDONG province.","The City of Flowers, also known as [MASK] (, Canton or Kwangchow), is the capital and largest city of South China's GuANGDONG province.","Guangdong province's capital and largest city, GuANGzhou (also known as Canton and Kwangchow), is the most populous city in what is today South China."
