,sub_label,template,obj_label,masked_sentence,filled_sentence,T5_paraphrased_filled_sentence,T5_paraphrased_filled_sentence_0,T5_paraphrased_filled_sentence_1,T5_paraphrased_filled_sentence_2,T5_paraphrased_filled_sentence_3
352,Kate Silverton,[X] works for [Y] .,BBC,"Kate Silverton (born 4 August 1970) is an English journalist, currently employed by the [MASK].","Kate Silverton (born 4 August 1970) is an English journalist, currently employed by the BBC.","['The BBC employs Kate Silverton, an English journalist who was born on August 4, 1970.', 'Kate Silverton, who was born on August 4, 1970, is a journalist from England and currently working for the BBC.', 'At the BBC, an English journalist named Kate Silverton (born on August 4, 1970) is employed.', 'Kate Silverton (born 4 August 1970) is a journalist from England and currently working for the BBC.']","The [MASK] employs Kate Silverton, an English journalist who was born on August 4, 1970.","Kate Silverton, who was born on August 4, 1970, is a journalist from England and currently working for the [MASK].","At the [MASK], an English journalist named Kate Silverton (born on August 4, 1970) is employed.",Kate Silverton (born 4 August 1970) is a journalist from England and currently working for the [MASK].
353,Emily Maitlis,[X] works for [Y] .,BBC,Emily Maitlis (born 6 September 1970) is a British journalist and newsreader for the [MASK].,Emily Maitlis (born 6 September 1970) is a British journalist and newsreader for the BBC.,"[""The BBC's newsreader and British journalist, Emily Maitlis, was born on 6 September 1970."", 'Emily Maitlis, born on September 6, 1970, is a journalist and newsreader who works for the BBC in Britain.', 'Born on 6 September 1970, Emily Maitlis is a journalist and newsreader who works for the BBC in Britain.', 'A British journalist and newsreader, Emily Maitlis was born on 6 September 1970 and is associated with the BBC.']","The [MASK]'s newsreader and British journalist, Emily Maitlis, was born on 6 September 1970.","Emily Maitlis, born on September 6, 1970, is a journalist and newsreader who works for the [MASK] in Britain.","Born on 6 September 1970, Emily Maitlis is a journalist and newsreader who works for the [MASK] in Britain.","A British journalist and newsreader, Emily Maitlis was born on 6 September 1970 and is associated with the [MASK]."
354,Lorne Spicer,[X] works for [Y] .,BBC,"The show is presented by Lorne Spicer, who can also be seen on daytime show Money Spinners and recently on [MASK]'s My Life For Sale.","The show is presented by Lorne Spicer, who can also be seen on daytime show Money Spinners and recently on BBC's My Life For Sale.","['Lorne Spicer, who is also known for his appearances on Money Spinners and My Life For Sale, is the presenter of the show.', 'Among the presenters of the show is Lorne Spicer, who has also appeared on Money Spinners and My Life For Sale.', ""The show is hosted by Lorne Spicer, who has also appeared on BBC's My Life For Sale and the popular daytime program Money Spinners."", ""Lorne Spicer, a former co-host on BBC's My Life For Sale and the popular daytime show Money Spinners, is also the presenter of the show.""]","Lorne Spicer, who is also known for his appearances on Money Spinners and My Life For Sale, is the presenter of the show.","Among the presenters of the show is Lorne Spicer, who has also appeared on Money Spinners and My Life For Sale.","The show is hosted by Lorne Spicer, who has also appeared on [MASK]'s My Life For Sale and the popular daytime program Money Spinners.","Lorne Spicer, a former co-host on [MASK]'s My Life For Sale and the popular daytime show Money Spinners, is also the presenter of the show."
355,Will Wyatt,[X] works for [Y] .,BBC,"Will Wyatt (born 7 January 1942) was formerly Managing Director, BBC Television (1991-6) and Chief Executive [MASK] Broadcast (1996-9).","Will Wyatt (born 7 January 1942) was formerly Managing Director, BBC Television (1991-6) and Chief Executive BBC Broadcast (1996-9).","['Will Wyatt, who was born on 7 January 1942, held the positions of Managing Director and Chief Executive at BBC Television from 1991 to 1996 and then again in 1996-9.', 'Having been Managing Director of BBC Television from 1991 to 2006 and Chief Executive at BBC Broadcast from 1996 to 1999, Will Wyatt was born on 7 January 1942.', 'The former Managing Director of BBC Television (1991-6) and Chief Executive of CBS Broadcast (1996-9), was Will Wyatt, who was born on 7 January 1942.', 'Will Wyatt (born 7 January 1942) was formerly in charge of BBC Television as their Managing Director from 1991 to 2006 and later as the Chief Executive for BBC Broadcast from 1996 to 1999.']","Will Wyatt, who was born on 7 January 1942, held the positions of Managing Director and Chief Executive at [MASK] Television from 1991 to 1996 and then again in 1996-9.","Having been Managing Director of BBC Television from 1991 to 2006 and Chief Executive at [MASK] Broadcast from 1996 to 1999, Will Wyatt was born on 7 January 1942.","The former Managing Director of BBC Television (1991-6) and Chief Executive of [MASK] Broadcast (1996-9), was Will Wyatt, who was born on 7 January 1942.",Will Wyatt (born 7 January 1942) was formerly in charge of BBC Television as their Managing Director from 1991 to 2006 and later as the Chief Executive for [MASK] Broadcast from 1996 to 1999.
356,Peter Fincham,[X] works for [Y] .,BBC,"The [MASK] subsequently admitted that the scenes used in the trailer had been edited out of sequence, leading to the resignation of RDF's Chief Creative Officer Stephen Lambert, BBC One Controller Peter Fincham, and Fincham's Head of Publicity, Jane Fletcher, following the report's publication on October 5.","The BBC subsequently admitted that the scenes used in the trailer had been edited out of sequence, leading to the resignation of RDF's Chief Creative Officer Stephen Lambert, BBC One Controller Peter Fincham, and Fincham's Head of Publicity, Jane Fletcher, following the report's publication on October 5.","['Following the publication of this report on October 5, the BBC acknowledged that the scenes used in the trailer had been edited out of order, resulting in Stephen Lambert, Peter Fincham, and Jane Fletcher resigning.', ""The BBC acknowledged that the scenes used in the trailer were edited out of order, resulting in Jane Fletcher's resignation from their post, along with Stephen Lambert, Peter Fincham, and Jane Lambert."", ""After the report was published on October 5, RDF Chief Creative Officer Stephen Lambert, BBC One Controller Peter Fincham, and Finch's Head of Publicity, Jane Fletcher, resigned due to the sequence of scenes used in the trailer being edited out of order."", ""Afterward, the BBC acknowledged that the scenes used in the trailer had been edited out of order, leading to the resignation of RDF's Chief Creative Officer Stephen Lambert.""]","Following the publication of this report on October 5, the [MASK] acknowledged that the scenes used in the trailer had been edited out of order, resulting in Stephen Lambert, Peter Fincham, and Jane Fletcher resigning.","The [MASK] acknowledged that the scenes used in the trailer were edited out of order, resulting in Jane Fletcher's resignation from their post, along with Stephen Lambert, Peter Fincham, and Jane Lambert.","After the report was published on October 5, RDF Chief Creative Officer Stephen Lambert, [MASK] One Controller Peter Fincham, and Finch's Head of Publicity, Jane Fletcher, resigned due to the sequence of scenes used in the trailer being edited out of order.","Afterward, the [MASK] acknowledged that the scenes used in the trailer had been edited out of order, leading to the resignation of RDF's Chief Creative Officer Stephen Lambert."
357,John Timpson,[X] works for [Y] .,BBC,"On a [MASK] television programme, the reporter John Timpson unsuccessfully tried to lure Goldie by playing an Ethiopian bird pipe.","On a BBC television programme, the reporter John Timpson unsuccessfully tried to lure Goldie by playing an Ethiopian bird pipe.","['Goldie was lured to her home by John Timpson, a BBC television reporter, who tried to play an Ethiopian bird pipe.', ""Despite John Timpson's efforts to play an Ethiopian bird pipe on a BBC television programme, Goldie did not succeed in getting her."", 'The reporter, John Timpson, tried playing an Ethiopian bird pipe on a BBC television programme to win over Goldie.', ""John Timpson, a journalist, tried to play an Ethiopian bird pipe on NBC's BBC television programme but was unsuccessful in enticing Goldie.""]","Goldie was lured to her home by John Timpson, a [MASK] television reporter, who tried to play an Ethiopian bird pipe.","Despite John Timpson's efforts to play an Ethiopian bird pipe on a [MASK] television programme, Goldie did not succeed in getting her.","The reporter, John Timpson, tried playing an Ethiopian bird pipe on a [MASK] television programme to win over Goldie.","John Timpson, a journalist, tried to play an Ethiopian bird pipe on BBC's [MASK] television programme but was unsuccessful in enticing Goldie."
358,Jon Sopel,[X] works for [Y] .,BBC,"Jon Sopel (Jonathan B. Sopel, born 22 May 1959 in London, England) is a British television presenter and correspondent for the [MASK]'s international news channel, BBC World News, currently serving as the North America Editor for the BBC.","Jon Sopel (Jonathan B. Sopel, born 22 May 1959 in London, England) is a British television presenter and correspondent for the BBC's international news channel, BBC World News, currently serving as the North America Editor for the BBC.","[""Jon Sopel, who was born in London on May 22, 1959, is a British television presenter and correspondent for BBC World News' international news channel. He is currently serving as the North America Editor for the BBC."", ""BBC World News' international news channel and correspondent, Jon Sopel (born May 22, 1959 in London, England) is a member of the BBC family and serves as their North America Editor."", ""A British television presenter and correspondent for BBC World News' international news channel, Jon Sopel (born in London on May 22, 1959) is currently serving as the North America Editor for his organization, BBC Worldwide."", ""The BBC's international news channel, BBC World News, has a British correspondent named Jon Sopel, who was born in London on May 22, 1959. He currently holds the position of North America Editor at this location and is affiliated with the BBC.""]","Jon Sopel, who was born in London on May 22, 1959, is a British television presenter and correspondent for BBC World News' international news channel. He is currently serving as the North America Editor for the [MASK].","BBC World News' international news channel and correspondent, Jon Sopel (born May 22, 1959 in London, England) is a member of the [MASK] family and serves as their North America Editor.","A British television presenter and correspondent for BBC World News' international news channel, Jon Sopel (born in London on May 22, 1959) is currently serving as the North America Editor for his organization, [MASK] Worldwide.","The BBC's international news channel, BBC World News, has a British correspondent named Jon Sopel, who was born in London on May 22, 1959. He currently holds the position of North America Editor at this location and is affiliated with the [MASK]."
359,Peter Sissons,[X] works for [Y] .,BBC,"Her father is former [MASK] newsreader Peter Sissons and her mother, Sylvia, is a teacher.","Her father is former BBC newsreader Peter Sissons and her mother, Sylvia, is a teacher.","['Peter Sissons, a former BBC newsreader, is the father of this girl and her mother Sylvia works as.', 'Sylvia, the mother of the girl, works as a teacher while her father, Peter Sissons, is formerly employed as newsreader at BBC.', 'The father of the girl is Peter Sissons, a former BBC newsreader; her mother is Phyllis Sylvia, teacher.', 'Her mother, Sylvia (a teacher), is a daughter of Peter Sissons, whose father was formerly Deputy Chief Executive of the BBC.']","Peter Sissons, a former [MASK] newsreader, is the father of this girl and her mother Sylvia works as.","Sylvia, the mother of the girl, works as a teacher while her father, Peter Sissons, is formerly employed as newsreader at [MASK].","The father of the girl is Peter Sissons, a former [MASK] newsreader; her mother is Phyllis Sylvia, teacher.","Her mother, Sylvia (a teacher), is a daughter of Peter Sissons, whose father was formerly Deputy Chief Executive of the [MASK]."
360,Peter Horrocks,[X] works for [Y] .,BBC,"When Real Story launched on 10 March 2003, the [MASK]'s then head of Current Affairs, Peter Horrocks, called it ""a valuable addition to our story telling capacity - popular current affairs, but with BBC values.""","When Real Story launched on 10 March 2003, the BBC's then head of Current Affairs, Peter Horrocks, called it ""a valuable addition to our story telling capacity - popular current affairs, but with BBC values.""","[""The launch of Real Story on 10 March 2003 was praised by Peter Horrocks, the BBC's former head of Current Affairs, as a valuable addition to the storytelling capabilities of broadcasting popular current affairs while still adhering to BBC standards."", ""Peter Horrocks, the BBC's current affairs director, stated that Real Story, which was launched on 10 March 2003, was a valuable addition to the storytelling capabilities of the broadcasting company."", ""Real Story, which was launched on 10 March 2003, was praised by Peter Horrocks, the BBC's former head of Current Affairs, as a valuable addition to its storytelling capabilities."", ""On 10 March 2003, Real Story was introduced, which the BBC's former head of Current Affairs, Peter Horrocks (now retired) called a valuable addition to the agency'Story-telling capacity.""]","The launch of Real Story on 10 March 2003 was praised by Peter Horrocks, the BBC's former head of Current Affairs, as a valuable addition to the storytelling capabilities of broadcasting popular current affairs while still adhering to [MASK] standards.","Peter Horrocks, the [MASK]'s current affairs director, stated that Real Story, which was launched on 10 March 2003, was a valuable addition to the storytelling capabilities of the broadcasting company.","Real Story, which was launched on 10 March 2003, was praised by Peter Horrocks, the [MASK]'s former head of Current Affairs, as a valuable addition to its storytelling capabilities.","On 10 March 2003, Real Story was introduced, which the [MASK]'s former head of Current Affairs, Peter Horrocks (now retired) called a valuable addition to the agency'Story-telling capacity."
361,Frank Bough,[X] works for [Y] .,BBC,"Scott first came to public notice as a newsreader on ITV’s News at Ten during the Falklands War, and then became a presenter on the [MASK]'s Breakfast Time programme with Frank Bough and Nick Ross in 1983.","Scott first came to public notice as a newsreader on ITV’s News at Ten during the Falklands War, and then became a presenter on the BBC's Breakfast Time programme with Frank Bough and Nick Ross in 1983.","[""Scott first gained recognition as a newsreader during the Falklands War on ITV's News at Ten, and later in 1983, he began hosting shows for BBC Breakfast Time programme with Frank Bough and Nick Ross."", ""During the Falklands War, Scott made his debut as a newsreader on ITV's News at Ten and later became renowned for his breakfast programs on Breakfast Time on the BBC with Frank Bough and Nick Ross in 1983."", ""The Falklands War was the turning point for Scott, who gained recognition as a newsreader on ITV's News at Ten. Later in 1983, he joined Frank Bough and Nick Ross as presenters on the BBC'S Breakfast Time programme."", ""In the Falklands War, Scott made his debut as a newsreader on ITV's News at Ten, and later in 1983, he joined Frank Bough and Nick Ross as presenters on the BBC'S Breakfast Time programme.""]","Scott first gained recognition as a newsreader during the Falklands War on ITV's News at Ten, and later in 1983, he began hosting shows for [MASK] Breakfast Time programme with Frank Bough and Nick Ross.","During the Falklands War, Scott made his debut as a newsreader on ITV's News at Ten and later became renowned for his breakfast programs on Breakfast Time on the [MASK] with Frank Bough and Nick Ross in 1983.","The Falklands War was the turning point for Scott, who gained recognition as a newsreader on ITV's News at Ten. Later in 1983, he joined Frank Bough and Nick Ross as presenters on the [MASK]'S Breakfast Time programme.","In the Falklands War, Scott made his debut as a newsreader on ITV's News at Ten, and later in 1983, he joined Frank Bough and Nick Ross as presenters on the [MASK]'S Breakfast Time programme."
362,Mishal Husain,[X] works for [Y] .,BBC,"In late 2005, the [MASK] broadcast a full series of Star Spell, again presented by Eamonn Holmes but Mishal Husain took over from Nina as word pronouncer.","In late 2005, the BBC broadcast a full series of Star Spell, again presented by Eamonn Holmes but Mishal Husain took over from Nina as word pronouncer.","['The BBC broadcasted a complete season of Star Spell in late 2005, with Mishal Husain replacing Nina as the word pronouncer.', 'Eamonn Holmes was the presenter of a complete Star Spell series that was broadcasted by the BBC in late 2005, with Mishal Husain taking over from Nina as the word pronouncer.', 'In late 2005, the BBC aired a complete season of Star Spell, with Eamonn Holmes as the presenter and Mishal Husain taking over from Nina as an official word pronoun.', 'Star Spell was broadcasted as a complete series by the BBC in late 2005, with EAMONn Holmes taking over for pronunciation duties from Ninja to Mishal Husain.']","The [MASK] broadcasted a complete season of Star Spell in late 2005, with Mishal Husain replacing Nina as the word pronouncer.","Eamonn Holmes was the presenter of a complete Star Spell series that was broadcasted by the [MASK] in late 2005, with Mishal Husain taking over from Nina as the word pronouncer.","In late 2005, the [MASK] aired a complete season of Star Spell, with Eamonn Holmes as the presenter and Mishal Husain taking over from Nina as an official word pronoun.","Star Spell was broadcasted as a complete series by the [MASK] in late 2005, with EAMONn Holmes taking over for pronunciation duties from Ninja to Mishal Husain."
363,Rigsy,[X] works for [Y] .,BBC,"In nine years at the [MASK], Rigsy has interviewed many well known and respected acts and musicians, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy, The Killers, The Chemical Brothers, The Flaming Lips, Underworld and Steve Coogan while primarily promoting new Northern Irish acts such as General Fiasco, Two Door Cinema Club, Panama Kings and And So I Watch You From Afar.","In nine years at the BBC, Rigsy has interviewed many well known and respected acts and musicians, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy, The Killers, The Chemical Brothers, The Flaming Lips, Underworld and Steve Coogan while primarily promoting new Northern Irish acts such as General Fiasco, Two Door Cinema Club, Panama Kings and And So I Watch You From Afar.","['Rigsy has been promoting new Northern Irish acts for nine years and has interviewed numerous highly regarded musicians and artists, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy.', 'Throughout her nine-year tenure at the BBC, Rigsy has spoken and interviewed a wide range of famous and acclaimed musicians, including Noel Gallagher (an American performer who was featured in The People), Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy.', 'Over the course of her nine-year tenure at the BBC, Rigsy has spoken with many renowned musicians and artists, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown. She also spoke with Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy in The Killers,The Chemical Brothers from Tyneside, Underworld and Steve Coogan, and was primarily responsible for promoting new Northern Irish acts such as General Fiasco, Two Door Cinema Club, Panama Kings and And So', 'For nine years at the BBC, Rigsy has been promoting new Northern Irish acts, including General Fiasco (now with George Harrison), The Prodigy Project (""my first album with David Bowie,"" due to an unspecified cast list), and Two Door Cinema Club (where her albums were recorded), Panama Kings (1983) and And So I Watch You From Afar (1984), as well as Franz Ferdinand.']","Rigsy has been promoting new Northern Irish acts for nine years and has interviewed numerous highly regarded musicians and artists, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy.","Throughout her nine-year tenure at the [MASK], Rigsy has spoken and interviewed a wide range of famous and acclaimed musicians, including Noel Gallagher (an American performer who was featured in The People), Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy.","Over the course of her nine-year tenure at the [MASK], Rigsy has spoken with many renowned musicians and artists, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown. She also spoke with Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy in The Killers,The Chemical Brothers from Tyneside, Underworld and Steve Coogan, and was primarily responsible for promoting new Northern Irish acts such as General Fiasco, Two Door Cinema Club, Panama Kings and And So","For nine years at the [MASK], Rigsy has been promoting new Northern Irish acts, including General Fiasco (now with George Harrison), The Prodigy Project (""my first album with David Bowie,"" due to an unspecified cast list), and Two Door Cinema Club (where her albums were recorded), Panama Kings (1983) and And So I Watch You From Afar (1984), as well as Franz Ferdinand."
364,Ellen Hancock,[X] works for [Y] .,IBM,"Board members included Steve Wozniak, Apple Computer's co-founder; John McAfee, McAfee Antivirus founder, Ellen Hancock, the former CEO of Exodus Communications, former CTO of Apple Computer, and former EVP of [MASK].","Board members included Steve Wozniak, Apple Computer's co-founder; John McAfee, McAfee Antivirus founder, Ellen Hancock, the former CEO of Exodus Communications, former CTO of Apple Computer, and former EVP of IBM.","['The board was composed of Steve Wozniak, who is one of the co-founders of Apple Computer, John McAfee, the creator of Mcaféé Antivirus, and Ellen Hancock, former CEO of Exodus Communications, CTO of apple computer, as well as former EVP of IBM.', 'Among the board members were Steve Wozniak, who was part of Apple Computer, John McAfee, the founder of Mcaféé Antivirus, and Ellen Hancock.', ""Board members included Steve Wozniak, who was a co-founder of Apple Computer; John McAfee, the founder of Mc Affect's Antivirus service company, and Ellen Hancock, former CEO of Exodus Communications, CTO of apple computer and former EVP of IBM."", 'Steve Wozniak, who founded Apple Computer; John McAfee, the founder of Mcaféé Antivirus; and Ellen Hancock, former CEO of Exodus Communications (ex-Company), former CTO of Apple computer[citation needed] and former EVP of IBM all served on the board.']","The board was composed of Steve Wozniak, who is one of the co-founders of IBM Computer, John McAfee, the creator of Mcaféé Antivirus, and Ellen Hancock, former CEO of Exodus Communications, CTO of apple computer, as well as former EVP of [MASK].","Among the board members were Steve Wozniak, who was part of [MASK] Computer, John McAfee, the founder of Mcaféé Antivirus, and Ellen Hancock.","Board members included Steve Wozniak, who was a co-founder of IBM Computer; John McAfee, the founder of Mc Affect's Antivirus service company, and Ellen Hancock, former CEO of Exodus Communications, CTO of apple computer and former EVP of [MASK].","Steve Wozniak, who founded IBM Computer; John McAfee, the founder of Mcaféé Antivirus; and Ellen Hancock, former CEO of Exodus Communications (ex-Company), former CTO of IBM computer[citation needed] and former EVP of [MASK] all served on the board."
365,Paddy O'Connell,[X] works for [Y] .,BBC,"Paddy O'Connell (born 11 March 1966 in Guildford, Surrey) is an English television and radio presenter, working mainly for the [MASK].","Paddy O'Connell (born 11 March 1966 in Guildford, Surrey) is an English television and radio presenter, working mainly for the BBC.","[""The BBC is the primary source of income for Paddy O'Connell, an English television and radio presenter who was born in Guildford, Surrey on 11 March 1966."", ""An English television and radio presenter, Paddy O'Connell is primarily employed in the BBC, having been born in Guildford, Surrey on 11 March 1966."", ""Paddy O'Connell, who was born in Guildford, Surrey on 11 March 1966, is a presenter of English TV and radio who is mostly employed by the BBC."", ""A television and radio presenter in England, Paddy O'Connell was born in Guildford, Surrey on 11 March 1966 and is primarily employed with the BBC.""]","The [MASK] is the primary source of income for Paddy O'Connell, an English television and radio presenter who was born in Guildford, Surrey on 11 March 1966.","An English television and radio presenter, Paddy O'Connell is primarily employed in the [MASK], having been born in Guildford, Surrey on 11 March 1966.","Paddy O'Connell, who was born in Guildford, Surrey on 11 March 1966, is a presenter of English TV and radio who is mostly employed by the [MASK].","A television and radio presenter in England, Paddy O'Connell was born in Guildford, Surrey on 11 March 1966 and is primarily employed with the [MASK]."
366,Ed Zschau,[X] works for [Y] .,IBM,To provide additional autonomy thereby further encouraging OEM Sales [MASK] in April 1993 established ADSTAR as a wholly owned subsidiary with outsider Ed Zschau as Chairman and CEO.,To provide additional autonomy thereby further encouraging OEM Sales IBM in April 1993 established ADSTAR as a wholly owned subsidiary with outsider Ed Zschau as Chairman and CEO.,"['IBM formed a wholly owned subsidiary, ADSTAR, in April 1993, to provide more autonomy and boost OEM Sales, with Ed Zschau as the outsider Chairman and CEO.', 'IBM created ADSTAR as a wholly owned subsidiary in April 1993 to provide more autonomy and boost OEM Sales, with Ed Zschau as the Chairman and CEO.', 'In April 1993, IBM created ADSTAR as a wholly owned subsidiary and appointed Ed Zschau, an external Chairman and CEO, to provide more autonomy and boost OEM Sales.', 'To further encourage OEM Sales, IBM created ADSTAR as a wholly owned subsidiary in April 1993 with Ed Zschau serving as Chairman and CEO.']","[MASK] formed a wholly owned subsidiary, ADSTAR, in April 1993, to provide more autonomy and boost OEM Sales, with Ed Zschau as the outsider Chairman and CEO.","[MASK] created ADSTAR as a wholly owned subsidiary in April 1993 to provide more autonomy and boost OEM Sales, with Ed Zschau as the Chairman and CEO.","In April 1993, [MASK] created ADSTAR as a wholly owned subsidiary and appointed Ed Zschau, an external Chairman and CEO, to provide more autonomy and boost OEM Sales.","To further encourage OEM Sales, [MASK] created ADSTAR as a wholly owned subsidiary in April 1993 with Ed Zschau serving as Chairman and CEO."
367,Katsuaki Watanabe,[X] works for [Y] .,Toyota,"Katsuaki Watanabe (渡辺 捷昭 Watanabe Katsuaki, born February 13, 1942) is senior advisor at [MASK].","Katsuaki Watanabe (渡辺 捷昭 Watanabe Katsuaki, born February 13, 1942) is senior advisor at Toyota.","['Watanabe Katsuaki, born on February 13, 1942, is a senior advisor at Toyota.', 'The senior advisor at Toyota is none other than Katsuaki Watanabe (  Wazakiken), who was born on February 13, 1942.', 'Born on February 13, 1942, Katsuaki Watanabe (  Wazakubo Kondo) holds the position of senior advisor at Toyota.', 'Katsuaki Watanabe (  Wazhikawa Kondo), born on February 13, 1942, is a senior advisor at Toyota.']","Watanabe Katsuaki, born on February 13, 1942, is a senior advisor at [MASK].","The senior advisor at [MASK] is none other than Katsuaki Watanabe (  Wazakiken), who was born on February 13, 1942.","Born on February 13, 1942, Katsuaki Watanabe (  Wazakubo Kondo) holds the position of senior advisor at [MASK].","Katsuaki Watanabe (  Wazhikawa Kondo), born on February 13, 1942, is a senior advisor at [MASK]."
368,Jan Leeming,[X] works for [Y] .,BBC,"It later featured three female presenters - Janet Kelly (July–December 1968), future [MASK] TV newsreader Jan Leeming (1970) and Michele Brown (later married Giles Brandreth).","It later featured three female presenters - Janet Kelly (July–December 1968), future BBC TV newsreader Jan Leeming (1970) and Michele Brown (later married Giles Brandreth).","['Janet Kelly, Jan Leeming, and Michele Brown were among the female presenters who joined the show from July to December 1968.', 'The show later featured three female presenters: Janet Kelly, Jan Leeming, and Michele Brown.', 'Three female presenters, namely Janet Kelly (who held the position from July to December 1968), Jan Leeming (whose tenure as a BBC TV newsreader began in 1970), and Michele Brown (seen later with Giles Brandreth), were also part of the show.', 'Later on, three female presenters were included in the show: Janet Kelly (who aired from July to December 1968), Jan Leeming (whose work was selected for future BBC TV newsreader in 1970), and Michele Brown (later married to Giles Brandreth).']","Janet Kelly, Jan Leeming, and Michele Brown were among the female presenters who joined the show from July to December 1968.","The show later featured three female presenters: Janet Kelly, Jan Leeming, and Michele Brown.","Three female presenters, namely Janet Kelly (who held the position from July to December 1968), Jan Leeming (whose tenure as a [MASK] TV newsreader began in 1970), and Michele Brown (seen later with Giles Brandreth), were also part of the show.","Later on, three female presenters were included in the show: Janet Kelly (who aired from July to December 1968), Jan Leeming (whose work was selected for future [MASK] TV newsreader in 1970), and Michele Brown (later married to Giles Brandreth)."
369,Peter Haigh,[X] works for [Y] .,BBC,"Open House was a 1964 [MASK] TV series presented by Gay Byrne, Peter Haigh and Robert Robinson.","Open House was a 1964 BBC TV series presented by Gay Byrne, Peter Haigh and Robert Robinson.","['In 1964, the BBC TV program Open House was presented by Gay Byrne, Peter Haigh, and Robert Robinson.', 'The BBC TV show Open House, presented by Gay Byrne, Peter Haigh, and Robert Robinson, was broadcasted in 1964.', 'Gay Byrne, Peter Haigh, and Robert Robinson presented Open House on the BBC in 1964.', 'Open House, a BBC TV program, was presented in 1964 by Gay Byrne, Peter Haigh, and Robert Robinson.']","In 1964, the [MASK] TV program Open House was presented by Gay Byrne, Peter Haigh, and Robert Robinson.","The [MASK] TV show Open House, presented by Gay Byrne, Peter Haigh, and Robert Robinson, was broadcasted in 1964.","Gay Byrne, Peter Haigh, and Robert Robinson presented Open House on the [MASK] in 1964.","Open House, a [MASK] TV program, was presented in 1964 by Gay Byrne, Peter Haigh, and Robert Robinson."
370,Jean Metcalfe,[X] works for [Y] .,BBC,"It was also the memorable signature tune For a [MASK] radio programme, ""Two Way Family Favourites"" (original played by Andre Kostelanetz and his Orchestra) and was presented by a variety of well-known radio personalities including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers and Sarah Kennedy.","It was also the memorable signature tune For a BBC radio programme, ""Two Way Family Favourites"" (original played by Andre Kostelanetz and his Orchestra) and was presented by a variety of well-known radio personalities including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers and Sarah Kennedy.","['The BBC radio programme ""Two Way Family Favourites"" was presented by a group of well-known radio personalities, including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers, and Sarah Kennedy.', '""The BBC radio programme ""Two Way Family Favourites"" was presented by a group of well-known radio personalities, including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers, and Sarah Kennedy.', 'A memorable BBC radio programme, ""Two Way Family Favourites"" was presented by a group of well-known radio personalities, including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers, and Sarah Kennedy.', 'Several famous BBC radio personalities, such as Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers and Sarah Kennedy, played the signature song ""Two Way Family Favourites"" on their radio programme.']","The [MASK] radio programme ""Two Way Family Favourites"" was presented by a group of well-known radio personalities, including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers, and Sarah Kennedy.","""The [MASK] radio programme ""Two Way Family Favourites"" was presented by a group of well-known radio personalities, including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers, and Sarah Kennedy.","A memorable [MASK] radio programme, ""Two Way Family Favourites"" was presented by a group of well-known radio personalities, including Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers, and Sarah Kennedy.","Several famous [MASK] radio personalities, such as Cliff Michelmore, Jean Metcalfe, Michael Aspel, Judith Chalmers and Sarah Kennedy, played the signature song ""Two Way Family Favourites"" on their radio programme."
