,sub_label,template,obj_label,masked_sentence
1430,Tuusula,The official language of [X] is [Y] .,Finnish,Ville Räikkönen (born 14 February 1972 in Tuusula) is a [MASK] former biathlete.
1431,Tuusula,The official language of [X] is [Y] .,Finnish,"Eero Heikki Lehti (born 23 August 1944 in Tuusula, Finland) is a [MASK] businessman, the chairman of the city council of Kerava, and a member of the Finnish parliament since 2007."
1432,Luxembourg,The official language of [X] is [Y] .,German,"The DGSS is the oldest non-medical sexological society existing in [MASK] Europe (i. e., Germany, Austria, Liechtenstein, Luxembourg, and parts of Switzerland, Denmark, Belgium, France, and Italy)."
1433,Luxembourg,The official language of [X] is [Y] .,German,A-Z Luxemburger Illustrierte was a [MASK] newspaper published in Luxembourg published between 1933 and 1940.
1434,European Union,The official language of [X] is [Y] .,Danish,"Vikings (Norwegian and [MASK]: Vikinger; Swedish and Nynorsk: Vikingar; Icelandic: Víkingar), from Old Norse víkingr, were Germanic Norse seafarers, speaking the Old Norse language, who raided and traded from their Scandinavian homelands across wide areas of northern and central Europe, as well as European Russia, during the late 8th to late 11th centuries."
1435,European Union,The official language of [X] is [Y] .,Danish,"The song was also widely covered throughout Europe and the rest of the world in a number of other languages; in Spanish as ""Los dos italianitos"", in the francophone countries as ""Cheveux fous et lèvres roses"", in Scandinavia in [MASK], Norwegian and Swedish under the title ""Tina & Marina"" (in Sweden with lyrics by future ABBA manager Stig Anderson), in Finland as ""Tina ja Marina"" and in the United States Connie Francis subsequently covered Froboess' Italian version of the song, ""Un bacio all'italiana""."
1436,Canton of Jura,The official language of [X] is [Y] .,French,"The Republic and Canton of the Jura ([MASK]: République et Canton du Jura), also known as the Canton of Jura or Canton Jura, is one of the cantons of Switzerland."
1437,Canton of Jura,The official language of [X] is [Y] .,French,"The Republic and Canton of the Jura ([MASK]: République et Canton du Jura), also known as the Canton of Jura or Canton Jura, is one of the cantons of Switzerland."
1438,Lampung,The official language of [X] is [Y] .,Indonesian,"Krakatoa, or Krakatau ([MASK]: Krakatau), is a volcanic island situated in the Sunda Strait between the islands of Java and Sumatra in the Indonesian province of Lampung."
1439,Lampung,The official language of [X] is [Y] .,Indonesian,"Krakatoa, or Krakatau (Indonesian: Krakatau), is a volcanic island situated in the Sunda Strait between the islands of Java and Sumatra in the [MASK] province of Lampung."
1440,Albania,The official language of [X] is [Y] .,Albanian,"Albania (/ælˈbeɪniə/, al-BAY-nee-ə, or sometimes /ɔːlˈbeɪniə/, awl-BAY-nee-ə; [MASK]: Shqipëri/Shqipëria; Gheg Albanian: Shqipni/Shqipnia, Shqypni/Shqypnia), officially known as the Republic of Albania (Albanian: Republika e Shqipërisë; [ɾɛpuˈblika ɛ ʃcipəˈɾiːs]), is a country in Southeastern Europe."
1441,Albania,The official language of [X] is [Y] .,Albanian,"Albania (/ælˈbeɪniə/, al-BAY-nee-ə, or sometimes /ɔːlˈbeɪniə/, awl-BAY-nee-ə; Albanian: Shqipëri/Shqipëria; Gheg Albanian: Shqipni/Shqipnia, Shqypni/Shqypnia), officially known as the Republic of Albania ([MASK]: Republika e Shqipërisë; [ɾɛpuˈblika ɛ ʃcipəˈɾiːs]), is a country in Southeastern Europe."
1442,Ilomantsi,The official language of [X] is [Y] .,Finnish,"It was fought from July 26 to August 13, 1944, between Finland and the Soviet Union in an area roughly 40 kilometers wide and 30 kilometers deep, near the Finnish-Soviet border, close to the small [MASK] town of Ilomantsi, in North Karelia."
1443,Ilomantsi,The official language of [X] is [Y] .,Finnish,"Kaisa Varis (born 21 September 1975, in Ilomantsi) is a retired [MASK] cross country skier and biathlete."
1444,Iisalmi,The official language of [X] is [Y] .,Finnish,Iisalmen serkku ja muita kertomuksia ([MASK]: The Cousin from Iisalmi and Other Tales) is a collection of historical short novels Finnish author Kaari Utrio.
1445,Iisalmi,The official language of [X] is [Y] .,Finnish,Iisalmen serkku ja muita kertomuksia (Finnish: The Cousin from Iisalmi and Other Tales) is a collection of historical short novels [MASK] author Kaari Utrio.
1446,Nokia,The official language of [X] is [Y] .,Finnish,"Tero Civill (born 1976 in Nokia, Finland) is a [MASK] DJ and composer of music for records, theater and television."
1447,Nokia,The official language of [X] is [Y] .,Finnish,"Convulse is a [MASK] death metal band from Nokia, Finland, active between 1988 and 1994 and again since 2012."
1448,Kristinestad,The official language of [X] is [Y] .,Swedish,"Wolf Cave ([MASK]: Varggrottan, Finnish: Susiluola) is a crack in the Pyhävuori mountain (Swedish: Bötombergen) in Kristinestad (Kristiinankaupunki), near the Karijoki municipality in Finland."
1449,Kristinestad,The official language of [X] is [Y] .,Swedish,"Wolf Cave (Swedish: Varggrottan, Finnish: Susiluola) is a crack in the Pyhävuori mountain ([MASK]: Bötombergen) in Kristinestad (Kristiinankaupunki), near the Karijoki municipality in Finland."
1450,Cyprus,The official language of [X] is [Y] .,Turkish,"Cyprus (/ˈsaɪprəs/; Greek: Κύπρος [ˈcipros]; [MASK]: Kıbrıs [ˈkɯbɾɯs]), officially the Republic of Cyprus (Greek: Κυπριακή Δημοκρατία; Turkish: Kıbrıs Cumhuriyeti), is an island country in the Eastern Mediterranean Sea, off the coasts of Syria and Turkey."
1451,Cyprus,The official language of [X] is [Y] .,Turkish,"Cyprus (/ˈsaɪprəs/; Greek: Κύπρος [ˈcipros]; Turkish: Kıbrıs [ˈkɯbɾɯs]), officially the Republic of Cyprus (Greek: Κυπριακή Δημοκρατία; [MASK]: Kıbrıs Cumhuriyeti), is an island country in the Eastern Mediterranean Sea, off the coasts of Syria and Turkey."
1452,Latvia,The official language of [X] is [Y] .,Latvian,"The Evangelical Lutheran Church of Latvia ([MASK]: Latvijas evaņģēliski luteriskā baznīca, or LELB) is a Lutheran Protestant church in Latvia."
1453,Latvia,The official language of [X] is [Y] .,Latvian,"The Evangelical Lutheran Church of Latvia ([MASK]: Latvijas evaņģēliski luteriskā baznīca, or LELB) is a Lutheran Protestant church in Latvia."
1454,Southern Common Market,The official language of [X] is [Y] .,Portuguese,"The Mercosur Parliament (Spanish: Parlamento del Mercosur, [MASK]: Parlamento do Mercosul), known also as Parlasur, or Parlasul, is the parliamentary institution of the Mercosur trade bloc."
1455,Southern Common Market,The official language of [X] is [Y] .,Portuguese,"The Mercosur Parliament (Spanish: Parlamento del Mercosur, [MASK]: Parlamento do Mercosul), known also as Parlasur, or Parlasul, is the parliamentary institution of the Mercosur trade bloc."
1456,Republic of Dagestan,The official language of [X] is [Y] .,Russian,"Dagestanskiye Ogni ([MASK]: Дагеста́нские Огни́) is a town in the Republic of Dagestan, Russia, located on the coast of the Caspian Sea, 120 kilometers (75 mi) south of Makhachkala."
1457,Republic of Dagestan,The official language of [X] is [Y] .,Russian,"Izberbash ([MASK]: Изберба́ш) is a town in the Republic of Dagestan, Russia, located on the coast of the Caspian Sea 56 kilometers (35 mi) southeast of Makhachkala, the capital of the republic."
1458,Commonwealth of Independent States,The official language of [X] is [Y] .,Russian,"The Commonwealth of Independent States (CIS; [MASK]: Содружество Независимых Государств, СНГ, Sodruzhestvo Nezavisimykh Gosudarstv, SNG; also called the Russian Commonwealth) is a regional organisation formed during the breakup of the Soviet Union, whose participating countries are some former Soviet Republics."
1459,Commonwealth of Independent States,The official language of [X] is [Y] .,Russian,"The Commonwealth of Independent States (CIS; Russian: Содружество Независимых Государств, СНГ, Sodruzhestvo Nezavisimykh Gosudarstv, SNG; also called the [MASK] Commonwealth) is a regional organisation formed during the breakup of the Soviet Union, whose participating countries are some former Soviet Republics."
1460,NATO,The official language of [X] is [Y] .,French,"[MASK] has a long history as an international language of commerce, diplomacy, literature, and scientific standards and is an official language of many international organisations including the United Nations, the European Union, NATO, the WTO, the International Olympic Committee, and the ICRC."
1461,NATO,The official language of [X] is [Y] .,French,"[MASK] has a long history as an international language of commerce, diplomacy, literature, and scientific standards and is an official language of many international organisations including the United Nations, the European Union, NATO, the WTO, the International Olympic Committee, and the ICRC."
1462,Spanish Texas,The official language of [X] is [Y] .,Spanish,"paying residents' claims against the [MASK] government up to a total of $5,000,000 and relinquishing the US claims on parts of Spanish Texas west of the Sabine River and other Spanish areas, under the terms of the Louisiana Purchase."
1463,Spanish Texas,The official language of [X] is [Y] .,Spanish,"paying residents' claims against the Spanish government up to a total of $5,000,000 and relinquishing the US claims on parts of Spanish Texas west of the Sabine River and other [MASK] areas, under the terms of the Louisiana Purchase."
1464,Kingdom of Jerusalem,The official language of [X] is [Y] .,Greek,"He may be identified with the Simontos, mentioned by Anna Comnena as an envoy of Baldwin I of Jerusalem to Tripoli in order to receive [MASK] ambassadors in 1108."
1465,Kingdom of Jerusalem,The official language of [X] is [Y] .,Greek,"1196), Aimerikos in [MASK] and Hemri in Armenian, was a Roman Catholic ecclesiarch in Frankish Outremer and the fourth Latin Patriarch of Antioch from c."
1466,Saint Pierre and Miquelon,The official language of [X] is [Y] .,French,"Overseas collectivity of Saint Pierre and Miquelon ([MASK]: Collectivité d'Outre-mer de Saint-Pierre-et-Miquelon, [sɛ̃.pjɛʁ.e.mi.klɔ̃]) is a self-governing territorial overseas collectivity of France, situated in the northwestern Atlantic Ocean near Newfoundland."
1467,Saint Pierre and Miquelon,The official language of [X] is [Y] .,French,"Overseas collectivity of Saint Pierre and Miquelon ([MASK]: Collectivité d'Outre-mer de Saint-Pierre-et-Miquelon, [sɛ̃.pjɛʁ.e.mi.klɔ̃]) is a self-governing territorial overseas collectivity of France, situated in the northwestern Atlantic Ocean near Newfoundland."
1468,Bhopal,The official language of [X] is [Y] .,Hindi,"Barkatullah University (BU) ([MASK]: बरकतउल्ला विश्वविद्यालय) is a university in Bhopal, India."
1469,Bhopal,The official language of [X] is [Y] .,Hindi,"Saket Nagar ([MASK]: साकेत नगर) is a suburb of Bhopal, India, on the southern side of the city of Bhopal."
1470,Armenia,The official language of [X] is [Y] .,Armenian,"Nerses IV the Gracious ([MASK]: Սուրբ Ներսէս Դ. Կլայեցի (Շնորհալի); also Nerses Shnorhali, Nerses of Kla or Saint Nerses the Graceful; 1102 – 13 August 1173) was Catholicos of Armenia from 1166 to 1173."
1471,Armenia,The official language of [X] is [Y] .,Armenian,"The Catholicos of All Armenians (plural Catholicoi, due to its Greek origin) ([MASK]: Ամենայն հայոց կաթողիկոսներ) is the chief bishop and spiritual leader of Armenia's national church, the Armenian Apostolic Church, and the worldwide Armenian diaspora."
1472,Western Cape,The official language of [X] is [Y] .,English,"An educator by profession, she started her career in 1985, teaching [MASK], History and Guidance at Glendale Senior Secondary in Mitchell’s Plain, Western Cape."
1473,Western Cape,The official language of [X] is [Y] .,English,"The seven essays concern a wide range of works written in both [MASK] and Afrikaans, including the nineteenth-century travel writing of William Burchell, which compares the landscapes of England and South Africa, always to the latter's detriment, is discussed in relation to subsequent engagements by Thomas Pringle, WEG Louw, WC Scully and Roy Campbell."
1474,Kingdom of Bulgaria,The official language of [X] is [Y] .,Bulgarian,"Elias Canetti (/kəˈnɛti, kɑː-/; [MASK]: Елиас Канети; 25 July 1905 – 14 August 1994) was a German language author, born in Bulgaria, and later a British citizen."
1475,Kingdom of Bulgaria,The official language of [X] is [Y] .,Bulgarian,"The Battle of Kalimanci ([MASK]: Битка при Калиманци, Serbian: Битка код Калиманаца) was a battle fought between the Kingdom of Serbia and the Kingdom of Bulgaria during the Second Balkan War."
1476,Gabon,The official language of [X] is [Y] .,French,"In the 1990s, the Foreign Legion helped with the evacuation of [MASK] citizens and foreigners in Rwanda, Gabon and Zaire."
1477,Gabon,The official language of [X] is [Y] .,French,"Gabon (/ɡəˈbɒn/; [ɡabɔ̃]), officially the Gabonese Republic ([MASK]: République gabonaise), is a sovereign state on the west coast of Central Africa."
1478,Puerto Rico,The official language of [X] is [Y] .,Spanish,"The US Government's OMB has defined Hispanic or Latino people as being those who ""trace their origin or descent to Mexico, Puerto Rico, Cuba, Central and South America, and other [MASK] cultures."""
1479,Puerto Rico,The official language of [X] is [Y] .,Spanish,"Originally designed for expatriats, it is gradually becoming home to a growing number of [MASK] residents, many of whom work in the surrounding tourist areas such as Arguineguín, Maspalomas, and Puerto Rico."
1480,Puerto Rico,The official language of [X] is [Y] .,English,"Judicial power is exercised by the judiciary, consisting of the Tribunal Supremo de Puerto Rico, the Tribunal de Apelaciones ([MASK]: Court of Appeals), and Tribunal de Primera Instancia (English: Courts of First Instance)."
1481,Puerto Rico,The official language of [X] is [Y] .,English,"Judicial power is exercised by the judiciary, consisting of the Tribunal Supremo de Puerto Rico, the Tribunal de Apelaciones (English: Court of Appeals), and Tribunal de Primera Instancia ([MASK]: Courts of First Instance)."
1482,Engelberg,The official language of [X] is [Y] .,German,"Grafenort Castle ([MASK], Schloß Grafenort (or Schloss Grafenort); Pol., Pałac Gorzanów) is a (former) stately residence in the Kłodzko Land of the Lower Silesia."
1483,Engelberg,The official language of [X] is [Y] .,German,"Grafenort Castle ([MASK], Schloß Grafenort (or Schloss Grafenort); Pol., Pałac Gorzanów) is a (former) stately residence in the Kłodzko Land of the Lower Silesia."
1484,Thrissur,The official language of [X] is [Y] .,Malayalam,"The Parakkottukavu Thalappoli festival falls on the last Sunday of the [MASK] month of Medam (mid-May).The firework spectacles in this pooram would match up to the fireworks of the world famous Thrissur Pooram.Colonel S P Raman, who created history in Sciachen (highest battlefield in the world)."
1485,Thrissur,The official language of [X] is [Y] .,Malayalam,"It is held at the Vadakkunnathan Temple in Thrissur every year on the Pooram ([MASK]: പൂരം, pronounced [puːɾam]) day - the day when the moon rises with the Pooram star in the Malayalam Calendar month of Medam."
1486,Bulgarian Orthodox Church,The official language of [X] is [Y] .,Bulgarian,"Dernschwam described the baths as follows: The current Central Mineral Baths building was designed in the Vienna Secession style, but integrating typically [MASK], Byzantine and Eastern Orthodox ornamental elements, by the architects Petko Momchilov and Friedrich Grünanger in 1904–1905 and approved on 30 January 1906, as projects by an Austrian (in 1889) and a French architect (in 1901) were declined."
1487,Bulgarian Orthodox Church,The official language of [X] is [Y] .,Bulgarian,"The population is predominantly [MASK] and Bulgarian Orthodox, the employment is pretty high, with the residents employed for the most part in the coal, compressed slacks and electricity industry."
1488,Tuvalu,The official language of [X] is [Y] .,English,In 1819 the island of Funafuti was named Ellice's Island; the name Ellice was applied to all nine islands after the work of [MASK] hydrographer Alexander George Findlay.
1489,Tuvalu,The official language of [X] is [Y] .,English,In 1819 the island of Funafuti was named Ellice's Island; the name Ellice was applied to all nine islands after the work of [MASK] hydrographer Alexander George Findlay.
1490,Iowa,The official language of [X] is [Y] .,English,"With the recent translations of The Fishermen, The Day Laborers, The New Times, and The Slave by University of Iowa professor Marc Linder in 2000- 2001, Kirk's novels are now available for the first time in [MASK]."
1491,Iowa,The official language of [X] is [Y] .,English,"Inland Northern (American) [MASK], also known in the United States as the Inland North or Great Lakes dialect, is an American English dialect spoken in a geographic band reaching approximately, east-to-west, from New York State's Mohawk Valley to eastern Iowa, including most of the cities along the Erie Canal and on the U.S."
1492,Sweden,The official language of [X] is [Y] .,Swedish,"From the late 12th century, Finland was an integral part of Sweden, a legacy reflected in the prevalence of the [MASK] and its official status."
1493,Sweden,The official language of [X] is [Y] .,Swedish,"Freyr, sometimes referred to as Yngvi-Freyr, was especially associated with Sweden and seen as an ancestor of the [MASK] royal house."
1494,Georgian Orthodox Church,The official language of [X] is [Y] .,Georgian,Consideration of replacing Georgia's republic with some form of constitutional monarchy has become part of the [MASK] political debate since the idea was suggested in 2007 by the Georgian Orthodox primate and other leading Georgians.
1495,Georgian Orthodox Church,The official language of [X] is [Y] .,Georgian,The Catholicate of Abkhazia ([MASK]: აფხაზეთის საკათალიკოსო) was a subdivision of the Georgian Orthodox Church that existed as an independent entity in western Georgia from the 1470s to 1814.
1496,Aragon,The official language of [X] is [Y] .,Catalan,"Aragon (/ˈærəɡɒn/ or /ˈærəɡən/, Spanish and Aragonese: Aragón [aɾaˈɣon], [MASK]: Aragó [əɾəˈɣo] or [aɾaˈɣo]) is an autonomous community in Spain, coextensive with the medieval Kingdom of Aragon."
1497,Aragon,The official language of [X] is [Y] .,Catalan,"Aragon (/ˈærəɡɒn/ or /ˈærəɡən/, Spanish and Aragonese: Aragón [aɾaˈɣon], [MASK]: Aragó [əɾəˈɣo] or [aɾaˈɣo]) is an autonomous community in Spain, coextensive with the medieval Kingdom of Aragon."
1498,Guam,The official language of [X] is [Y] .,English,"Hagåtña (pronounced [həˈɡɑtɲə] ), formerly [MASK] Agana /əˈɡɑːnjə/ and in Spanish Agaña, is the capital of the United States territory of Guam."
1499,Guam,The official language of [X] is [Y] .,English,"The Real Audiencia de Manila ([MASK]: Royal Audience of Manila) was the Real Audiencia of the Spanish East Indies, which included the modern-day Guam and the Philippines."
1500,Autonomous Republic of Crimea,The official language of [X] is [Y] .,Russian,Krasnyi Krym ([MASK]: Красный Крым - Red Crimea) was a light cruiser of the Soviet Navy.
1501,Autonomous Republic of Crimea,The official language of [X] is [Y] .,Russian,"Armyansk City Municipality ([MASK]: Армянский горсовет, Ukrainian: Армянська міськрада, Crimean Tatar: Ermeni Bazar şeer şurası) is an administrative territorial entity of the Autonomous Republic of Crimea."
1502,Benin,The official language of [X] is [Y] .,French,"Benin (/bᵻˈniːn/ bǝ-NEEN or /bᵻˈnɪn/ bǝ-NIN; [MASK]: Bénin), officially the Republic of Benin (French: République du Bénin) and formerly Dahomey, is a country in West Africa."
1503,Benin,The official language of [X] is [Y] .,French,"Benin (/bᵻˈniːn/ bǝ-NEEN or /bᵻˈnɪn/ bǝ-NIN; French: Bénin), officially the Republic of Benin ([MASK]: République du Bénin) and formerly Dahomey, is a country in West Africa."
1504,Florida,The official language of [X] is [Y] .,English,"They were first scientifically described in [MASK] naturalist Mark Catesby's two volume Natural History of Carolina, Florida and the Bahama Islands published in London in 1731 and 1743."
1505,Florida,The official language of [X] is [Y] .,English,She was professor of [MASK] and creative writing at the University of Florida until retiring.
1506,Virginia,The official language of [X] is [Y] .,English,"In 1943 he took another post in Virginia and finally moved to the [MASK] Department at Greensboro College, North Carolina, where he stayed until his retirement in 1954."
1507,Virginia,The official language of [X] is [Y] .,English,"The Colony of Virginia (also known frequently as the Virginia Colony, the Province of Virginia, and occasionally as the Dominion and Colony of Virginia or Most Ancient Colloney and Dominion of Virginia[citation needed]) was the first [MASK] colony in the world."
1508,Joensuu,The official language of [X] is [Y] .,Finnish,"Punamusta ([MASK]: Red-Black) a printing and graphic design company in Joensuu, Finland."
1509,Joensuu,The official language of [X] is [Y] .,Finnish,Joensuu is as typical of cities in Eastern Finland monolingually [MASK].
1510,Uppsala Municipality,The official language of [X] is [Y] .,Swedish,"Uppsala also has an important historical place in [MASK] national culture, identity and for the Swedish establishment: in historiography, literature, politics, and music."
1511,Uppsala Municipality,The official language of [X] is [Y] .,Swedish,"Uppsala also has an important historical place in Swedish national culture, identity and for the [MASK] establishment: in historiography, literature, politics, and music."
1512,Antigua and Barbuda,The official language of [X] is [Y] .,English,"Nicola Hughes (born 1975) is an [MASK] dancer, singer and actress of Antiguan descent."
1513,Antigua and Barbuda,The official language of [X] is [Y] .,English,"22), St.Kitts and Nevis (no.24) and Antigua & Barbuda (no.25) in the [MASK] speaking Caribbean."
1514,L'Isle,The official language of [X] is [Y] .,French,"Gerard II de Lisle, 1st Baron Lisle (1304 – 9 June 1360) of Kingston Lisle, (Latinised to de Insula (""from the Island""), [MASK] de L'Isle) was an English nobleman and soldier during King Edward III's campaigns in Scotland and France."
1515,L'Isle,The official language of [X] is [Y] .,French,The [MASK] cartographer Jacques-Nicolas Bellin (1703–1772) draw several editions of a chart of the island of Grenada showing the earlier French parish divisions and was published as Carte de L'Isle de la Grenade in Paris 1756.
1516,ASEAN,The official language of [X] is [Y] .,Chinese,"So currently serves as Chairman of the Global Business Council, an international forum established by the World [MASK] Economic Forum in Malaysia aimed at facilitating trade between China, India, ASEAN and Middle East."
1517,ASEAN,The official language of [X] is [Y] .,Chinese,"– Endings/Beginnings 2011 (Installation and Contemporary Dance Performance)– Life, On a String 2012 ([MASK] Street Puppetry)– Dang Anum 2012 (Bangsawan) National Projects:Asia-Pacific Economic Cooperation Meetings 2009 – Singapore Evening at the Esplanade (Creative Curator for Artistic Programmes for APEC at the Esplanade Waterfront) IMF/World Bank Meetings 2006 (Creative Curator for Artistic Programmes for 4 IMF/World Bank official programme including Welcome Reception at the Esplanade Waterfront) ASEAN Ministers Meetings and ASEAN Festival of Arts 2012 (Artistic Curator for the Performances for the weeklong meetings and Show Director for Festival of Arts where 10 countries participated.)"
1518,Belgium,The official language of [X] is [Y] .,French,"Belgium (/ˈbɛldʒəm/; Dutch: België [ˈbɛlɣijə]; [MASK]: Belgique [bɛlʒik]; German: Belgien [ˈbɛlɡin̩]), officially the Kingdom of Belgium, is a sovereign state in Western Europe."
1519,Belgium,The official language of [X] is [Y] .,French,"Belgium (/ˈbɛldʒəm/; Dutch: België [ˈbɛlɣijə]; [MASK]: Belgique [bɛlʒik]; German: Belgien [ˈbɛlɡin̩]), officially the Kingdom of Belgium, is a sovereign state in Western Europe."
1520,Nepali literature,The official language of [X] is [Y] .,Nepali,Nepali Literature ([MASK]: नेपाली साहित्य) refers to the literature of Nepal written in the Nepali language.
1521,Nepali literature,The official language of [X] is [Y] .,Nepali,Nepali Literature (Nepali: नेपाली साहित्य) refers to the literature of Nepal written in the [MASK].
1522,Suomussalmi,The official language of [X] is [Y] .,Finnish,The Battle of Suomussalmi was a battle fought between [MASK] and Soviet forces in the Winter War.
1523,Suomussalmi,The official language of [X] is [Y] .,Finnish,"Suomussalmi is considered the clearest, most important, and most significant [MASK] victory in the northern half of Finland."
1524,Independent State of Croatia,The official language of [X] is [Y] .,Croatian,"The NDH attempted to annex Zara which had been a recognized territory of Italy since 1919 and had long been an object of [MASK] irredentism, but Germany did not allow it."
1525,Independent State of Croatia,The official language of [X] is [Y] .,Croatian,"The NDH attempted to annex Zara which had been a recognized territory of Italy since 1919 and had long been an object of [MASK] irredentism, but Germany did not allow it."
1526,Catalonia,The official language of [X] is [Y] .,Catalan,"The Park Güell ([MASK]: Parc Güell [ˈparɡ ˈɡweʎ]) is a public park system composed of gardens and architectonic elements located on Carmel Hill, in Barcelona, Catalonia (Spain)."
1527,Catalonia,The official language of [X] is [Y] .,Catalan,"According to the Statistical Institute of Catalonia in 2008 the [MASK] is the second most commonly used in Catalonia, after Spanish, as a native or self-defining language."
1528,Petrozavodsk,The official language of [X] is [Y] .,Russian,"Pudozh ([MASK]: Пудож; Karelian: Puudoži; Veps: Pudož; Finnish: Puudosi or Puutoinen) is a town and the administrative center of Pudozhsky District of the Republic of Karelia, Russia, located on the Vodla River 115 kilometers (71 mi) east of Petrozavodsk, but 352 kilometers (219 mi) traveling by the road around Lake Onega."
1529,Petrozavodsk,The official language of [X] is [Y] .,Russian,"Segezha ([MASK]: Сеге́жа; Karelian: Segeža; Finnish: Sekehe) is a town and the administrative center of Segezhsky District of the Republic of Karelia, Russia, located 267 kilometers (166 mi) north of Petrozavodsk on the Segezha River and on the western shore of Lake Vygozero."
1530,Hanko,The official language of [X] is [Y] .,Swedish,"Hanko ([ˈhɑŋko]; [MASK]: Hangö), is a bilingual port town and municipality on the south coast of Finland, 130 kilometres (80 mi) west of Helsinki."
1531,Hanko,The official language of [X] is [Y] .,Swedish,"Hanko ([ˈhɑŋko]; [MASK]: Hangö), is a bilingual port town and municipality on the south coast of Finland, 130 kilometres (80 mi) west of Helsinki."
1532,Chukotka Autonomous Okrug,The official language of [X] is [Y] .,Russian,Anadyr ([MASK]: Ана́дырь) is a river in the far northeast Siberia which flows into Anadyr Bay of the Bering Sea and drains much of the interior of Chukotka Autonomous Okrug.
1533,Chukotka Autonomous Okrug,The official language of [X] is [Y] .,Russian,"Vankarem ([MASK]: Ванкарем; Chukchi: Ванкареман) is a village (selo) in Iultinsky District of Chukotka Autonomous Okrug, in the Far Eastern Federal District of Russia, situated on Cape Vankarem on the coast of the Chukchi Sea."
1534,Pays de la Loire,The official language of [X] is [Y] .,Breton,Pays de la Loire ([pe.i də la lwaʁ]; [MASK]: Broioù al Liger) is one of the 18 regions of France.
1535,Pays de la Loire,The official language of [X] is [Y] .,Breton,Pays de la Loire ([pe.i də la lwaʁ]; [MASK]: Broioù al Liger) is one of the 18 regions of France.
1536,Dundee,The official language of [X] is [Y] .,English,Dundee also offers a choice of either [MASK]/Northern Irish or Scots law separate LL.B.
1537,Dundee,The official language of [X] is [Y] .,English,"Dailly was born, brought up and educated in Dundee, where she attended Harris Academy, obtained an MA for [MASK] and Psychology at the University of Dundee and completed a course in professional writing at Dundee College."
1538,Naantali,The official language of [X] is [Y] .,Finnish,"Xysma was a [MASK] band that was founded in 1988 in Naantali, a small town near Turku."
1539,Naantali,The official language of [X] is [Y] .,Finnish,"In the city of Naantali, a [MASK] celebrity is chosen every year to be thrown in the sea from the city's port at 7 a.m."
1540,Kurikka,The official language of [X] is [Y] .,Finnish,"Some stones equivalent to napakivi have been referred to with the term Juminkeko or Jumin kurikka, in which case they will have been connected to the mysterious spirit known as Jumi, who served as the basis for the [MASK] word for god."
1541,Kurikka,The official language of [X] is [Y] .,Finnish,"Kurikka is one of the biggest shareholders in the [MASK] energy giant Fortum as well as in Neste Oil, one of Northern Europe's biggest oil companies."
1542,European Union,The official language of [X] is [Y] .,Maltese,"[MASK] (: Malti) is the national language of Malta and a co-official language of the country alongside English, while also serving as an official language of the European Union, the only Semitic language so distinguished."
1543,European Union,The official language of [X] is [Y] .,Maltese,"[MASK] (: Malti) is the national language of Malta and a co-official language of the country alongside English, while also serving as an official language of the European Union, the only Semitic language so distinguished."
1544,Amravati district,The official language of [X] is [Y] .,Marathi,"Amravati([MASK]:अमरावती) About this sound pronunciation also known as ""Ambanagari"" is a city in the state of Maharashtra, India."
1545,Amravati district,The official language of [X] is [Y] .,Marathi,"Vasant Abaji Dahake (born March 30, 1942) is a [MASK] poet, playwright, short story writer, artist, and critic from Amaravati district in the Maharashtra state of India."
1546,Brugg,The official language of [X] is [Y] .,German,Brugg is the Swiss German word for bridge (Brücke in [MASK]).
1547,Brugg,The official language of [X] is [Y] .,German,Brugg is the Swiss German word for bridge (Brücke in [MASK]).
1548,Azerbaijan Soviet Socialist Republic,The official language of [X] is [Y] .,Russian,"The Alexander Nevsky Cathedral ([MASK]: Александро-Невский Собор; Azeri: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in Baku, Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin."
1549,Azerbaijan Soviet Socialist Republic,The official language of [X] is [Y] .,Russian,"The Nagorno-Karabakh Autonomous Oblast ([MASK]: Нагорно-Карабахская автономная область, НКАО; Azerbaijani: Дағлыг Гарабағ Мухтар Вилајәти, ДГМВ, Dağlıq Qarabağ Muxtar Vilayəti, DQMV; Armenian: Լեռնային Ղարաբաղի Ինքնավար Մարզ, ԼՂԻՄ Lernayin Ġarabaġi Inknavar Marz, LĠIM) was an autonomous oblast within the borders of the Azerbaijan SSR, mostly inhabited by ethnic Armenians."
1550,Norfolk Island,The official language of [X] is [Y] .,English,"Along with [MASK], it is the co-official language of Norfolk Island."
1551,Norfolk Island,The official language of [X] is [Y] .,English,"Along with [MASK], it is the co-official language of Norfolk Island."
1552,Scotland,The official language of [X] is [Y] .,English,"A version titled ""The Black Bull of Norroway"" in the 1870 edition of Popular Rhymes of Scotland was reprinted in an Anglicised version by Joseph Jacobs in his 1894 book More [MASK] Fairy Tales."
1553,Scotland,The official language of [X] is [Y] .,English,"In some cases, such at top-up university tution fees and foundation hospitals, the votes of Scottish MPs have been crucial in helping pass legislation for England that the majority of [MASK] MPs have opposed."
1554,Cuba,The official language of [X] is [Y] .,Spanish,"After Columbus' arrival, Cuba became a [MASK] colony, ruled by a Spanish governor in Havana."
