,sub_label,template,obj_label,masked_sentence
1005,Tom Eckersley,[X] died in [Y] .,London,From 1968-1969 he studied graphic design under Tom Eckersley at the [MASK] College of Printing and then Saint Martins School of Art from 1969 to 1972 where he studied painting under Frederick Gore and received his BA.
1006,Nam June Paik,[X] died in [Y] .,Miami,"The video emphasizes that television compliments memory and that TV monitors are sites of memory and of emotionality, a theme that is suggested in Shigeko Kubota's video eulogies to Nam June Paik in the 1980s and 1990s, Korean Grave, and Winter in [MASK]."
1007,Nam June Paik,[X] died in [Y] .,Miami,"Some works for example, eulogize, while also exploring the presence of the deceased in video footage and recorded images such as her Duchampiana series, the video My Father, and her later works Korean Grave and Winter in [MASK] which eulogize her husband Nam June Paik."
1008,Michael IX Palaiologos,[X] died in [Y] .,Thessaloniki,"Michael IX Palaiologos or Palaeologus (Greek: Μιχαήλ Θ΄ Παλαιολόγος, Mikhaēl IX Palaiologos), (17 April 1277 – 12 October 1320, [MASK], Greece), reigned as Byzantine co-emperor with full imperial style 1294/1295–1320."
1009,Michael IX Palaiologos,[X] died in [Y] .,Thessaloniki,"Michael IX Palaiologos or Palaeologus (Greek: Μιχαήλ Θ΄ Παλαιολόγος, Mikhaēl IX Palaiologos), (17 April 1277 – 12 October 1320, [MASK], Greece), reigned as Byzantine co-emperor with full imperial style 1294/1295–1320."
1010,Alice Nahon,[X] died in [Y] .,Antwerp,Alice Nahon (23 August 1896 – 21 May 1933) was a Belgian poet from [MASK].
1011,Alice Nahon,[X] died in [Y] .,Antwerp,Alice Nahon (23 August 1896 – 21 May 1933) was a Belgian poet from [MASK].
1012,Bendix Hallenstein,[X] died in [Y] .,Dunedin,"(originally the Drapery and General Importing Company of New Zealand Ltd) was a New Zealand department store chain, founded in [MASK] by Bendix Hallenstein in 1884."
1013,Bendix Hallenstein,[X] died in [Y] .,Dunedin,"De Beer was the grandson of [MASK] businessman Bendix Hallenstein, founder of Hallenstein Bros., a major New Zealand retailers, and nephew of avid collector Willi Fels, from whom he developed a love of books."
1014,Carl Friedrich Abel,[X] died in [Y] .,London,"It was demonstrated by Karl Friedrich Abel at his first public concert in [MASK], on 5 April 1759, when it was described as ""newly invented"" ()."
1015,Carl Friedrich Abel,[X] died in [Y] .,London,"Many galant composers spent their careers in less central cities, ones that may be considered consumers rather than producers of the style galant: Johann Christian Bach and Carl Friedrich Abel in [MASK], Giovanni Paisiello in St Petersburg, Georg Philipp Telemann in Hamburg, and Luigi Boccherini in Madrid."
1016,Robert James Manion,[X] died in [Y] .,Ottawa,"Robert James Manion, PC, MC (November 19, 1881, in Pembroke, Ontario – July 2, 1943, in [MASK]) was leader of the Conservative Party of Canada from 1938 until 1940."
1017,Robert James Manion,[X] died in [Y] .,Ottawa,"Robert James Manion, PC, MC (November 19, 1881, in Pembroke, Ontario – July 2, 1943, in [MASK]) was leader of the Conservative Party of Canada from 1938 until 1940."
1018,Cap Anson,[X] died in [Y] .,Chicago,"Anson was McCormick's captain-manager in 1885 and 1886, when [MASK] won its last 19th-century pennants."
1019,Cap Anson,[X] died in [Y] .,Chicago,"This behavior did not endear him to his team captain, Cap Anson, which caused them to feud during Gore's time in [MASK]."
1020,Joan Huydecoper II,[X] died in [Y] .,Amsterdam,"Joan Huydecoper van Maarsseveen II (21 February 1625, [MASK] – 1 December 1704, Amsterdam) was the eldest son of burgomaster Joan Huydecoper van Maarsseveen I and the brother-in-law of the collector Jan J. Hinlopen and the sheriff Jacob Boreel."
1021,Joan Huydecoper II,[X] died in [Y] .,Amsterdam,"Joan Huydecoper van Maarsseveen II (21 February 1625, Amsterdam – 1 December 1704, [MASK]) was the eldest son of burgomaster Joan Huydecoper van Maarsseveen I and the brother-in-law of the collector Jan J. Hinlopen and the sheriff Jacob Boreel."
1022,Frankie Knuckles,[X] died in [Y] .,Chicago,"The novel details the trials and hardships of illicit card dealer ""Frankie Machine"", along with an assortment of colorful characters, on [MASK]'s Near Northwest Side."
1023,Frankie Knuckles,[X] died in [Y] .,Chicago,"Originally from [MASK]'s Near North Side (known as ""The Patch""), his relatives include brothers Joseph (Joe Shoes), Leo and Bruno Caruso, including his brother-in-law First Ward alderman Fred Roti, and son Frank (Little Frankie) Caruso Jr."
1024,Paul Huet,[X] died in [Y] .,Paris,Paul Huet (3 October 1803 – 8 January 1869) was a French painter and printmaker born in [MASK].
1025,Paul Huet,[X] died in [Y] .,Paris,Paul Huet died in [MASK] on 8 January 1869.
1026,"Juan Prim, 1st Marquis of los Castillejos",[X] died in [Y] .,Madrid,"Cristino Martos y Balbí (Granada, Spain, 13 September 1830 - [MASK], Spain, 17 January 1893) was a Spanish politician and lawyer who served as Minister of State from 1869 to 1870, in a cabinet headed by Juan Prim, 1st Marquis of los Castillejos, and held other important offices such as Mayor of Madrid."
1027,"Juan Prim, 1st Marquis of los Castillejos",[X] died in [Y] .,Madrid,"Cristino Martos y Balbí (Granada, Spain, 13 September 1830 - Madrid, Spain, 17 January 1893) was a Spanish politician and lawyer who served as Minister of State from 1869 to 1870, in a cabinet headed by Juan Prim, 1st Marquis of los Castillejos, and held other important offices such as Mayor of [MASK]."
1028,Arthur Stockdale Cope,[X] died in [Y] .,London,Sir Arthur Stockdale Cope RA (2 November 1857 – 5 July 1940 in [MASK]) was an English portrait painter.
1029,Arthur Stockdale Cope,[X] died in [Y] .,London,Sir Arthur Stockdale Cope RA (2 November 1857 – 5 July 1940 in [MASK]) was an English portrait painter.
1030,Roland Freisler,[X] died in [Y] .,Berlin,"Upon his return he was arrested by the Gestapo, tried by the People's Court, sentenced to death by Roland Freisler and hanged at Plötzensee prison, [MASK]."
1031,Roland Freisler,[X] died in [Y] .,Berlin,"He was sentenced to death by Roland Freisler and executed by hanging on 10 August 1944 at Plötzensee prison, [MASK]."
1032,Conny Plank,[X] died in [Y] .,Cologne,"""The Thin Wall"" is Ultravox's first single from the Rage in Eden album, recorded in Conny Plank’s Studio in [MASK], Germany and released on Chrysalis Records on 14 August 1981."
1033,Conny Plank,[X] died in [Y] .,Cologne,"""The Voice"" is Ultravox's second single from the Rage in Eden album, recorded in Conny Plank's Studio in [MASK], Germany and released on 29 October 1981."
1034,Walter Gay,[X] died in [Y] .,Paris,In 1876 the couple moved to [MASK] where Walter Gay became a pupil of Leon Bonnat.
1035,Walter Gay,[X] died in [Y] .,Paris,"When Walter Gay died in 1937 his obituary in The New York Times described him as the ""dean of American artists in [MASK]."""
1036,Joe Bishop,[X] died in [Y] .,Houston,"Joe Bishop (November 27, 1907, Monticello, Arkansas - May 12, 1976, [MASK]) was an American jazz multi-instrumentalist and composer."
1037,Joe Bishop,[X] died in [Y] .,Houston,"Joe Bishop (November 27, 1907, Monticello, Arkansas - May 12, 1976, [MASK]) was an American jazz multi-instrumentalist and composer."
1038,Charles Lapworth,[X] died in [Y] .,Birmingham,"He was born in Galashiels, Scotland, the son of geologist Charles Lapworth and educated at St Andrew's and King Edward's School, [MASK]."
1039,Charles Lapworth,[X] died in [Y] .,Birmingham,"The Lapworth Museum of Geology is a major geological museum run by the University of [MASK] in Edgbaston, Birmingham, England."
1040,Sophia Charlotte of Hanover,[X] died in [Y] .,Hanover,"Established as a town in 1705 and named after late Sophia Charlotte of [MASK], Queen consort of Prussia, it is best known for Charlottenburg Palace, the largest surviving royal palace in Berlin, and the adjacent museums."
1041,Sophia Charlotte of Hanover,[X] died in [Y] .,Hanover,"He was appointed to the new post of town organist at [MASK], and then to the court of Ernest Augustus, Elector of Brunswick-Lüneburg; among his duties including being music teacher to Sophia Charlotte of Hanover."
1042,Norman Maclean,[X] died in [Y] .,Chicago,A River Runs Through It and Other Stories is a semi-autobiographical collection of three stories by author Norman Maclean (1902–1990) published in May 1976 by the University of [MASK] Press.
1043,Norman Maclean,[X] died in [Y] .,Chicago,"Lewis received his doctoral degree from the University of [MASK], where he studied under Norman Maclean, author of the novel A River Runs Through It and Other Stories."
1044,William Russell Birch,[X] died in [Y] .,Philadelphia,"He came to the U. S. in 1794, and assisted his artist father, William Birch, in preparing a 29-plate collection of engravings:Birch's Views of [MASK] (1800)."
1045,William Russell Birch,[X] died in [Y] .,Philadelphia,Birch's Views of [MASK] was an 1800 book of prints drawn and engraved by William Russell Birch (1755–1844) and his son Thomas Birch (1779–1851).
1046,Henri Berger,[X] died in [Y] .,Honolulu,He was also educated at Henri Berger's Private School of Music in [MASK].
1047,Henri Berger,[X] died in [Y] .,Honolulu,"Henry or Henri Berger (August 4, 1844, Berlin – October 14, 1929, [MASK]) was a Prussian Kapellmeister composer and royal bandmaster of the Kingdom of Hawaiʻi from 1872 to his death."
1048,Jules Bordet,[X] died in [Y] .,Brussels,She is head of chemotherapy at the Jules Bordet Institute in [MASK] and associate professor in oncology at the ULB.She graduated as a Medical Doctor at the Université Libre de Bruxelles (ULB) in 1978 where she also met Michael Gebhart.
1049,Jules Bordet,[X] died in [Y] .,Brussels,"Afterwards she returned to [MASK], where she worked for Professor J. Klastersky, head of internal medicine at the Jules Bordet Institute."
1050,Thomas Whitelegg,[X] died in [Y] .,London,"Twelve were built by Sharp, Stewart and Company to the design of Thomas Whitelegg for the [MASK], Tilbury and Southend Railway in 1900, with North British Locomotive Company supplying an additional six in 1903."
1051,Thomas Whitelegg,[X] died in [Y] .,London,"Thomas Whitelegg was born around 1836-7 in Manchester England, Thomas died at his home in Highgate village in [MASK] on 30 March 1911, aged 74."
1052,Justus Hagman,[X] died in [Y] .,Stockholm,Justus Hagman is buried at the Norra begravningsplatsen cemetery in [MASK].
1053,Justus Hagman,[X] died in [Y] .,Stockholm,Justus Hagman is buried at the Norra begravningsplatsen cemetery in [MASK].
1054,Ludvig Mylius-Erichsen,[X] died in [Y] .,Greenland,"In 1906-1908 he was a member of the Danmark expedition led by Ludvig Mylius-Erichsen, which mapped the last pieces of the northeastern coast of [MASK]."
1055,Ludvig Mylius-Erichsen,[X] died in [Y] .,Greenland,"From this expedition his main works are a set of 30 portraits of Inuit, issued in 1903, and with Ludvig Mylius-Erichsen as first author the book (in Danish) Grønland ([MASK]) (1906)."
1056,Ludwig Anzengruber,[X] died in [Y] .,Vienna,"While director, he remodeled the auditorium in the spring and summer of 1897, and introduced contemporary drama by Henrik Ibsen, Gerhart Hauptmann, Arthur Schnitzler, Hugo von Hofmannsthal to the [MASK] audience as well as Austrian classics of Ludwig Anzengruber and Ferdinand Raimund."
1057,Ludwig Anzengruber,[X] died in [Y] .,Vienna,"Der Pfarrer von Kirchfeld (“The Priest of Kirchfeld”) is an anti-clerical folkplay by Ludwig Anzengruber in Viennese dialect, first produced 5 November 1870 in [MASK]."
1058,Sean Price,[X] died in [Y] .,Brooklyn,"On August 8, 2015, group member Sean Price died in his sleep in his apartment in [MASK] at the age of 43."
1059,Sean Price,[X] died in [Y] .,Brooklyn,"On August 8, 2015, group member Sean Price died in his sleep in his apartment in [MASK] at the age of 43."
1060,Dudley Hardy,[X] died in [Y] .,London,"Dudley Hardy, RI, ROI, RBA, RMS, PS, (b. Sheffield, Yorkshire, 15 January 1867 – d. [MASK], 11 August 1922), was an English painter and illustrator."
1061,Dudley Hardy,[X] died in [Y] .,London,"Dudley Hardy, RI, ROI, RBA, RMS, PS, (b. Sheffield, Yorkshire, 15 January 1867 – d. [MASK], 11 August 1922), was an English painter and illustrator."
1062,Ralph Vaughan Williams,[X] died in [Y] .,London,"She studied at Queen Margaret's School, York, and then at the Royal Academy of Music (RAM) in [MASK], where she was encouraged by both Peter Warlock and Ralph Vaughan Williams."
1063,Ralph Vaughan Williams,[X] died in [Y] .,London,"A student of Vaughan Williams at [MASK]'s Royal College of Music, Whitlock quickly arrived at a musical idiom that combined elements of his teacher's output and that of Elgar."
1064,Lochlann of Galloway,[X] died in [Y] .,Northampton,"Lochlann used the opportunity to make legal proceeding in [MASK] regarding the property claims of his wife, Helena, daughter and heiress of Richard de Morville."
1065,Lochlann of Galloway,[X] died in [Y] .,Northampton,"Lochlann used the opportunity to make legal proceeding in [MASK] regarding the property claims of his wife, Helena, daughter and heiress of Richard de Morville."
1066,Tara Browne,[X] died in [Y] .,London,The Honourable Tara Browne (4 March 1945 – 18 December 1966) was a young [MASK] socialite and heir to the Guinness fortune.
1067,Tara Browne,[X] died in [Y] .,London,The Honourable Tara Browne (4 March 1945 – 18 December 1966) was a young [MASK] socialite and heir to the Guinness fortune.
1068,Adam Friedrich Oeser,[X] died in [Y] .,Leipzig,Dauthe was born in [MASK] and educated by Adam Friedrich Oeser.
1069,Adam Friedrich Oeser,[X] died in [Y] .,Leipzig,"Adam Friedrich Oeser (17 February 1717 in Pressburg – 18 March 1799 in [MASK]) was a German etcher, painter and sculptor."
1070,Andrei Gromyko,[X] died in [Y] .,Moscow,"(represented by Andrei Gromyko), the United Kingdom (represented by Alec Douglas-Home), and the United States (represented by Dean Rusk), named the ""Original Parties"", in [MASK] on August 5, 1963, before being opened for signature by other countries."
1071,Andrei Gromyko,[X] died in [Y] .,Moscow,Gromyko retired from political life in 1988 and died the following year in [MASK].
1072,Otis Redding,[X] died in [Y] .,Madison,Jones and three other members of The Bar-Kays died along with Redding in a plane crash in Lake Monona while on their way to a performance in [MASK].
1073,Otis Redding,[X] died in [Y] .,Madison,Caldwell died just a few weeks before his nineteenth birthday in a plane crash in Lake Monona with Redding and three other band members while on their way to a performance in [MASK].
1074,Dinesh Chandra Gupta,[X] died in [Y] .,Kolkata,"Located on Howrah-Amta Road, just off NH 6, it is around 9 km (6 mi) from Benoy Badal Dinesh Bag, in the heart of [MASK] (earlier called Calcutta) and 12 km (7 mi) from Vidyasagar Setu linking Kolkata with Howrah."
1075,Dinesh Chandra Gupta,[X] died in [Y] .,Kolkata,"Located on Howrah-Amta Road, just off NH 6, it is around 9 km (6 mi) from Benoy Badal Dinesh Bag, in the heart of Kolkata (earlier called [MASK]) and 12 km (7 mi) from Vidyasagar Setu linking Kolkata with Howrah."
1076,John Webber,[X] died in [Y] .,London,John Webber RA ([MASK] 6 October 1751 – 29 May 1793 London) was an English artist who accompanied Captain Cook on his third Pacific expedition.
1077,John Webber,[X] died in [Y] .,London,John Webber RA (London 6 October 1751 – 29 May 1793 [MASK]) was an English artist who accompanied Captain Cook on his third Pacific expedition.
1078,Rebecca Solomon,[X] died in [Y] .,London,Rebecca Solomon ([MASK] 26 September 1832 – 20 November 1886 London) was an English painter.
1079,Rebecca Solomon,[X] died in [Y] .,London,Rebecca Solomon (London 26 September 1832 – 20 November 1886 [MASK]) was an English painter.
1080,Christian Ranucci,[X] died in [Y] .,Marseille,"Christian Ranucci, also sentenced to death for a child murder, was guillotined at [MASK]'s Baumettes prison sixteen days later."
1081,Christian Ranucci,[X] died in [Y] .,Marseille,"Though his health was poor, he guillotined four men, Roger Bontems and Claude Buffet in Paris on November 28, 1972 (kidnap and murder of a nurse and a jail warden during a prison mutiny, although Bontems was actually found innocent of murder), Ali Benyanès in [MASK] on May 12, 1973 (murder of an 8-year-old girl during a hold-up) and finally, also in Marseilles, Christian Ranucci on July 28, 1976 (for the kidnapping and murder of a young girl)."
1082,Carl Dahlhaus,[X] died in [Y] .,Berlin,"Carl Dahlhaus (June 10, 1928 – March 13, 1989), a musicologist from (West) [MASK], was one of the major contributors to the development of musicology as a scholarly discipline during the post-war era."
1083,Carl Dahlhaus,[X] died in [Y] .,Berlin,"Carl Dahlhaus (June 10, 1928 – March 13, 1989), a musicologist from (West) [MASK], was one of the major contributors to the development of musicology as a scholarly discipline during the post-war era."
1084,Heinrich Strack,[X] died in [Y] .,Berlin,"Johann Heinrich Strack (6 July 1805, Bückeburg - 13 June 1880, [MASK]) was a German architect of the Schinkelschule."
1085,Heinrich Strack,[X] died in [Y] .,Berlin,"Johann Heinrich Strack (6 July 1805, Bückeburg - 13 June 1880, [MASK]) was a German architect of the Schinkelschule."
1086,Henri Rousseau,[X] died in [Y] .,Paris,"Wilhelm Uhde (28 October 1874, Friedeberg, Province of Brandenburg (now Poland) – 17 August 1947, [MASK]) was a German art collector, dealer, author and critic, an early collector of modernist painting, and a significant figure in the career of Henri Rousseau."
1087,Henri Rousseau,[X] died in [Y] .,Paris,"Rousseau based the central pair of animals on a diorama of stuffed animals at the [MASK] Muséum national d'histoire naturelle, entitled Senegal Lion Devouring an Antelope."
1088,Joseph Charles Bequaert,[X] died in [Y] .,Amherst,"Joseph Charles Bequaert was an American naturalist of Belgian origin, born 24 May 1886 in Torhout (Belgium) and died on 12 January 1982 in [MASK]."
1089,Joseph Charles Bequaert,[X] died in [Y] .,Amherst,"Joseph Charles Bequaert was an American naturalist of Belgian origin, born 24 May 1886 in Torhout (Belgium) and died on 12 January 1982 in [MASK]."
1090,Junior Wells,[X] died in [Y] .,Chicago,Live at Theresa's 1975 is a live album recorded by blues vocalist and harmonica player Junior Wells at Theresa's Lounge in [MASK] for Delmark Records.
1091,Junior Wells,[X] died in [Y] .,Chicago,"Johnny Jones (born John Albert Jones, August 17, 1936, Eads, Tennessee) moved to [MASK] where he practised the blues with Junior Wells and others."
1092,Andrey Sheptytsky,[X] died in [Y] .,Lviv,"The church was reconsecrated on April 29, 1906, as the Greek Catholic church of the Transfiguration of Our Lord Jesus Christ, by the Ukrainian Metropolitan of [MASK] Andrey Sheptytsky, Bishop of Peremyshl Constantine (Chekhovych) and Bishop of Stanyslaviv Blessed Hryhory Khomyshyn."
1093,Andrey Sheptytsky,[X] died in [Y] .,Lviv,He took on priestly vows in September 1932 from Metropolitan Andrei Sheptytsky and taught philosophy and theology at the Theological Academy in [MASK].
1094,"Sir Henry Wilson, 1st Baronet",[X] died in [Y] .,London,Reginald Dunne (died 10 August 1922) was the second in command of the [MASK] branch of the IRA who was hanged after killing Field Marshal Sir Henry Wilson.
1095,"Sir Henry Wilson, 1st Baronet",[X] died in [Y] .,London,"On 22 June 1922, Dunne and Joseph O'Sullivan assassinated Field Marshal Sir Henry Wilson in [MASK]."
1096,Gennady Yevryuzhikhin,[X] died in [Y] .,Moscow,Gennady Yegorovich Yevryuzhikhin (Russian: Геннадий Егорович Еврюжихин; born 4 February 1944 in Kazan; died 15 March 1998 in [MASK]) was a Russian footballer.
1097,Gennady Yevryuzhikhin,[X] died in [Y] .,Moscow,Gennady Yegorovich Yevryuzhikhin (Russian: Геннадий Егорович Еврюжихин; born 4 February 1944 in Kazan; died 15 March 1998 in [MASK]) was a Russian footballer.
1098,Muawiyah I,[X] died in [Y] .,Damascus,"Historically, it was first used by the Umayyad caliph Muawiyah I in the Umayyad Mosque of [MASK], where the so-called ""Mihrab of the Companions (of the Prophet)"" belonged to the ""Maqsura of the Companions""."
1099,Muawiyah I,[X] died in [Y] .,Damascus,"Umayya's great-grandson Muawiyah I founded the Umayyad Caliphate in 661, and transferred its capital to [MASK], Syria."
1100,Peter Raabe,[X] died in [Y] .,Weimar,"Peter Raabe (27 November 1872, Frankfurt an der Oder – 12 April 1945, [MASK]) was a German composer and conductor."
1101,Peter Raabe,[X] died in [Y] .,Weimar,"Peter Raabe (27 November 1872, Frankfurt an der Oder – 12 April 1945, [MASK]) was a German composer and conductor."
1102,Nicolas Jenson,[X] died in [Y] .,Venice,"Its Roman styles are based on a text face cut by Nicolas Jenson in [MASK] around 1470, and its italics are based on those created by Ludovico Vicentino degli Arrighi fifty years later."
1103,Nicolas Jenson,[X] died in [Y] .,Venice,"In [MASK], he worked with the printer Nicolas Jenson, and published a ""Life of Christ""."
1104,William I of Sicily,[X] died in [Y] .,Palermo,"In 1156, Bohemond refused to surrender all he had gained to the new king William I and was consequently imprisoned in [MASK]."
1105,William I of Sicily,[X] died in [Y] .,Palermo,"King William I of Sicily sent his own ammiratus ammiratorum, Maio of Bari, and his two primatial ecclesiastics, Hugh of [MASK] and Romuald of Salerno."
1106,Hezekiah,[X] died in [Y] .,Jerusalem,"Hezekiah enacted sweeping religious reforms, including a strict mandate for the sole worship of Yahweh and a prohibition on venerating other deities within the Temple in [MASK]."
1107,Hezekiah,[X] died in [Y] .,Jerusalem,"Hezekiah enacted sweeping religious reforms, including a strict mandate for the sole worship of Yahweh and a prohibition on venerating other deities within the Temple in [MASK]."
1108,Rudolf Lothar,[X] died in [Y] .,Budapest,"Rudolf Lothar [rú:dolf ló:tar] (born Rudolf Lothar Spitzer, February 25, 1865, [MASK] - died October 2, 1943, Budapest) was a Hungarian-born Austrian writer, playwright, critic and essayist."
1109,Rudolf Lothar,[X] died in [Y] .,Budapest,"Rudolf Lothar [rú:dolf ló:tar] (born Rudolf Lothar Spitzer, February 25, 1865, Budapest - died October 2, 1943, [MASK]) was a Hungarian-born Austrian writer, playwright, critic and essayist."
1110,Frank Leland,[X] died in [Y] .,Chicago,"However, Frank Leland got Ball released from his contract, and he returned to [MASK] to finish the season."
1111,Frank Leland,[X] died in [Y] .,Chicago,"He started with Frank Leland and the [MASK] Unions at the age of 20, working with the team until 1897."
1112,Bartholomeus Breenbergh,[X] died in [Y] .,Amsterdam,"Bartholomeus Breenbergh (before 13 November 1598 – after 3 October 1657) was a Dutch Golden Age painter of Italian and Italianate landscapes, in Rome (1619-1630) and [MASK] (1630-1657)."
1113,Bartholomeus Breenbergh,[X] died in [Y] .,Amsterdam,"Bartholomeus Breenbergh (before 13 November 1598 – after 3 October 1657) was a Dutch Golden Age painter of Italian and Italianate landscapes, in Rome (1619-1630) and [MASK] (1630-1657)."
1114,Yongzheng Emperor,[X] died in [Y] .,Beijing,The monastery resembles Yongzheng’s own palace Yonghegong in [MASK] (converted by his son the Qianlong Emperor into a Buddhist monastery).
1115,Yongzheng Emperor,[X] died in [Y] .,Beijing,"Highly concerned with the implications of the case, Yongzheng had Zeng Jing brought to [MASK] for trial."
1116,Francesco Melzi d'Eril,[X] died in [Y] .,Milan,"Francesco Melzi d'Eril ([MASK], 6 March 1753 - Milan, 16 January 1816) was an Italian politician and patriot, serving as vice-president of the Napoleonic Italian Republic (1802–1805)."
1117,Francesco Melzi d'Eril,[X] died in [Y] .,Milan,"Francesco Melzi d'Eril (Milan, 6 March 1753 - [MASK], 16 January 1816) was an Italian politician and patriot, serving as vice-president of the Napoleonic Italian Republic (1802–1805)."
1118,Pedro de Ribera,[X] died in [Y] .,Madrid,"Pedro de Ribera ([MASK] 4 August 1681 - Madrid, 1742) was a Spanish architect of the Baroque period."
1119,Pedro de Ribera,[X] died in [Y] .,Madrid,"Pedro de Ribera (Madrid 4 August 1681 - [MASK], 1742) was a Spanish architect of the Baroque period."
1120,Hilary Minc,[X] died in [Y] .,Warsaw,"Hilary Minc (24 August 1905, in Kazimierz Dolny – 26 November 1974, in [MASK]) was a communist politician in Stalinist Poland and a pro-Soviet Marxist economist."
1121,Hilary Minc,[X] died in [Y] .,Warsaw,"Hilary Minc (24 August 1905, in Kazimierz Dolny – 26 November 1974, in [MASK]) was a communist politician in Stalinist Poland and a pro-Soviet Marxist economist."
1122,Ruskin Spear,[X] died in [Y] .,London,"Milton first studied Art at Emanuel School then at Hammersmith College of Art under Ruskin Spear and under Tom Eckersley at the [MASK] College of Printing, graduating in 1974."
1123,Ruskin Spear,[X] died in [Y] .,London,"Roger Ruskin Spear (born 29 June 1943 in Hammersmith, [MASK]) is a multi-instrumentalist (saxophones, clarinet, piano, guitars, percussion) who was a member of the Bonzo Dog Doo-Dah Band."
1124,Betsy Blair,[X] died in [Y] .,London,"Betsy Blair (December 11, 1923 – March 13, 2009) was an American actress of film and stage, long based in [MASK]."
1125,Betsy Blair,[X] died in [Y] .,London,"Betsy Blair (December 11, 1923 – March 13, 2009) was an American actress of film and stage, long based in [MASK]."
1126,Louis Aragon,[X] died in [Y] .,Paris,"Others were The Cenci by Antonin Artaud, [MASK] Peasant by Louis Aragon and numerous works by Alfred Jarry."
1127,Louis Aragon,[X] died in [Y] .,Paris,Le Paysan de Paris is a surrealist book about places in [MASK] by Louis Aragon which was first published in 1926 by Editions Gallimard.
1128,Pierre Le Gros the Younger,[X] died in [Y] .,Rome,"He won the Colbert prize (Prix de Rome), as had his brother, which gave him a four-year scholarship at the French Academy in [MASK]; but refusing to submit to the rules of the academy, he soon left it, and according to legend for some time wandered homeless through the streets of Rome, though he soon found work in the atelier of Pierre Legros."
1129,Pierre Le Gros the Younger,[X] died in [Y] .,Rome,"He won the Colbert prize (Prix de Rome), as had his brother, which gave him a four-year scholarship at the French Academy in Rome; but refusing to submit to the rules of the academy, he soon left it, and according to legend for some time wandered homeless through the streets of [MASK], though he soon found work in the atelier of Pierre Legros."
1130,Concha Espina,[X] died in [Y] .,Madrid,"María de la Concepción Jesusa Basilisa Rodríguez-Espina y García-Tagle, short form Concha Espina (1869 in Santander, Cantabria, Spain – 1955 in [MASK], Spain), was a Spanish writer."
1131,Concha Espina,[X] died in [Y] .,Madrid,"María de la Concepción Jesusa Basilisa Rodríguez-Espina y García-Tagle, short form Concha Espina (1869 in Santander, Cantabria, Spain – 1955 in [MASK], Spain), was a Spanish writer."
1132,Prince August Wilhelm of Prussia,[X] died in [Y] .,Stuttgart,"Prince August Wilhelm Heinrich Günther Viktor of Prussia (29 January 1887 in Potsdam, Germany – 25 March 1949 in [MASK], Germany), called ""Auwi"", was the fourth son of Emperor Wilhelm II, German Emperor by his first wife, Augusta Victoria of Schleswig-Holstein."
1133,Prince August Wilhelm of Prussia,[X] died in [Y] .,Stuttgart,"Prince August Wilhelm Heinrich Günther Viktor of Prussia (29 January 1887 in Potsdam, Germany – 25 March 1949 in [MASK], Germany), called ""Auwi"", was the fourth son of Emperor Wilhelm II, German Emperor by his first wife, Augusta Victoria of Schleswig-Holstein."
1134,Alice Lon,[X] died in [Y] .,Dallas,"Alice Lon Wyche (born November 23, 1926, Cooper, Texas — died April 24, 1981, [MASK]), known as Alice Lon, was an American singer and dancer on The Lawrence Welk Show during its early years on network television."
1135,Alice Lon,[X] died in [Y] .,Dallas,"Alice Lon Wyche (born November 23, 1926, Cooper, Texas — died April 24, 1981, [MASK]), known as Alice Lon, was an American singer and dancer on The Lawrence Welk Show during its early years on network television."
1136,Marie Tussaud,[X] died in [Y] .,London,"She studied at the Vilnius Academy of Art and the Royal College of Art in [MASK], where she was a winner of the Madame Tussaud's Art Prize."
1137,Marie Tussaud,[X] died in [Y] .,London,The gallery first opened as a 'Separate Room' in Marie Tussaud's 1802 exhibition in [MASK] and quickly became a success as it showed historical personalities and artifacts rather than the freaks of nature popular in other waxworks of the day.
1138,Saint Margaret of Scotland,[X] died in [Y] .,Edinburgh,"After curacies at Holy Trinity Stirling and St Paul’s, [MASK] he held incumbencies and St Margaret’s, Leven[disambiguation needed]."
1139,Saint Margaret of Scotland,[X] died in [Y] .,Edinburgh,"Buildings protected range from tiny St Margaret's Chapel, the oldest building in [MASK], to the Forth Road Bridge, Scotland's longest suspension bridge, opened in 1964."
1140,Francesco Durante,[X] died in [Y] .,Naples,"Born in Valletta, Malta, son of Gian Tommaso Abos, whose father was a Frenchman from Castellane and Rosa Farrugia, Abos studied under Leonardo Leo and Francesco Durante in [MASK]."
1141,Francesco Durante,[X] died in [Y] .,Naples,"He received his first musical education from his father, and afterwards studied under Francesco Durante at the Conservatorio di Santa Maria di Loreto at [MASK]."
1142,William Warburton,[X] died in [Y] .,Gloucester,"William Warburton (24 December 1698 – 7 June 1779) was an English writer, literary critic and churchman, Bishop of [MASK] from 1759 until his death."
1143,William Warburton,[X] died in [Y] .,Gloucester,"William Warburton (24 December 1698 – 7 June 1779) was an English writer, literary critic and churchman, Bishop of [MASK] from 1759 until his death."
1144,John McKinly,[X] died in [Y] .,Wilmington,"John McKinly (February 24, 1721 – August 31, 1796) was an American physician and politician from [MASK], in New Castle County, Delaware."
1145,John McKinly,[X] died in [Y] .,Wilmington,"John McKinly (February 24, 1721 – August 31, 1796) was an American physician and politician from [MASK], in New Castle County, Delaware."
