,sub_label,template,obj_label,masked_sentence
1225,Juho Saaristo,[X] is [Y] citizen .,Finland,"Johansson competed for Finland in the 1920 Summer Olympics held in Antwerp, Belgium, winning the bronze behind Jonni Myyrä and Urho Peltonen and ahead of Julius Saaristo as [MASK] claimed the first four spots."
1226,Antonis Samaras,[X] is [Y] citizen .,Greece,"As it has been stated by the Prime Minister of [MASK], Antonis Samaras at an interview in Wall Street Journal, ""This kind of act cannot be tolerated."
1227,Antonis Samaras,[X] is [Y] citizen .,Greece,"Future Prime Minister of [MASK], Antonis Samaras first won a seat in parliament at this election."
1228,Scott Lawson,[X] is [Y] citizen .,Scotland,Scott Lawson (born 28 September 1981 in Lanark) is a [MASK] rugby union player who plays club rugby for Newcastle Falcons.
1229,Scott Lawson,[X] is [Y] citizen .,Scotland,Scott Lawson (born 28 September 1981 in Lanark) is a [MASK] rugby union player who plays club rugby for Newcastle Falcons.
1230,Simone Vagnozzi,[X] is [Y] citizen .,Italy,"Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, [MASK]) is an Italian professional tennis player."
1231,Simone Vagnozzi,[X] is [Y] citizen .,Italy,"Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, Italy) is an [MASK] professional tennis player."
1232,Ameen Sayani,[X] is [Y] citizen .,India,Ameen Sayani is a popular radio announcer from [MASK].
1233,Ameen Sayani,[X] is [Y] citizen .,India,Ameen Sayani is a popular radio announcer from [MASK].
1234,Pat Hoy,[X] is [Y] citizen .,Canada,"Pat Hoy (born September 21, 1950) is a former politician in Ontario, [MASK]."
1235,Pat Hoy,[X] is [Y] citizen .,Canada,"Pat Hoy (born September 21, 1950) is a former politician in Ontario, [MASK]."
1236,Goffredo Petrassi,[X] is [Y] citizen .,Italy,"In 1923, when he was 17, Freccia went to the Florence Conservatory of Music, where he became friends with the composer Luigi Dallapiccola, who introduced him to the music of the contemporary school of [MASK] non-operatic composers such as Gian Francesco Malipiero, Giorgio Federico Ghedini, Goffredo Petrassi and Alfredo Casella."
1237,Goffredo Petrassi,[X] is [Y] citizen .,Italy,He studied in [MASK] with Luigi Nono and Goffredo Petrassi.
1238,Jean-Paul Akayesu,[X] is [Y] citizen .,Rwanda,"Jean-Paul Akayesu (born 1953) is a former teacher, school inspector, and Republican Democratic Movement (MDR) politician from [MASK]."
1239,Jean-Paul Akayesu,[X] is [Y] citizen .,Rwanda,"Jean-Paul Akayesu (born 1953) is a former teacher, school inspector, and Republican Democratic Movement (MDR) politician from [MASK]."
1240,Nandan Nilekani,[X] is [Y] citizen .,India,"The book topped the best-selling charts in [MASK], ahead of Infosys CEO Nandan Nilekani's autobiography Imagining India and continued to be on top of best-selling charts 4 years after it was published."
1241,Nandan Nilekani,[X] is [Y] citizen .,India,"The book topped the best-selling charts in India, ahead of Infosys CEO Nandan Nilekani's autobiography Imagining [MASK] and continued to be on top of best-selling charts 4 years after it was published."
1242,Pankaj Udhas,[X] is [Y] citizen .,India,"Pankaj Udhas is a ghazal singer, hailing from Gujarat in [MASK]."
1243,Pankaj Udhas,[X] is [Y] citizen .,India,"In 2006, Pankaj Udhas was awarded the coveted Padma Shri, [MASK]'s fourth highest civilian award."
1244,Beppe Grillo,[X] is [Y] citizen .,Italy,"The Five Star Movement (Italian: Movimento Cinque Stelle [moviˈmento ˈtʃiŋkwe ˈstelle], M5S) is a political party in [MASK] started by Beppe Grillo, a popular comedian and blogger, with Gianroberto Casaleggio, a web strategist, on 4 October 2009."
1245,Beppe Grillo,[X] is [Y] citizen .,Italy,"MovX was launched in July 2014 by four senators who had left (or had been expelled from) the Five Star Movement (M5S), a populist party which had come first in the 2013 general election, over disagreements with Beppe Grillo's and Gianroberto Casaleggio's leadership, but did not want to team up with the already-existent [MASK] Work in Progress."
1246,Maliq Bushati,[X] is [Y] citizen .,Albania,"Maliq Bushati (8 February 1880 in Shkodër, Scutari Vilayet – 15 February 1946), was Prime Minister of [MASK] during the Italian occupation, from 13 February to 12 May 1943."
1247,Maliq Bushati,[X] is [Y] citizen .,Albania,"Maliq Bushati (8 February 1880 in Shkodër, Scutari Vilayet – 15 February 1946), was Prime Minister of [MASK] during the Italian occupation, from 13 February to 12 May 1943."
1248,Mars Bonfire,[X] is [Y] citizen .,Canada,"Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, [MASK]), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf."
1249,Mars Bonfire,[X] is [Y] citizen .,Canada,"Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, [MASK]), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf."
1250,William McGillivray,[X] is [Y] citizen .,Canada,"Macdonald was a younger brother of [MASK] fur trader John MacDonald of Garth, and a brother-in-law of North West Company senior partner William McGillivray, as well as Sir Archibald Campbell, 1st Baronet, one-time Lieutenant-Governor of New Brunswick, Canada."
1251,William McGillivray,[X] is [Y] citizen .,Canada,"Macdonald was a younger brother of Canadian fur trader John MacDonald of Garth, and a brother-in-law of North West Company senior partner William McGillivray, as well as Sir Archibald Campbell, 1st Baronet, one-time Lieutenant-Governor of New Brunswick, [MASK]."
1252,Frederick IX of Denmark,[X] is [Y] citizen .,Denmark,9's Bro; named for King Frederik IX) spans the Guldborgsund strait between the islands of Falster and Lolland in [MASK].
1253,Frederick IX of Denmark,[X] is [Y] citizen .,Denmark,"Alexander was the first cousin of the Queen Ingrid of [MASK], Prince Gustaf Adolf (the father of the current King of Sweden) and their siblings, because their mother, Princess Margaret of Connaught, was Alexander's aunt and wife to the Crown Prince of Sweden."
1254,Prince Oscar Bernadotte,[X] is [Y] citizen .,Sweden,"When, in August 1810, his father Jean-Baptiste Bernadotte was elected Crown Prince of [MASK], Oscar and his mother moved from Paris to Stockholm (June 1811)."
1255,Prince Oscar Bernadotte,[X] is [Y] citizen .,Sweden,"Oscar Fredrik Ackeström (born November 29, 1972 in Gothenburg, [MASK]) is a professional Swedish ice hockey player."
1256,Josef Albers,[X] is [Y] citizen .,Germany,"Josef Franke (March 12, 1876, Wattenscheid, [MASK] – January 16, 1944, Gelsenkirchen, Germany) was a German architect."
1257,Josef Albers,[X] is [Y] citizen .,Germany,"Josef Franke (March 12, 1876, Wattenscheid, Germany – January 16, 1944, Gelsenkirchen, [MASK]) was a German architect."
1258,Robert Malval,[X] is [Y] citizen .,Haiti,"Robert Malval (born July 11, 1943 in Port-au-Prince) was the prime minister of [MASK] from August 30, 1993 to November 8, 1994."
1259,Robert Malval,[X] is [Y] citizen .,Haiti,"Robert Malval (born July 11, 1943 in Port-au-Prince) was the prime minister of [MASK] from August 30, 1993 to November 8, 1994."
1260,Yasutaka Nakata,[X] is [Y] citizen .,Japan,"Daisuke Nakata (中田大輔 Nakata Daisuke, born in Mikawa, Ishikawa, [MASK], March 2, 1974) is a trampolinist who competed for Japan in the 2000 Summer Olympics."
1261,Yasutaka Nakata,[X] is [Y] citizen .,Japan,"Daisuke Nakata (中田大輔 Nakata Daisuke, born in Mikawa, Ishikawa, Japan, March 2, 1974) is a trampolinist who competed for [MASK] in the 2000 Summer Olympics."
1262,Pasquale Di Sabatino,[X] is [Y] citizen .,Italy,Pasquale Di Sabatino (born 20 January 1988 in Atri) is a professional racing driver from [MASK].
1263,Pasquale Di Sabatino,[X] is [Y] citizen .,Italy,Pasquale Di Sabatino (born 20 January 1988 in Atri) is a professional racing driver from [MASK].
1264,Dan Kolov,[X] is [Y] citizen .,Bulgaria,"Doncho Kolеv Danev ([MASK]: Дончо Колев Данев) (27 December 1892 – 26 March 1940), better known by his ring name Dan Kolov (Bulgarian: Дан Колов), was a Bulgarian wrestler and mixed martial artist."
1265,Dan Kolov,[X] is [Y] citizen .,Bulgaria,"Doncho Kolеv Danev (Bulgarian: Дончо Колев Данев) (27 December 1892 – 26 March 1940), better known by his ring name Dan Kolov ([MASK]: Дан Колов), was a Bulgarian wrestler and mixed martial artist."
1266,Jonas Steur,[X] is [Y] citizen .,Belgium,Jonas Steur ([ˈjoːnɑs ˈstøːr]) is a [MASK] trance DJ and producer.
1267,Jonas Steur,[X] is [Y] citizen .,Belgium,Jonas Steur ([ˈjoːnɑs ˈstøːr]) is a [MASK] trance DJ and producer.
1268,Nagendra Singh,[X] is [Y] citizen .,India,His son R. S. Pathak was Chief Justice of [MASK] and one of the two judges from India to have been on the International Court of Justice in The Hague (the other being Nagendra Singh who served as its President from 1985 to 1988).
1269,Nagendra Singh,[X] is [Y] citizen .,India,His son R. S. Pathak was Chief Justice of India and one of the two judges from [MASK] to have been on the International Court of Justice in The Hague (the other being Nagendra Singh who served as its President from 1985 to 1988).
1270,Tor Endresen,[X] is [Y] citizen .,Norway,"The song was performed fourth on the night, following [MASK]'s Tor Endresen with ""San Francisco"" and preceding Ireland's Marc Roberts with ""Mysterious Woman""."
1271,Tor Endresen,[X] is [Y] citizen .,Norway,"Among the backing singers supporting her was Tor Endresen, who would later represent [MASK] nine years later."
1272,Go Shiozaki,[X] is [Y] citizen .,Japan,"Burning was reformed back in All [MASK] in January 2013, when original members Jun Akiyama and Yoshinobu Kanemaru and second incarnation member Go Shiozaki along with Atsushi Aoki and Kotaro Suzuki quit Pro Wrestling Noah and joined All Japan as a unit."
1273,Go Shiozaki,[X] is [Y] citizen .,Japan,"Burning was reformed back in All Japan in January 2013, when original members Jun Akiyama and Yoshinobu Kanemaru and second incarnation member Go Shiozaki along with Atsushi Aoki and Kotaro Suzuki quit Pro Wrestling Noah and joined All [MASK] as a unit."
1274,Subodh Kant Sahay,[X] is [Y] citizen .,India,Subodh Kant Sahay (born 11 June 1951) is a member of the 14th Lok Sabha of [MASK].
1275,Subodh Kant Sahay,[X] is [Y] citizen .,India,Subodh Kant Sahay (born 11 June 1951) is a member of the 14th Lok Sabha of [MASK].
1276,Abubakari Yakubu,[X] is [Y] citizen .,Ghana,Abubakari Yakubu (born 13 December 1981) is a [MASK] retired professional footballer who played as a defensive midfielder.
1277,Abubakari Yakubu,[X] is [Y] citizen .,Ghana,Abubakari Yakubu (born 13 December 1981) is a [MASK] retired professional footballer who played as a defensive midfielder.
1278,Haakon V of Norway,[X] is [Y] citizen .,Norway,Euphemia of Rügen (ca 1280 – May 1312) was the Queen consort of [MASK] as the spouse of Håkon V of Norway.
1279,Haakon V of Norway,[X] is [Y] citizen .,Norway,Euphemia of Rügen (ca 1280 – May 1312) was the Queen consort of Norway as the spouse of Håkon V of [MASK].
1280,Alfonso Ugarte,[X] is [Y] citizen .,Peru,Alfonso Ugarte District is one of ten districts of the province Sihuas in [MASK].
1281,Alfonso Ugarte,[X] is [Y] citizen .,Peru,"Alfonso Ugarte (July 13, 1847 – June 7, 1880) was a Peruvian civilian turned military commander during the War of the Pacific, between [MASK] and Bolivia against Chile."
1282,Alexandra of Denmark,[X] is [Y] citizen .,Denmark,"She was the second daughter of King Christian IX of [MASK] and Louise of Hesse-Cassel; her siblings included Alexandra (Queen Consort of the United Kingdom), King Frederick VIII of Denmark and King George I of Greece."
1283,Alexandra of Denmark,[X] is [Y] citizen .,Denmark,"She was the second daughter of King Christian IX of Denmark and Louise of Hesse-Cassel; her siblings included Alexandra (Queen Consort of the United Kingdom), King Frederick VIII of [MASK] and King George I of Greece."
1284,Randy Raine-Reusch,[X] is [Y] citizen .,Canada,"In [MASK], she has collaborated with Persian santur player Alan Kushan, Hindustani sitar player James Hamilton, Carnatic singer Vidyasagar Vankayala, Vietnamese group Khac Chi Ensemble, Multi-instrumentalist Randy Raine-Reusch, Klezmer woodwind player Mike Braverman, African drummer Mandido Morris, Mozaico Flamenco Dance Theatre, Uzume Taiko, and Celtic band Mad Pudding."
1285,Randy Raine-Reusch,[X] is [Y] citizen .,Canada,"Minegishi performs widely in North America, Europe, and Asia, and occasionally with [MASK] multi-instrumentalist Randy Raine-Reusch, perhaps the only non-Japanese ichigenkin performer, whom composes and records new works for the instrument."
1286,Kaka Hathrasi,[X] is [Y] citizen .,India,Kaka Hathrasi (18 September 1906 – 18 September 1995) was a noted Hindi satirist and humorist poet of [MASK].
1287,Kaka Hathrasi,[X] is [Y] citizen .,India,Kaka Hathrasi (18 September 1906 – 18 September 1995) was a noted Hindi satirist and humorist poet of [MASK].
1288,Giuseppe Angeli,[X] is [Y] citizen .,Italy,"Giuseppe Angeli (Venice 1709- Venice, 1798) was an [MASK] painter of the late-Baroque, known for depicting both genre and religious subjects."
1289,Giuseppe Angeli,[X] is [Y] citizen .,Italy,"Giuseppe Angeli (Venice 1709- Venice, 1798) was an [MASK] painter of the late-Baroque, known for depicting both genre and religious subjects."
1290,Shamash-shum-ukin,[X] is [Y] citizen .,Babylon,Shamash-shum-ukin was the Assyrian king of [MASK] from 668-648 BC.He was the second son of the Assyrian King Esarhaddon.
1291,Shamash-shum-ukin,[X] is [Y] citizen .,Babylon,Shamash-shum-ukin was the Assyrian king of [MASK] from 668-648 BC.He was the second son of the Assyrian King Esarhaddon.
1292,Mac Con,[X] is [Y] citizen .,Ireland,"The name originates from County Cork in the province of Munster where the O'Driscoll were, in ancient times, a clan claiming descent from an early High King of [MASK] Lugaid mac Con (O'Donovan 1849)."
1293,Mac Con,[X] is [Y] citizen .,Ireland,"Ailill's foster-son Lugaid mac Con was wounded in the thigh in the battle, and was exiled from [MASK]."
1294,Rudolf Kastner,[X] is [Y] citizen .,Hungary,"Its starting point of research comes from the trial of Rudolf Kastner, a leading member of the Budapest Aid and rescue committee whose job it was to help Jews escape from the clutches of the Nazi’s in [MASK]."
1295,Rudolf Kastner,[X] is [Y] citizen .,Hungary,"The book draws heavily on transcripts from the trial, and concludes that in 1944 Rudolf Kastner deliberately withheld from the Jews in [MASK] that the trains the Nazis were putting them on were taking them to death by the gas chamber, not to a fictitious resettlement city as the Nazis claimed, and that Kastner then lied about it under oath."
1296,Ricardo Bofill,[X] is [Y] citizen .,Spain,"[MASK] is currently experiencing a revolution in contemporary architecture and Spanish architects like Rafael Moneo, Santiago Calatrava, Ricardo Bofill as well as many others have gained worldwide renown."
1297,Ricardo Bofill,[X] is [Y] citizen .,Spain,"The Walden 7 is an apartment building designed by Ricardo Bofill's team and located in the town of Sant Just Desvern, close to Barcelona, in Catalonia, [MASK]."
1298,Carlos Duarte Costa,[X] is [Y] citizen .,Brazil,"On May 3, 1948 he was consecrated a bishop and Patriarch for the Venezuelan Catholic Apostolic Church by the bishop Carlos Duarte Costa (excommunicated former Roman Catholic bishop of Botucatu, [MASK]), assisted by his independent auxiliary bishop Salomão Barbosa Ferraz, in the Panama Canal Zone."
1299,Carlos Duarte Costa,[X] is [Y] citizen .,Brazil,"The ICCEC claims its apostolic succession via Timothy Michael Barker, the leader of the International Free Catholic Communion and the Rebiban line via the schismatic Roman Catholic bishop Carlos Duarte Costa, who founded the Catholic Apostolic National Church of [MASK]."
1300,Miguel Hidalgo y Costilla,[X] is [Y] citizen .,Spain,Fr Hidalgo was the first leader of the insurgency for independence from [MASK].
1301,Miguel Hidalgo y Costilla,[X] is [Y] citizen .,Spain,"The name was changed after independence from [MASK], in honour of Fr Miguel Hidalgo, widely considered the 'Father of the Country'."
1302,Celso Amorim,[X] is [Y] citizen .,Brazil,"Weisbrot's work on Latin American countries (including Argentina, Bolivia, [MASK], Ecuador and Venezuela) has attracted national and international attention, and in 2008 was cited by Brazilian Foreign Secretary Celso Amorim."
1303,Celso Amorim,[X] is [Y] citizen .,Brazil,"A graduate in philosophy from the University of Geneva and later international relations by the Rio Branco Institute, Patriota has taken prominent positions within the foreign service such as [MASK]'s ambassador to the United States between 2007 and 2009, Deputy Secretary General for Political Affairs of the Ministry of External Relations, Cabinet Chief of Foreign Minister Chancellor Celso Amorim and Secretary General of the Ministry of External Relations."
1304,Ryszard Engelking,[X] is [Y] citizen .,Poland,Ryszard Engelking (born 1935 in Sosnowiec) is a [MASK] mathematician.
1305,Ryszard Engelking,[X] is [Y] citizen .,Poland,Ryszard Engelking (born 1935 in Sosnowiec) is a [MASK] mathematician.
1306,Andi Eigenmann,[X] is [Y] citizen .,Philippines,"Andrea Nicole Guck Eigenmann, best known as Andi Eigenmann, is a Filipina actress and model in the [MASK]."
1307,Andi Eigenmann,[X] is [Y] citizen .,Philippines,"Andrea Nicole Guck Eigenmann, best known as Andi Eigenmann, is a Filipina actress and model in the [MASK]."
1308,Katy Garbi,[X] is [Y] citizen .,Greece,"The song was performed seventh on the night, following [MASK]'s Keti Garbi with ""Ellada, Hora Tou Fotos"" and preceding Malta's William Mangion with ""This Time""."
1309,Katy Garbi,[X] is [Y] citizen .,Greece,"In the international finale the song was performed fifth on the night, following Switzerland's Annie Cotton with ""Moi, tout simplement"" and preceding [MASK]'s Keti Garbi with ""Eladha, Hora Tu Fotos""."
1310,Ludvig Harboe,[X] is [Y] citizen .,Denmark,Ludvig Harboe (16 August 1709 – 15 June 1783) was a [MASK]/Norwegian theologian and bishop.
1311,Ludvig Harboe,[X] is [Y] citizen .,Denmark,Ludvig Harboe (16 August 1709 – 15 June 1783) was a [MASK]/Norwegian theologian and bishop.
1312,Kazimierz Makarczyk,[X] is [Y] citizen .,Poland,"Kazimierz Makarczyk (1 January 1901, Warsaw – 27 May 1972, Łódź) was a [MASK] chess master."
1313,Kazimierz Makarczyk,[X] is [Y] citizen .,Poland,"Kazimierz Makarczyk (1 January 1901, Warsaw – 27 May 1972, Łódź) was a [MASK] chess master."
1314,Albert Hofmann,[X] is [Y] citizen .,Switzerland,"Shortly afterward, the [MASK] chemist Albert Hofmann isolated the active principle psilocybin from the mushroom Psilocybe mexicana."
1315,Albert Hofmann,[X] is [Y] citizen .,Switzerland,"Albert Hofmann (January 11, 1906 – April 29, 2008) was a [MASK] scientist known best for being the first person to synthesize, ingest, and learn of the psychedelic effects of lysergic acid diethylamide (LSD)."
1316,Cheikh Anta Diop,[X] is [Y] citizen .,Senegal,"Somda attended Cheikh Anta Diop University in Dakar, [MASK] and received a Master's in Law degree in 1981."
1317,Cheikh Anta Diop,[X] is [Y] citizen .,Senegal,"When IFAN was transferred to Cheikh Anta Diop University in 1960, the building at Place Soweto near the National Assembly of [MASK] was converted into a museum."
1318,Brian Mullins,[X] is [Y] citizen .,Ireland,"Brian Mullins (born 27 September 1954 in Dublin, [MASK]) is a former Gaelic football manager and former player."
1319,Brian Mullins,[X] is [Y] citizen .,Ireland,"Brian Mullins (born 27 September 1954 in Dublin, [MASK]) is a former Gaelic football manager and former player."
1320,Sima Bina,[X] is [Y] citizen .,Iran,"She went on to acquire her own solo programme, Golhaye Sahraii (Flowers of the Desert), presenting a collection of folk songs and music from various regions of [MASK], which is still remembered today.After graduating from Tehran University in 1969, majoring in Fine Arts, Sima Bina continued and perfected her knowledge of radif with the highly subtle teaching of great Master Davami."
1321,Sima Bina,[X] is [Y] citizen .,Iran,"A captivating vocalist, Master Sima Bina is one of the leading exponents of the traditional music of [MASK]."
1322,Gustave Doret,[X] is [Y] citizen .,Switzerland,Gustave Doret (20 September 1866 – 19 April 1943) was a [MASK] composer and conductor.
1323,Gustave Doret,[X] is [Y] citizen .,Switzerland,Gustave Doret (20 September 1866 – 19 April 1943) was a [MASK] composer and conductor.
1324,Gard Nilssen,[X] is [Y] citizen .,Norway,"Gard Nilssen (born 24 June 1983 in Skien, [MASK]) is a Norwegian Jazz musician (drums) and composer, and member of the bands Bushman's Revenge and Puma."
1325,Gard Nilssen,[X] is [Y] citizen .,Norway,"Gard Nilssen (born 24 June 1983 in Skien, [MASK]) is a Norwegian Jazz musician (drums) and composer, and member of the bands Bushman's Revenge and Puma."
1326,Manolache Costache Epureanu,[X] is [Y] citizen .,Romania,Manolache Costache Epureanu (1823–1880) was twice the Prime Minister of [MASK] as a representative of the Conservative Party: in 1870 (20 April-14 December) and in 1876 (6 May-5 August).
1327,Manolache Costache Epureanu,[X] is [Y] citizen .,Romania,Manolache Costache Epureanu (1823–1880) was twice the Prime Minister of [MASK] as a representative of the Conservative Party: in 1870 (20 April-14 December) and in 1876 (6 May-5 August).
1328,Philippe Leclerc de Hauteclocque,[X] is [Y] citizen .,France,Dominique Leclerc (born 17 March 1944) is a French politician and a member of the Senate of [MASK].
1329,Philippe Leclerc de Hauteclocque,[X] is [Y] citizen .,France,"The Jardin botanique de Besançon (Botanical Garden of Besançon), more formally the Jardin botanique de l'Université de Franche-Comté et de la Ville de Besançon, is a botanical garden located on the Place du Maréchal Leclerc, Besançon, Doubs, Franche-Comté, [MASK]."
1330,Thomas Erle,[X] is [Y] citizen .,England,Lieutenant-General Thomas Erle PC (1650 – 23 July 1720) was an [MASK] army general and politician who sat in the House of Commons of England and of Great Britain from 1678 to 1718.
1331,Thomas Erle,[X] is [Y] citizen .,England,Lieutenant-General Thomas Erle PC (1650 – 23 July 1720) was an English army general and politician who sat in the House of Commons of [MASK] and of Great Britain from 1678 to 1718.
1332,Isser Harel,[X] is [Y] citizen .,Israel,Yossele Schuchmacher (Hebrew: יוסל'ה שוחמכר; born 1952) is an Israeli whose abduction as a child became a cause célèbre in [MASK] and led Mossad and its director Isser Harel on a worldwide search for his whereabouts.
1333,Isser Harel,[X] is [Y] citizen .,Israel,"Isser Harel (Hebrew: איסר הראל, born Isser Halperin, 1912 – 18 February 2003) was spymaster of the intelligence and the security services of [MASK] and the Director of the Mossad (1952–1963)."
1334,Lani Misalucha,[X] is [Y] citizen .,Philippines,"Lani Misalucha (née Bayot, born August 3, 1969 in Manila, [MASK]) is a Filipino singer who performs pop, rock, jazz, soul, rhythm and blues, and operatic arias."
1335,Lani Misalucha,[X] is [Y] citizen .,Philippines,"Lani Misalucha (née Bayot, born August 3, 1969 in Manila, Philippines) is a [MASK] singer who performs pop, rock, jazz, soul, rhythm and blues, and operatic arias."
1336,Bimal Jalan,[X] is [Y] citizen .,India,"Bimal Jalan (born 17 August 1941) is a former Governor of Reserve Bank of [MASK] and a nominated member of the Upper House of India's Parliament, the Rajya Sabha during 2003–2009."
1337,Bimal Jalan,[X] is [Y] citizen .,India,"Bimal Jalan (born 17 August 1941) is a former Governor of Reserve Bank of India and a nominated member of the Upper House of [MASK]'s Parliament, the Rajya Sabha during 2003–2009."
1338,Samuel More,[X] is [Y] citizen .,England,Samuel More (1593–1662) was at the centre of two historical incidents in seventeenth century [MASK].
1339,Samuel More,[X] is [Y] citizen .,England,Samuel More (1593–1662) was at the centre of two historical incidents in seventeenth century [MASK].
1340,Alida Withoos,[X] is [Y] citizen .,Netherlands,"Josina (""Josien"") Alida Elzerman (born 2 April 1956) is a former freestyle and breaststroke swimmer from the [MASK], who competed for her native country at the 1972 Summer Olympics."
1341,Alida Withoos,[X] is [Y] citizen .,Netherlands,"Alida Margaretha Bosshardt (8 June 1913 – 25 June 2007), better known as Major Bosshardt, was a well known officer in The Salvation Army, and more or less the public face of this Christian organization in the [MASK]."
1342,Pierre Bruchez,[X] is [Y] citizen .,Switzerland,"Pierre Bruchez (born July 2, 1985) is a [MASK] ski mountaineer."
1343,Pierre Bruchez,[X] is [Y] citizen .,Switzerland,"Pierre Bruchez (born July 2, 1985) is a [MASK] ski mountaineer."
1344,Guy Deghy,[X] is [Y] citizen .,Hungary,"Guy Deghy (October 11, 1912 – February 25, 1992) in Budapest, [MASK], an actor who appeared largely in British films and television."
1345,Guy Deghy,[X] is [Y] citizen .,Hungary,"Guy Deghy (October 11, 1912 – February 25, 1992) in Budapest, [MASK], an actor who appeared largely in British films and television."
1346,Juan Croucier,[X] is [Y] citizen .,Cuba,"Juan Croucier (born August 22, 1959, in Santiago de Las Vegas, [MASK]) is a Cuban-American heavy metal musician."
1347,Juan Croucier,[X] is [Y] citizen .,Cuba,"Juan Croucier (born August 22, 1959, in Santiago de Las Vegas, [MASK]) is a Cuban-American heavy metal musician."
1348,Pylyp Orlyk,[X] is [Y] citizen .,Poland,"Hryhory was appointed General Osaul by Hetman Pylyp Orlyk and as such sent from Stockholm to [MASK] in 1720, although in Warsaw he was arrested then handed over to the Russians."
1349,Pylyp Orlyk,[X] is [Y] citizen .,Poland,"Grégoire Orlyk was born in Ukraine, the son of Ukrainian hetman in exile Pylyp Orlyk received good education in Sweden, served in [MASK] and Saxony, participated in secret efforts of France to restore on the Polish throne Stanisław Leszczyński."
1350,John Treacy,[X] is [Y] citizen .,Ireland,He finished 11th in Limerick in 1979 when John Treacy lifted the world title for [MASK].
1351,John Treacy,[X] is [Y] citizen .,Ireland,"educated Irishman John Treacy, a two-time world cross country champion and a silver medalist for the Republic of [MASK] at the 1984 Summer Olympics held in Los Angeles, California U.S.A."
1352,Drew Forsythe,[X] is [Y] citizen .,Australia,It is one of Williamson's few plays not to be set in contemporary [MASK] and was written as a vehicle for actor Drew Forsythe.
1353,Drew Forsythe,[X] is [Y] citizen .,Australia,"And Drew Forsythe is credited with writing and singing the theme song for the ABC’s long-running Sunday morning radio program, [MASK] All Over, hosted by Ian McNamara."
1354,Heddy Honigmann,[X] is [Y] citizen .,Peru,"Heddy Honigmann was born on 1 October 1951 in Lima, [MASK] to Polish Jewish immigrants."
1355,Heddy Honigmann,[X] is [Y] citizen .,Peru,"Heddy Honigmann was born on 1 October 1951 in Lima, [MASK] to Polish Jewish immigrants."
1356,Liis Lemsalu,[X] is [Y] citizen .,Estonia,"Liis Lemsalu (born October 20, 1992 in Pärnu, [MASK]) is an Estonian singer."
1357,Liis Lemsalu,[X] is [Y] citizen .,Estonia,"Liis Lemsalu (born October 20, 1992 in Pärnu, Estonia) is an [MASK] singer."
1358,Albert II of Belgium,[X] is [Y] citizen .,Belgium,Queen Paola of [MASK] (born Donna Paola Ruffo di Calabria on 11 September 1937) is the wife of the former King Albert II and was Queen of the Belgians from 1993 until his abdication in favour of their eldest child the current King Philippe of Belgium.
1359,Albert II of Belgium,[X] is [Y] citizen .,Belgium,Queen Paola of Belgium (born Donna Paola Ruffo di Calabria on 11 September 1937) is the wife of the former King Albert II and was Queen of the Belgians from 1993 until his abdication in favour of their eldest child the current King Philippe of [MASK].
1360,Ryoji Ikeda,[X] is [Y] citizen .,Japan,"Ryoji Ikeda was born in Gifu, [MASK] in 1966."
1361,Ryoji Ikeda,[X] is [Y] citizen .,Japan,"Ryoji Ikeda was born in Gifu, [MASK] in 1966."
1362,Thomas Laird Kennedy,[X] is [Y] citizen .,Canada,"Thomas Laird Kennedy (August 15, 1878 – February 13, 1959) was a politician in Ontario, [MASK] and served briefly as the 15th Premier of Ontario."
1363,Thomas Laird Kennedy,[X] is [Y] citizen .,Canada,"Thomas Laird Kennedy (August 15, 1878 – February 13, 1959) was a politician in Ontario, [MASK] and served briefly as the 15th Premier of Ontario."
1364,Mikhail Evstafiev,[X] is [Y] citizen .,Russia,"Mikhail Evstafiev's paintings and photographs have been exhibited in different countries, including in Austria, China, [MASK] and the United States, in places such as the Hofburg Congress Centre, the State Kremlin Palace, the Maly Manezh Exhibition Hall and the Central House of Artists in Moscow, and in the Grand Central Terminal in New York City."
1365,Mikhail Evstafiev,[X] is [Y] citizen .,Russia,"Mikhail Evstafiev's paintings and photographs have been exhibited in different countries, including in Austria, China, [MASK] and the United States, in places such as the Hofburg Congress Centre, the State Kremlin Palace, the Maly Manezh Exhibition Hall and the Central House of Artists in Moscow, and in the Grand Central Terminal in New York City."
1366,Melanie Domaschenz,[X] is [Y] citizen .,Australia,Melanie Domaschenz (born 13 October 1983) is an Australian wheelchair basketball player who is part of the [MASK] women's national wheelchair basketball team.
1367,Melanie Domaschenz,[X] is [Y] citizen .,Australia,Melanie Domaschenz (born 13 October 1983) is an Australian wheelchair basketball player who is part of the [MASK] women's national wheelchair basketball team.
