,sub_label,template,obj_label,masked_sentence
2170,Quirinus of Neuss,[X] died in [Y] .,Rome,"Saint Quirinus of Tegernsee, or Quirinus of [MASK] (not to be confused with Quirinus of Neuss, also sometimes called Quirinus of Rome), is venerated as a martyr and saint of the third century."
2178,Charles Fleetwood,[X] died in [Y] .,London,"The Wallingford House party were a group of senior officers (Grandees) of the New Model Army who met at Wallingford House, the [MASK] home of Charles Fleetwood."
2179,"Charles, Prince of Viana",[X] died in [Y] .,Barcelona,"After Leonello's unexpected death (1450) Angelo sought patronage elsewhere, moving first to [MASK], then spending time at the Neapolitan court of Alfonso the Great of Aragon, where his brother also served, and returning to Barcelona after Alfonso's death in 1458, at the invitation of Carlos de Aragon, Prince de Viana."
2181,Mike Zwerin,[X] died in [Y] .,Paris,"Mike Zwerin died aged 79 in [MASK] after a long illness on April 2, 2010."
2183,Joseph Desha,[X] died in [Y] .,Georgetown,"Georgetown Cemetery located in [MASK], is the burial site of two Kentucky Governors; James F. Robinson and Joseph Desha, and Kentucky Confederate Governor George W. Johnson."
2184,John Sartain,[X] died in [Y] .,Philadelphia,"Something of a prodigy, she was awarded the John Sartain Fellowship at the [MASK] School of Design for Women (now Moore College of Art and Design)."
2185,Saint Christopher,[X] died in [Y] .,Anatolia,"Saint Christopher of Trebizond was born in a village called Gazaree in Trebizond in the region of Pontus, [MASK] Minor.He was the head of the Soumela Monastery on Mount Mela in the second half of the seventh century (641-668)."
2186,Phillips Brooks,[X] died in [Y] .,Boston,"After its former site on Summer Street burned in the Great [MASK] Fire of 1872, the current church complex was erected under the direction of Rector Phillips Brooks (1835–1893), one of the best-known and most charismatic preachers of his time."
2189,Melvin Day,[X] died in [Y] .,Wellington,"In 2004 the major survey exhibition Melvin Day – Continuum was held at City Gallery, [MASK], prior to travelling to Rotorua Museum of Art & History, Rotorua."
2191,Frederick Grinke,[X] died in [Y] .,Ipswich,"Frederick Grinke (Born 8 August 1911 Winnipeg, Manitoba, Canada - Died 16 March 1987 [MASK], UK) was a Canadian born violinist who had an international career as soloist, chamber musician, and teacher."
2193,Frederick August Wenderoth,[X] died in [Y] .,Philadelphia,"He is identified as the architect of many government buildings built during that period, including some listed on the National Register of Historic Places.Wenderoth was born in [MASK] in 1871 and was the son of the noted photographer Frederick August Wenderoth, a pioneer ""...in addressing the public's desire for colored photographs."""
2194,Francesco Satolli,[X] died in [Y] .,Rome,"Elected Archbishop of Achrida In Partibus Infidelium and coadjutor cum jure successionis of Sydney on 20 July 1901, Kelly was Consecrated Coadjutor Archbishop on 15 August 1901 at St Joachim's Church, [MASK], by Cardinal Francesco Satolli."
2195,Vera Gornostayeva,[X] died in [Y] .,Moscow,Anton Salnikov began his professional training at the [MASK] Central School of Music under professor Vera Gornostayeva.
2198,Pietro Andrea Ziani,[X] died in [Y] .,Naples,"After studying under Pietro Andrea Ziani (uncle of Marc'Antonio Ziani) in Venice, he moved to [MASK] late in his teens, where he joined the theatre company of Febi Armonici which produced early examples of melodrama."
2201,John Brack,[X] died in [Y] .,Melbourne,"Boyd was a member of the Antipodeans, a group of [MASK] painters that also included Clifton Pugh, David Boyd, John Brack, Robert Dickerson, John Perceval and Charles Blackman."
2205,Michael Sachs,[X] died in [Y] .,Berlin,"Returning to [MASK], he taught in various private schools, until Michael Sachs, with whom he was always on terms of intimate friendship, appointed him principal of the religious school which had been opened in that city in 1854."
2206,Taddeo Gaddi,[X] died in [Y] .,Florence,"He was born and died in [MASK], and was the son of the painter Taddeo Gaddi."
2211,Jean Gascon,[X] died in [Y] .,Stratford,"Paul trained at York University's acting program and began his acting career at the famed Stratford Shakespeare Festival in [MASK], appearing in such plays as Othello, directed by David William, She Stoops to Conquer, directed by Michael Bawtree, and Pericles, directed by Jean Gascon."
2212,Seth Holt,[X] died in [Y] .,London,"Seth Holt (1923, Palestine – 14 February 1971, [MASK]) was a British film director, producer and editor."
2214,Jean Guillaume Moitte,[X] died in [Y] .,Paris,"Jean-Guillaume Moitte (11 November 1746, [MASK] - 2 May 1810, Paris) was a French sculptor."
2218,Egbert Benson,[X] died in [Y] .,Jamaica,"Egbert Benson (June 21, 1746 New York City – August 24, 1833 [MASK] County, New York) was a lawyer, jurist, politician from Upper Red Hook, New York, and a Founding Father of the United States who represented New York in the Continental Congress, Annapolis Convention, and the United States House of Representatives, and who served as a member of the New York State constitutional convention in 1788 which ratified the United States Constitution."
2220,Elmer McCurdy,[X] died in [Y] .,Oklahoma,"At one point he exhibited the mummified body of [MASK] Outlaw Elmer McCurdy, before it was acquired by Dan Sonney."
2221,Rudolf Besier,[X] died in [Y] .,Surrey,"Rudolf Besier died in [MASK] in 1942, aged 63."
2224,Evert Taube,[X] died in [Y] .,Stockholm,"Michael Saxell received the prestigious SKAP (Swedish Composers of Popular Music) Stipendium award, honoring the memory of the Swedish songwriter and composer Evert Taube at an awards ceremony conducted at The Nordic Museum in [MASK] in May 2010."
2227,Jack McGurn,[X] died in [Y] .,Chicago,"""Screwy"" Claude Maddox (1897–1958), also known as John E. Moore, was a [MASK] mobster and head of the Circus Cafe Gang whose ranks included future Chicago mobsters Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of the ""Green Mill"") and Antonino ""Tony"" ""Joe Batters"" Accardo."
2229,Fred Hampton,[X] died in [Y] .,Chicago,"AIM participated in the Rainbow Coalition organized by the civil rights activist and urban leader Fred Hampton, who was elected as Deputy Chairman of the Illinois Chapter of the Black Panthers shortly before his assassination at the hands of [MASK] police in Chicago on December 4, 1969."
2233,Olaus Murie,[X] died in [Y] .,Moose,"Located near [MASK] in the southern end of Grand Teton National Park, the house and adjoining studio are now part of the Murie Ranch Historic District, a National Historic Landmark encompassing the Murie residence and the former STS Ranch, home to Olaus' brother Adolph."
2234,Jan Bytnar,[X] died in [Y] .,Warsaw,"Zawadzki himself commanded the Operation Arsenal, a daring action of the Polish resistance, which took place in [MASK] on March 26, 1943, and which resulted in freeing Zawadzki's former high school classmate, Jan Bytnar."
2235,James Buchanan,[X] died in [Y] .,Lancaster,"Wheatland, or the James Buchanan House, is a brick, Federal style house outside of [MASK], in Lancaster Township, Lancaster County."
2236,Granville Sharp,[X] died in [Y] .,London,"He worked at the Board of Ordnance based at the Tower of [MASK] from 1770, where he was the direct superior of Granville Sharp."
2238,Cosimo Bartoli,[X] died in [Y] .,Florence,"Camilliani was praised in one of Cosimo Bartoli's Ragionamenti Accademici; in the course of a stroll through [MASK] the interlocutors in Bartoli's dialogue say of one of Camilliani's statues, that, had it been buried and rediscovered, it would have been praised heartily."
2239,Leo Moser,[X] died in [Y] .,Edmonton,"Leo Moser (April 11, 1921, Vienna – February 9, 1970, [MASK]) was an Austrian-Canadian mathematician, best known for his polygon notation."
2241,Jacques Derrida,[X] died in [Y] .,Paris,"The project proposed the construction of a garden in the Parc de la Villette in [MASK], which included a sieve, or harp-like structure that Derrida envisaged as a physical metaphor for the receptacle-like properties of the chora."
2243,Tino di Camaino,[X] died in [Y] .,Naples,"In addition, Tino di Camaino and Giotto apparently visited [MASK] under Angevin patronage."
2244,Alexander Belyavsky,[X] died in [Y] .,Moscow,"Alexander Borisovich Belyavsky (Russian: Алекса́ндр Бори́сович Беля́вский, 6 May 1932, [MASK], USSR – 8 September 2012, Moscow, Russia) was a Soviet/Russian actor who appeared in more than one hundred films."
2246,Julius Exner,[X] died in [Y] .,Copenhagen,"Johan Julius Exner, (30 November 1825 – 15 November 1910), Danish genre painter, was born in [MASK] to Johann Gottlieb Exner, a Czech musician from Bohemia, who came to Denmark during the Napoleonic period, and his wife Karen Jørgensdatter."
2248,Nelson Annandale,[X] died in [Y] .,Kolkata,"Thomas Nelson Annandale CIE FRSE (15 June 1876 in Edinburgh – 10 April 1924 in [MASK]) was a Scottish zoologist, entomologist, anthropologist, and herpetologist."
2250,Nikephoros I of Constantinople,[X] died in [Y] .,Constantinople,He also translated the works of Patriarch Nikephoros I of [MASK] as well as the Pentateuch.
2259,John Rudolphus Booth,[X] died in [Y] .,Ottawa,"In the late 19th century and the early 20th century, it was one of the most prestigious addresses in [MASK] being home address of Ottawa's mayor Thomas Birkett (306 Metcalfe, Embassy of the Republic of Hungary in Ottawa), Canada's lumber and railroad baron John Rudolphus Booth (252 Metcalfe, Booth House), inventor Thomas Willson a.k.a."
2262,Guido Adler,[X] died in [Y] .,Vienna,"He was born in Prague, and studied in [MASK] under Guido Adler and František Ondříček, afterward working as a composer and music teacher in Prague."
2265,Tom Eckersley,[X] died in [Y] .,London,"Milton first studied Art at Emanuel School then at Hammersmith College of Art under Ruskin Spear and under Tom Eckersley at the [MASK] College of Printing, graduating in 1974."
2268,Nam June Paik,[X] died in [Y] .,Miami,"The video emphasizes that television compliments memory and that TV monitors are sites of memory and of emotionality, a theme that is suggested in Shigeko Kubota's video eulogies to Nam June Paik in the 1980s and 1990s, Korean Grave, and Winter in [MASK]."
2270,Michael IX Palaiologos,[X] died in [Y] .,Thessaloniki,"Michael IX Palaiologos or Palaeologus (Greek: Μιχαήλ Θ΄ Παλαιολόγος, Mikhaēl IX Palaiologos), (17 April 1277 – 12 October 1320, [MASK], Greece), reigned as Byzantine co-emperor with full imperial style 1294/1295–1320."
2272,Alice Nahon,[X] died in [Y] .,Antwerp,Alice Nahon (23 August 1896 – 21 May 1933) was a Belgian poet from [MASK].
2274,Bendix Hallenstein,[X] died in [Y] .,Dunedin,"(originally the Drapery and General Importing Company of New Zealand Ltd) was a New Zealand department store chain, founded in [MASK] by Bendix Hallenstein in 1884."
2276,Carl Friedrich Abel,[X] died in [Y] .,London,"It was demonstrated by Karl Friedrich Abel at his first public concert in [MASK], on 5 April 1759, when it was described as ""newly invented"" ()."
2279,Robert James Manion,[X] died in [Y] .,Ottawa,"Robert James Manion, PC, MC (November 19, 1881, in Pembroke, Ontario – July 2, 1943, in [MASK]) was leader of the Conservative Party of Canada from 1938 until 1940."
2281,Cap Anson,[X] died in [Y] .,Chicago,"Anson was McCormick's captain-manager in 1885 and 1886, when [MASK] won its last 19th-century pennants."
2286,Joan Huydecoper II,[X] died in [Y] .,Amsterdam,"Joan Huydecoper van Maarsseveen II (21 February 1625, [MASK] – 1 December 1704, Amsterdam) was the eldest son of burgomaster Joan Huydecoper van Maarsseveen I and the brother-in-law of the collector Jan J. Hinlopen and the sheriff Jacob Boreel."
2292,Anne Gonzaga,[X] died in [Y] .,Paris,"On April 24, 1645, Edward married in [MASK] a French princess of Italian extraction, Anna Gonzaga (1616–1684)."
2293,Frankie Knuckles,[X] died in [Y] .,Chicago,"The novel details the trials and hardships of illicit card dealer ""Frankie Machine"", along with an assortment of colorful characters, on [MASK]'s Near Northwest Side."
2312,Jan Swammerdam,[X] died in [Y] .,Amsterdam,"Steven Blankaart (24 October 1650, Middelburg – 23 February 1704, [MASK]), was a Dutch physician, Iatrochemist, and entomologist, who worked on the same field as Jan Swammerdam."
2313,Jean-Yves Daniel-Lesur,[X] died in [Y] .,Paris,"The work was premiered on 27 February 1936 on the organ of La Trinité, [MASK], shared among three players: Daniel-Lesur (1–3), Jean Langlais (4–6), and Jean-Jacques Grunenwald (7–9)."
2314,Lucretia Mott,[X] died in [Y] .,Philadelphia,"He was born into a Quaker family in [MASK], son of Edward M. Davis and Maria Mott Davis (a daughter of the women's advocate Lucretia Mott)."
2315,Paul Huet,[X] died in [Y] .,Paris,Paul Huet (3 October 1803 – 8 January 1869) was a French painter and printmaker born in [MASK].
2320,"Juan Prim, 1st Marquis of los Castillejos",[X] died in [Y] .,Madrid,"Cristino Martos y Balbí (Granada, Spain, 13 September 1830 - [MASK], Spain, 17 January 1893) was a Spanish politician and lawyer who served as Minister of State from 1869 to 1870, in a cabinet headed by Juan Prim, 1st Marquis of los Castillejos, and held other important offices such as Mayor of Madrid."
2322,Thomas Alexander Browne,[X] died in [Y] .,Melbourne,Rolf Boldrewood wrote a chapter about the war in his book Old [MASK] Memories (1896).
2323,Arthur Stockdale Cope,[X] died in [Y] .,London,Sir Arthur Stockdale Cope RA (2 November 1857 – 5 July 1940 in [MASK]) was an English portrait painter.
2325,Roland Freisler,[X] died in [Y] .,Berlin,"Upon his return he was arrested by the Gestapo, tried by the People's Court, sentenced to death by Roland Freisler and hanged at Plötzensee prison, [MASK]."
2334,Eusebius Mandyczewski,[X] died in [Y] .,Vienna,"Marxsen in his turn handed Jenner over to Brahms, with whom he studied in [MASK] from February 1888 to 1895, also receiving instruction from Eusebius Mandyczewski."
2335,Tim Cole,[X] died in [Y] .,Texas,"He holds the distinction of being the only judge in the state of [MASK] to have exonerated a deceased individual, which he did in the case of Tim Cole."
2336,George Edmund Street,[X] died in [Y] .,London,The Civil Justice Centre was the first major court complex built in Britain since George Edmund Street's Royal Courts of Justice in [MASK] completed in 1882.
2337,Conny Plank,[X] died in [Y] .,Cologne,"""The Thin Wall"" is Ultravox's first single from the Rage in Eden album, recorded in Conny Plank’s Studio in [MASK], Germany and released on Chrysalis Records on 14 August 1981."
2344,Eyolf Soot,[X] died in [Y] .,Oslo,"She was born in [MASK], and was married first to painter Eyolf Soot, later to actor Harald Stormoen."
2345,Jacques Parizeau,[X] died in [Y] .,Montreal,"It was founded in Saint-Laurent, near [MASK], by Yves Michaud, Jacques Parizeau and René Lévesque."
2346,Walter Gay,[X] died in [Y] .,Paris,In 1876 the couple moved to [MASK] where Walter Gay became a pupil of Leon Bonnat.
2351,Joe Bishop,[X] died in [Y] .,Houston,"Joe Bishop (November 27, 1907, Monticello, Arkansas - May 12, 1976, [MASK]) was an American jazz multi-instrumentalist and composer."
2353,Charles Lapworth,[X] died in [Y] .,Birmingham,"He was born in Galashiels, Scotland, the son of geologist Charles Lapworth and educated at St Andrew's and King Edward's School, [MASK]."
2356,Sophia Charlotte of Hanover,[X] died in [Y] .,Hanover,"Established as a town in 1705 and named after late Sophia Charlotte of [MASK], Queen consort of Prussia, it is best known for Charlottenburg Palace, the largest surviving royal palace in Berlin, and the adjacent museums."
2360,Charles IV of Spain,[X] died in [Y] .,Rome,"The painting was acquired by Carlos IV of Spain (1748–1819) in [MASK], while the latter was still a prince."
2361,Norman Maclean,[X] died in [Y] .,Chicago,A River Runs Through It and Other Stories is a semi-autobiographical collection of three stories by author Norman Maclean (1902–1990) published in May 1976 by the University of [MASK] Press.
2363,William Russell Birch,[X] died in [Y] .,Philadelphia,"He came to the U. S. in 1794, and assisted his artist father, William Birch, in preparing a 29-plate collection of engravings:Birch's Views of [MASK] (1800)."
2366,Mahmud Hussain,[X] died in [Y] .,Karachi,"Mahmud Hussain Library is the central research library of the University of [MASK], in Pakistan."
2367,Henri Berger,[X] died in [Y] .,Honolulu,He was also educated at Henri Berger's Private School of Music in [MASK].
2370,Jules Bordet,[X] died in [Y] .,Brussels,She is head of chemotherapy at the Jules Bordet Institute in [MASK] and associate professor in oncology at the ULB.She graduated as a Medical Doctor at the Université Libre de Bruxelles (ULB) in 1978 where she also met Michael Gebhart.
2373,Thomas Whitelegg,[X] died in [Y] .,London,"Twelve were built by Sharp, Stewart and Company to the design of Thomas Whitelegg for the [MASK], Tilbury and Southend Railway in 1900, with North British Locomotive Company supplying an additional six in 1903."
2376,Justus Hagman,[X] died in [Y] .,Stockholm,Justus Hagman is buried at the Norra begravningsplatsen cemetery in [MASK].
2378,Ludvig Mylius-Erichsen,[X] died in [Y] .,Greenland,"In 1906-1908 he was a member of the Danmark expedition led by Ludvig Mylius-Erichsen, which mapped the last pieces of the northeastern coast of [MASK]."
2380,Ludwig Anzengruber,[X] died in [Y] .,Vienna,"While director, he remodeled the auditorium in the spring and summer of 1897, and introduced contemporary drama by Henrik Ibsen, Gerhart Hauptmann, Arthur Schnitzler, Hugo von Hofmannsthal to the [MASK] audience as well as Austrian classics of Ludwig Anzengruber and Ferdinand Raimund."
2384,Sean Price,[X] died in [Y] .,Brooklyn,"On August 8, 2015, group member Sean Price died in his sleep in his apartment in [MASK] at the age of 43."
2389,Dudley Hardy,[X] died in [Y] .,London,"Dudley Hardy, RI, ROI, RBA, RMS, PS, (b. Sheffield, Yorkshire, 15 January 1867 – d. [MASK], 11 August 1922), was an English painter and illustrator."
2391,Jacob Adriaensz Backer,[X] died in [Y] .,Amsterdam,He was a pupil of the painter Jacob Adriaensz Backer in [MASK] from 1645 to 1648.
2392,Walter Liggett,[X] died in [Y] .,Minneapolis,"The power and influence he held in [MASK] were often compared to that of Al Capone in Chicago and were associated with several high-profile crimes in the city's history, including his alleged involvement in the 1924 murder of cab driver Charles Goldberg, the attempted murder of police officer James H. Trepanier, and the December 1935 killing of newspaperman Walter Liggett."
2393,Faiz Ahmad Faiz,[X] died in [Y] .,Lahore,Riaz lived in [MASK] where he started his career as a journalist for newspaper Chataan and later joined Faiz Ahmed Faiz's Lail-o-Nihar.
2394,Salimuzzaman Siddiqui,[X] died in [Y] .,Karachi,"Salimuzzaman Siddiqui established a postgraduate institute of chemistry in the department of Chemistry, University of [MASK]."
2395,Ralph Vaughan Williams,[X] died in [Y] .,London,"She studied at Queen Margaret's School, York, and then at the Royal Academy of Music (RAM) in [MASK], where she was encouraged by both Peter Warlock and Ralph Vaughan Williams."
2400,Gilbert Stuart,[X] died in [Y] .,Boston,"After the war, he studied portraiture and went to [MASK] to study with Gilbert Stuart in 1816."
2401,Lochlann of Galloway,[X] died in [Y] .,Northampton,"Lochlann used the opportunity to make legal proceeding in [MASK] regarding the property claims of his wife, Helena, daughter and heiress of Richard de Morville."
2403,Tara Browne,[X] died in [Y] .,London,The Honourable Tara Browne (4 March 1945 – 18 December 1966) was a young [MASK] socialite and heir to the Guinness fortune.
2406,Adam Friedrich Oeser,[X] died in [Y] .,Leipzig,Dauthe was born in [MASK] and educated by Adam Friedrich Oeser.
2410,Nicholas II,[X] died in [Y] .,Florence,"Stephen IX died at [MASK] on 29 March 1058 and is considered by the current-day Roman Catholic Church to have been succeeded by Pope Nicholas II, though others consider his successor to be Pope Benedict X, officially regarded as an antipope."
2411,Andrei Gromyko,[X] died in [Y] .,Moscow,"(represented by Andrei Gromyko), the United Kingdom (represented by Alec Douglas-Home), and the United States (represented by Dean Rusk), named the ""Original Parties"", in [MASK] on August 5, 1963, before being opened for signature by other countries."
2415,Baron Cajetan von Felder,[X] died in [Y] .,Vienna,"Accordingly, the waltz was intended to instill the dancing mood for the many luminaries who graced the event like then Mayor of [MASK] Cajetan Freiherr von Felder, the Director of Police, the Privy Councillor von Strobach and many other distinguished guests of the banking, diplomatic and political fields."
2416,"Ulrika Eleonora, Queen of Sweden",[X] died in [Y] .,Stockholm,He also painted a portrait of Ulrica Eleanor of Sweden He was born in [MASK].
2417,John Creasey,[X] died in [Y] .,Salisbury,He has had seven solo art exhibitions and three group exhibitions including the John Creasey Museum in [MASK] and Exeter Castle.
2418,Otis Redding,[X] died in [Y] .,Madison,Jones and three other members of The Bar-Kays died along with Redding in a plane crash in Lake Monona while on their way to a performance in [MASK].
2420,William Barton Rogers,[X] died in [Y] .,Boston,"The history of the Massachusetts Institute of Technology can be traced back to the 1861 incorporation of the ""Massachusetts Institute of Technology and [MASK] Society of Natural History"" led primarily by William Barton Rogers."
2421,Dinesh Chandra Gupta,[X] died in [Y] .,Kolkata,"Located on Howrah-Amta Road, just off NH 6, it is around 9 km (6 mi) from Benoy Badal Dinesh Bag, in the heart of [MASK] (earlier called Calcutta) and 12 km (7 mi) from Vidyasagar Setu linking Kolkata with Howrah."
2424,John Webber,[X] died in [Y] .,London,John Webber RA ([MASK] 6 October 1751 – 29 May 1793 London) was an English artist who accompanied Captain Cook on his third Pacific expedition.
2428,Jacques Lemercier,[X] died in [Y] .,Paris,"Descalzi is recognized for his oil lithograph of Governor Juan Manuel de Rosas, made in 1841, entitled ""Rosas, el Grande"", printed the following year by Lemercier of [MASK]."
2429,Rebecca Solomon,[X] died in [Y] .,London,Rebecca Solomon ([MASK] 26 September 1832 – 20 November 1886 London) was an English painter.
2433,Christian Ranucci,[X] died in [Y] .,Marseille,"Christian Ranucci, also sentenced to death for a child murder, was guillotined at [MASK]'s Baumettes prison sixteen days later."
2437,Carl Dahlhaus,[X] died in [Y] .,Berlin,"Carl Dahlhaus (June 10, 1928 – March 13, 1989), a musicologist from (West) [MASK], was one of the major contributors to the development of musicology as a scholarly discipline during the post-war era."
2441,Heinrich Strack,[X] died in [Y] .,Berlin,"Johann Heinrich Strack (6 July 1805, Bückeburg - 13 June 1880, [MASK]) was a German architect of the Schinkelschule."
2443,George Wallace,[X] died in [Y] .,Montgomery,"Because of his active fight against lingering remnants of segregation, Judge Scott has often been compared to two other Republican federal judges in similar circumstances, John Minor Wisdom of New Orleans and Frank Minis Johnson, of [MASK], the latter a rival of former Alabama Governor George Wallace."
2444,Henri Rousseau,[X] died in [Y] .,Paris,"Wilhelm Uhde (28 October 1874, Friedeberg, Province of Brandenburg (now Poland) – 17 August 1947, [MASK]) was a German art collector, dealer, author and critic, an early collector of modernist painting, and a significant figure in the career of Henri Rousseau."
2446,Joseph Charles Bequaert,[X] died in [Y] .,Amherst,"Joseph Charles Bequaert was an American naturalist of Belgian origin, born 24 May 1886 in Torhout (Belgium) and died on 12 January 1982 in [MASK]."
2448,Junior Wells,[X] died in [Y] .,Chicago,Live at Theresa's 1975 is a live album recorded by blues vocalist and harmonica player Junior Wells at Theresa's Lounge in [MASK] for Delmark Records.
2455,Andrey Sheptytsky,[X] died in [Y] .,Lviv,"The church was reconsecrated on April 29, 1906, as the Greek Catholic church of the Transfiguration of Our Lord Jesus Christ, by the Ukrainian Metropolitan of [MASK] Andrey Sheptytsky, Bishop of Peremyshl Constantine (Chekhovych) and Bishop of Stanyslaviv Blessed Hryhory Khomyshyn."
2461,"Sir Henry Wilson, 1st Baronet",[X] died in [Y] .,London,Reginald Dunne (died 10 August 1922) was the second in command of the [MASK] branch of the IRA who was hanged after killing Field Marshal Sir Henry Wilson.
2464,Gennady Yevryuzhikhin,[X] died in [Y] .,Moscow,Gennady Yegorovich Yevryuzhikhin (Russian: Геннадий Егорович Еврюжихин; born 4 February 1944 in Kazan; died 15 March 1998 in [MASK]) was a Russian footballer.
2466,Muawiyah I,[X] died in [Y] .,Damascus,"Historically, it was first used by the Umayyad caliph Muawiyah I in the Umayyad Mosque of [MASK], where the so-called ""Mihrab of the Companions (of the Prophet)"" belonged to the ""Maqsura of the Companions""."
2471,Peter Raabe,[X] died in [Y] .,Weimar,"Peter Raabe (27 November 1872, Frankfurt an der Oder – 12 April 1945, [MASK]) was a German composer and conductor."
2473,Nicolas Jenson,[X] died in [Y] .,Venice,"Its Roman styles are based on a text face cut by Nicolas Jenson in [MASK] around 1470, and its italics are based on those created by Ludovico Vicentino degli Arrighi fifty years later."
2477,Peter Parler,[X] died in [Y] .,Prague,"He was a son of the famous Gothic architect Peter Parler, who built the Saint Vitus Cathedral and Charles Bridge in [MASK]."
2478,William I of Sicily,[X] died in [Y] .,Palermo,"In 1156, Bohemond refused to surrender all he had gained to the new king William I and was consequently imprisoned in [MASK]."
2480,Hezekiah,[X] died in [Y] .,Jerusalem,"Hezekiah enacted sweeping religious reforms, including a strict mandate for the sole worship of Yahweh and a prohibition on venerating other deities within the Temple in [MASK]."
2486,Leon Brittan,[X] died in [Y] .,London,"In 1988 he was Private Secretary to the Secretary of State for Northern Ireland, and from 1989 in Brussels working for Leon Brittan before returning to [MASK] in 1993."
2487,Horton Foote,[X] died in [Y] .,Hartford,His score for the nine hour production of Horton Foote's The Orphans' Home Cycle was featured at the [MASK] Stage Company and Signature Theatre in New York.
2488,Rudolf Lothar,[X] died in [Y] .,Budapest,"Rudolf Lothar [rú:dolf ló:tar] (born Rudolf Lothar Spitzer, February 25, 1865, [MASK] - died October 2, 1943, Budapest) was a Hungarian-born Austrian writer, playwright, critic and essayist."
2494,Frank Leland,[X] died in [Y] .,Chicago,"However, Frank Leland got Ball released from his contract, and he returned to [MASK] to finish the season."
2497,Bartholomeus Breenbergh,[X] died in [Y] .,Amsterdam,"Bartholomeus Breenbergh (before 13 November 1598 – after 3 October 1657) was a Dutch Golden Age painter of Italian and Italianate landscapes, in Rome (1619-1630) and [MASK] (1630-1657)."
2499,Minoru Yasui,[X] died in [Y] .,Denver,"The square contains busts of Ralph L. Carr, Governor of Colorado from 1939 to 1943, Minoru Yasui, a Japanese-American lawyer, and Yoshitaka Tamai (1900–1983), a Buddhist priest who lived in [MASK]."
2500,Yongzheng Emperor,[X] died in [Y] .,Beijing,The monastery resembles Yongzheng’s own palace Yonghegong in [MASK] (converted by his son the Qianlong Emperor into a Buddhist monastery).
2502,Francesco Melzi d'Eril,[X] died in [Y] .,Milan,"Francesco Melzi d'Eril ([MASK], 6 March 1753 - Milan, 16 January 1816) was an Italian politician and patriot, serving as vice-president of the Napoleonic Italian Republic (1802–1805)."
2506,Pedro de Ribera,[X] died in [Y] .,Madrid,"Pedro de Ribera ([MASK] 4 August 1681 - Madrid, 1742) was a Spanish architect of the Baroque period."
2511,Hilary Minc,[X] died in [Y] .,Warsaw,"Hilary Minc (24 August 1905, in Kazimierz Dolny – 26 November 1974, in [MASK]) was a communist politician in Stalinist Poland and a pro-Soviet Marxist economist."
2513,Ruskin Spear,[X] died in [Y] .,London,"Milton first studied Art at Emanuel School then at Hammersmith College of Art under Ruskin Spear and under Tom Eckersley at the [MASK] College of Printing, graduating in 1974."
2515,Betsy Blair,[X] died in [Y] .,London,"Betsy Blair (December 11, 1923 – March 13, 2009) was an American actress of film and stage, long based in [MASK]."
2517,Louis Aragon,[X] died in [Y] .,Paris,"Others were The Cenci by Antonin Artaud, [MASK] Peasant by Louis Aragon and numerous works by Alfred Jarry."
2522,Pierre Le Gros the Younger,[X] died in [Y] .,Rome,"He won the Colbert prize (Prix de Rome), as had his brother, which gave him a four-year scholarship at the French Academy in [MASK]; but refusing to submit to the rules of the academy, he soon left it, and according to legend for some time wandered homeless through the streets of Rome, though he soon found work in the atelier of Pierre Legros."
2524,Erich Regener,[X] died in [Y] .,Stuttgart,"Rathgeber played an important part in Erich Regener's balloon experiments, as he was the only student at that time who owned a car, and was therefore asked to collect the balloons and measuring apparatus, which could travel up to a distance of 200 km from [MASK]."
2525,Concha Espina,[X] died in [Y] .,Madrid,"María de la Concepción Jesusa Basilisa Rodríguez-Espina y García-Tagle, short form Concha Espina (1869 in Santander, Cantabria, Spain – 1955 in [MASK], Spain), was a Spanish writer."
2527,Prince August Wilhelm of Prussia,[X] died in [Y] .,Stuttgart,"Prince August Wilhelm Heinrich Günther Viktor of Prussia (29 January 1887 in Potsdam, Germany – 25 March 1949 in [MASK], Germany), called ""Auwi"", was the fourth son of Emperor Wilhelm II, German Emperor by his first wife, Augusta Victoria of Schleswig-Holstein."
2529,Alice Lon,[X] died in [Y] .,Dallas,"Alice Lon Wyche (born November 23, 1926, Cooper, Texas — died April 24, 1981, [MASK]), known as Alice Lon, was an American singer and dancer on The Lawrence Welk Show during its early years on network television."
2532,Marie Tussaud,[X] died in [Y] .,London,"She studied at the Vilnius Academy of Art and the Royal College of Art in [MASK], where she was a winner of the Madame Tussaud's Art Prize."
2535,Saint Margaret of Scotland,[X] died in [Y] .,Edinburgh,"After curacies at Holy Trinity Stirling and St Paul’s, [MASK] he held incumbencies and St Margaret’s, Leven[disambiguation needed]."
2540,Jean-Joseph de Mondonville,[X] died in [Y] .,Paris,"Titon et l'Aurore (English: Tithonus and Aurora) is an opera in three acts and a prologue by the French composer Jean-Joseph de Mondonville which was first performed at the Académie royale de musique, [MASK] on 9 January 1753."
2541,Francesco Durante,[X] died in [Y] .,Naples,"Born in Valletta, Malta, son of Gian Tommaso Abos, whose father was a Frenchman from Castellane and Rosa Farrugia, Abos studied under Leonardo Leo and Francesco Durante in [MASK]."
