,sub_label,template,obj_label,masked_sentence
438,Jeff Zucker,[X] works for [Y] .,CNN,"Following Piers Morgan's departure from [MASK] in March 2014, CNN President Jeff Zucker had various anchors fill the 9pm ET slot as a test run."
439,Jeff Zucker,[X] works for [Y] .,CNN,"Following Piers Morgan's departure from CNN in March 2014, [MASK] President Jeff Zucker had various anchors fill the 9pm ET slot as a test run."
440,Eddie Mair,[X] works for [Y] .,BBC,Eddie Mair (born 12 November 1965 in Dundee) is a Scottish broadcaster who presents on national [MASK] radio and television.
441,Eddie Mair,[X] works for [Y] .,BBC,Eddie Mair (born 12 November 1965 in Dundee) is a Scottish broadcaster who presents on national [MASK] radio and television.
442,Terry Myerson,[X] works for [Y] .,Microsoft,Terry Myerson (born 1972 or 1973) is [MASK]'s Executive Vice President of the Windows and Devices Group.
443,Terry Myerson,[X] works for [Y] .,Microsoft,Terry Myerson (born 1972 or 1973) is [MASK]'s Executive Vice President of the Windows and Devices Group.
444,Dermot O'Leary,[X] works for [Y] .,BBC,"James Levy and The Blood Red Rose performed live in session on several national radio shows in the UK, including sessions on BBC Radio 2 with both Jo Whiley and Dermot O'Leary and a session on [MASK] 6 Music with Lauren Laverne."
445,Dermot O'Leary,[X] works for [Y] .,BBC,"1 and received UK-wide acclaim when it was selected by The London Times as ""Hot Download of the Week"" and its eponymous single was championed by Dermot O'Leary, Gideon Coe and several other mainstream [MASK] DJs."
446,Stephen Sackur,[X] works for [Y] .,BBC,He has described himself in a [MASK] HARDtalk interview with Stephen Sackur as a 'technocrat'.
447,Stephen Sackur,[X] works for [Y] .,BBC,"Under his editorship, The Observer's editorial view supported the invasion of Iraq, a stance that Alton, speaking to Stephen Sackur on the [MASK]'s HARDtalk (22 August 2008) has since admitted may have been incorrect."
448,Tony Reali,[X] works for [Y] .,ESPN,"In April 2014 it was announced he would be a contributor on social media for Good Morning America, which he began on October 8, 2014 but has not appeared in 2015, other than a couple sports related segments introduced as ""[MASK]'s Tony Reali""."
449,Tony Reali,[X] works for [Y] .,ESPN,"In April 2014 it was announced he would be a contributor on social media for Good Morning America, which he began on October 8, 2014 but has not appeared in 2015, other than a couple sports related segments introduced as ""[MASK]'s Tony Reali""."
450,Phil Harrison,[X] works for [Y] .,Microsoft,Phil Harrison is a corporate vice president of [MASK].
451,Phil Harrison,[X] works for [Y] .,Microsoft,"Phil Harrison was a corporate vice president of [MASK], and the former British corporate executive and a representative director of Sony Computer Entertainment, Inc."
452,Tatsumi Kimishima,[X] works for [Y] .,Nintendo,"Tatsumi Kimishima (君島 達己 Kimishima Tatsumi, born April 21, 1950 in Tokyo) is the fifth and current President of [MASK]."
453,Tatsumi Kimishima,[X] works for [Y] .,Nintendo,"Tatsumi Kimishima (君島 達己 Kimishima Tatsumi, born April 21, 1950 in Tokyo) is the fifth and current President of [MASK]."
454,Martin Esslin,[X] works for [Y] .,BBC,"Ronald Mason (8 September 1926 – 16 January 1997) was a director and producer of drama for the [MASK], a BBC executive in his native Northern Ireland at the height of the Troubles, the Head of BBC Radio Drama as successor to Martin Esslin and was active in the European Broadcasting Union (EBU)."
455,Martin Esslin,[X] works for [Y] .,BBC,"Ronald Mason (8 September 1926 – 16 January 1997) was a director and producer of drama for the BBC, a [MASK] executive in his native Northern Ireland at the height of the Troubles, the Head of BBC Radio Drama as successor to Martin Esslin and was active in the European Broadcasting Union (EBU)."
456,Charles Goldfarb,[X] works for [Y] .,IBM,"In 1969 Charles Goldfarb, leading a small team at [MASK], developed the first markup language, called Generalized Markup Language, or GML."
457,Charles Goldfarb,[X] works for [Y] .,IBM,"In 1969 Charles Goldfarb, leading a small team at [MASK], developed the first markup language, called Generalized Markup Language, or GML."
458,Jean-Dominique Bauby,[X] works for [Y] .,Elle,"Jean-Dominique Bauby ([ʒɑ̃ dɔminik bobi]; 23 April 1952 – 9 March 1997) was a well-known French actor, author and editor of the French fashion magazine [MASK]."
459,Jean-Dominique Bauby,[X] works for [Y] .,Elle,"Jean-Dominique Bauby ([ʒɑ̃ dɔminik bobi]; 23 April 1952 – 9 March 1997) was a well-known French actor, author and editor of the French fashion magazine [MASK]."
460,Tim Davie,[X] works for [Y] .,BBC,"Tim Davie (born April 25, 1967) is the Chief Executive Officer of BBC Worldwide who served as acting Director-General of the [MASK] following George Entwistle's resignation in November 2012 until Lord Hall took over the role permanently in April 2013."
461,Tim Davie,[X] works for [Y] .,BBC,"Tim Davie (born April 25, 1967) is the Chief Executive Officer of BBC Worldwide who served as acting Director-General of the [MASK] following George Entwistle's resignation in November 2012 until Lord Hall took over the role permanently in April 2013."
462,Innes Lloyd,[X] works for [Y] .,BBC,"Innes Lloyd (24 December 1925, Penmaenmawr, Wales – 23 August 1991) was a British television producer of [MASK] drama programmes."
463,Innes Lloyd,[X] works for [Y] .,BBC,"Innes Lloyd (24 December 1925, Penmaenmawr, Wales – 23 August 1991) was a British television producer of [MASK] drama programmes."
464,William Crawley,[X] works for [Y] .,BBC,William Crawley is an Belfast-born [MASK] journalist and broadcaster.
465,William Crawley,[X] works for [Y] .,BBC,William Crawley is an Belfast-born [MASK] journalist and broadcaster.
466,Peter Oppenheimer,[X] works for [Y] .,Apple,"Until 2014, Peter Oppenheimer was [MASK]"
467,Peter Oppenheimer,[X] works for [Y] .,Apple,"Until 2014, Peter Oppenheimer was [MASK]"
468,Arash Markazi,[X] works for [Y] .,ESPN,"Arash Markazi (born March 4, 1980) is an Iranian-American sports journalist currently writing for [MASK]."
469,Arash Markazi,[X] works for [Y] .,ESPN,"Arash Markazi (born March 4, 1980) is an Iranian-American sports journalist currently writing for [MASK]."
470,Robert J. Bach,[X] works for [Y] .,Microsoft,"Robert J. Bach (born December 31, 1961), commonly known as Robbie Bach, was the President of Entertainment & Devices Division at [MASK]."
471,Robert J. Bach,[X] works for [Y] .,Microsoft,"Robert J. Bach (born December 31, 1961), commonly known as Robbie Bach, was the President of Entertainment & Devices Division at [MASK]."
472,Allan Little,[X] works for [Y] .,BBC,"The Death of Yugoslavia is a [MASK] documentary series first broadcast in 1995, and is also the name of a BBC book by Allan Little and Laura Silber that accompanies the series."
473,Allan Little,[X] works for [Y] .,BBC,"The Death of Yugoslavia is a BBC documentary series first broadcast in 1995, and is also the name of a [MASK] book by Allan Little and Laura Silber that accompanies the series."
474,Kate Silverton,[X] works for [Y] .,BBC,"Kate Silverton (born 4 August 1970) is an English journalist, currently employed by the [MASK]."
475,Kate Silverton,[X] works for [Y] .,BBC,"Kate Silverton (born 4 August 1970) is an English journalist, currently employed by the [MASK]."
476,Emily Maitlis,[X] works for [Y] .,BBC,Emily Maitlis (born 6 September 1970) is a British journalist and newsreader for the [MASK].
477,Emily Maitlis,[X] works for [Y] .,BBC,Emily Maitlis (born 6 September 1970) is a British journalist and newsreader for the [MASK].
478,Lorne Spicer,[X] works for [Y] .,BBC,"The show is presented by Lorne Spicer, who can also be seen on daytime show Money Spinners and recently on [MASK]'s My Life For Sale."
479,Lorne Spicer,[X] works for [Y] .,BBC,"Lorne Spicer (born 16 September 1965 in Upminster, Essex) is an English television presenter best known for presenting reality shows on the [MASK]'s current daytime output."
480,Will Wyatt,[X] works for [Y] .,BBC,"Will Wyatt (born 7 January 1942) was formerly Managing Director, BBC Television (1991-6) and Chief Executive [MASK] Broadcast (1996-9)."
481,Will Wyatt,[X] works for [Y] .,BBC,"Will Wyatt (born 7 January 1942) was formerly Managing Director, BBC Television (1991-6) and Chief Executive [MASK] Broadcast (1996-9)."
482,Jon Sopel,[X] works for [Y] .,BBC,"Jon Sopel (Jonathan B. Sopel, born 22 May 1959 in London, England) is a British television presenter and correspondent for the [MASK]'s international news channel, BBC World News, currently serving as the North America Editor for the BBC."
483,Jon Sopel,[X] works for [Y] .,BBC,"Jon Sopel (Jonathan B. Sopel, born 22 May 1959 in London, England) is a British television presenter and correspondent for the BBC's international news channel, BBC World News, currently serving as the North America Editor for the [MASK]."
484,Peter Horrocks,[X] works for [Y] .,BBC,"When Real Story launched on 10 March 2003, the [MASK]'s then head of Current Affairs, Peter Horrocks, called it ""a valuable addition to our story telling capacity - popular current affairs, but with BBC values."""
485,Peter Horrocks,[X] works for [Y] .,BBC,"When Real Story launched on 10 March 2003, the BBC's then head of Current Affairs, Peter Horrocks, called it ""a valuable addition to our story telling capacity - popular current affairs, but with [MASK] values."""
486,Rigsy,[X] works for [Y] .,BBC,"In nine years at the [MASK], Rigsy has interviewed many well known and respected acts and musicians, including Noel Gallagher, Kings of Leon, Pete Doherty, Jarvis Cocker, Ian Brown, Muse, Franz Ferdinand, Snow Patrol, Primal Scream, The Prodigy, The Killers, The Chemical Brothers, The Flaming Lips, Underworld and Steve Coogan while primarily promoting new Northern Irish acts such as General Fiasco, Two Door Cinema Club, Panama Kings and And So I Watch You From Afar."
487,Rigsy,[X] works for [Y] .,BBC,"Rigsy has worked on many projects outside of the [MASK], hosting the Choice Music Prize (Ireland's answer to the Mercury Music Prize) in Dublin twice (in 2007 and 2008) before judging the same award in 2009."
488,Paddy O'Connell,[X] works for [Y] .,BBC,"Paddy O'Connell (born 11 March 1966 in Guildford, Surrey) is an English television and radio presenter, working mainly for the [MASK]."
489,Paddy O'Connell,[X] works for [Y] .,BBC,"Paddy O'Connell (born 11 March 1966 in Guildford, Surrey) is an English television and radio presenter, working mainly for the [MASK]."
490,Katsuaki Watanabe,[X] works for [Y] .,Toyota,"Katsuaki Watanabe (渡辺 捷昭 Watanabe Katsuaki, born February 13, 1942) is senior advisor at [MASK]."
491,Katsuaki Watanabe,[X] works for [Y] .,Toyota,"Katsuaki Watanabe (渡辺 捷昭 Watanabe Katsuaki, born February 13, 1942) is senior advisor at [MASK]."
492,Jan Leeming,[X] works for [Y] .,BBC,"It later featured three female presenters - Janet Kelly (July–December 1968), future [MASK] TV newsreader Jan Leeming (1970) and Michele Brown (later married Giles Brandreth)."
493,Jan Leeming,[X] works for [Y] .,BBC,"In 1987 for a while, she replaced Jan Leeming reading national [MASK] news bulletins, primarily at weekends."
494,Steve Cram,[X] works for [Y] .,BBC,She is now working in broadcasting for the [MASK] and her partner is fellow BBC commentator Steve Cram with whom she lives in Northumberland.
495,Steve Cram,[X] works for [Y] .,BBC,She is now working in broadcasting for the BBC and her partner is fellow [MASK] commentator Steve Cram with whom she lives in Northumberland.
496,Charles Chilton,[X] works for [Y] .,BBC,Journey Into Space is a BBC Radio science fiction programme written by [MASK] producer Charles Chilton.
497,Charles Chilton,[X] works for [Y] .,BBC,"Charles Chilton MBE (15 June 1917 – 2 January 2013) was a [MASK] radio presenter, a writer and a producer."
498,Joe Kaeser,[X] works for [Y] .,Siemens,"Joe Kaeser (born Josef Käser on June 23, 1957) is the current CEO of [MASK], Munich, a role he has been in since August 1, 2013."
499,Joe Kaeser,[X] works for [Y] .,Siemens,"Joe Kaeser (born Josef Käser on June 23, 1957) is the current CEO of [MASK], Munich, a role he has been in since August 1, 2013."
500,"Ian Fraser, Baron Fraser of Lonsdale",[X] works for [Y] .,BBC,"William Jocelyn Ian Fraser, Baron Fraser of Lonsdale CH CBE (30 August 1897 – 19 December 1974), known as Ian Fraser, was a British Conservative Party politician, a Governor of the [MASK], a successful businessman and the first person to be awarded a life peerage under the Life Peerages Act 1958."
501,"Ian Fraser, Baron Fraser of Lonsdale",[X] works for [Y] .,BBC,"William Jocelyn Ian Fraser, Baron Fraser of Lonsdale CH CBE (30 August 1897 – 19 December 1974), known as Ian Fraser, was a British Conservative Party politician, a Governor of the [MASK], a successful businessman and the first person to be awarded a life peerage under the Life Peerages Act 1958."
