,answers,original,parrot_0,parrot_1,parrot_2
516,moscow,"[{'token': 'moscow', 'score': 0.933}, {'token': 'leningrad', 'score': 0.038}, {'token': 'vladimir', 'score': 0.003}, {'token': 'russia', 'score': 0.003}, {'token': 'kiev', 'score': 0.003}, {'token': 'ukraine', 'score': 0.002}, {'token': 'belarus', 'score': 0.002}, {'token': 'oblast', 'score': 0.001}, {'token': 'siberia', 'score': 0.001}, {'token': 'minsk', 'score': 0.001}, {'token': 'petersburg', 'score': 0.001}, {'token': 'regions', 'score': 0.001}, {'token': 'riga', 'score': 0.001}, {'token': 'kazan', 'score': 0.001}, {'token': 'novgorod', 'score': 0.001}]",,,
517,parker,"[{'token': 'paz', 'score': 0.169}, {'token': 'trinidad', 'score': 0.112}, {'token': 'tucson', 'score': 0.103}, {'token': 'mesa', 'score': 0.051}, {'token': 'bolivia', 'score': 0.039}, {'token': 'town', 'score': 0.025}, {'token': 'morales', 'score': 0.021}, {'token': 'concordia', 'score': 0.019}, {'token': 'gonzales', 'score': 0.017}, {'token': 'mora', 'score': 0.009}, {'token': 'pueblo', 'score': 0.008}, {'token': 'victoria', 'score': 0.007}, {'token': 'dolores', 'score': 0.007}, {'token': 'livingston', 'score': 0.006}, {'token': 'catalina', 'score': 0.006}]","[{'token': '.', 'score': 0.911}, {'token': ';', 'score': 0.077}, {'token': '?', 'score': 0.009}, {'token': '|', 'score': 0.002}, {'token': '...', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': 'downtown', 'score': 0.0}, {'token': '॥', 'score': 0.0}, {'token': 'town', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'here', 'score': 0.0}, {'token': 'pueblo', 'score': 0.0}, {'token': 'it', 'score': 0.0}]","[{'token': '.', 'score': 0.589}, {'token': ';', 'score': 0.375}, {'token': '?', 'score': 0.03}, {'token': '|', 'score': 0.004}, {'token': '...', 'score': 0.001}, {'token': '!', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'tucson', 'score': 0.0}, {'token': 'moss', 'score': 0.0}, {'token': 'town', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': 'pueblo', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'la', 'score': 0.0}, {'token': 'baja', 'score': 0.0}]","[{'token': '.', 'score': 0.626}, {'token': ';', 'score': 0.332}, {'token': '?', 'score': 0.03}, {'token': '|', 'score': 0.01}, {'token': '...', 'score': 0.001}, {'token': '!', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'tucson', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'la', 'score': 0.0}, {'token': ']', 'score': 0.0}, {'token': 'pueblo', 'score': 0.0}, {'token': '॥', 'score': 0.0}, {'token': 'baja', 'score': 0.0}]"
518,beirut,"[{'token': 'beirut', 'score': 0.955}, {'token': 'city', 'score': 0.04}, {'token': 'doha', 'score': 0.001}, {'token': 'tripoli', 'score': 0.001}, {'token': 'has', 'score': 0.001}, {'token': 'cities', 'score': 0.0}, {'token': 'had', 'score': 0.0}, {'token': 'often', 'score': 0.0}, {'token': 'amman', 'score': 0.0}, {'token': 'also', 'score': 0.0}, {'token': 'soon', 'score': 0.0}, {'token': 'damascus', 'score': 0.0}, {'token': 'saigon', 'score': 0.0}, {'token': 'lebanon', 'score': 0.0}, {'token': 'eventually', 'score': 0.0}]","[{'token': 'paris', 'score': 0.316}, {'token': 'capital', 'score': 0.247}, {'token': 'rome', 'score': 0.051}, {'token': 'venice', 'score': 0.034}, {'token': 'athens', 'score': 0.027}, {'token': 'jerusalem', 'score': 0.024}, {'token': 'city', 'score': 0.023}, {'token': 'mecca', 'score': 0.014}, {'token': 'tokyo', 'score': 0.013}, {'token': 'metropolis', 'score': 0.013}, {'token': 'paradise', 'score': 0.012}, {'token': 'heart', 'score': 0.01}, {'token': 'pearl', 'score': 0.01}, {'token': 'london', 'score': 0.008}, {'token': 'home', 'score': 0.007}]","[{'token': 'paris', 'score': 0.339}, {'token': 'capital', 'score': 0.178}, {'token': 'rome', 'score': 0.049}, {'token': 'venice', 'score': 0.043}, {'token': 'athens', 'score': 0.033}, {'token': 'jerusalem', 'score': 0.027}, {'token': 'tokyo', 'score': 0.018}, {'token': 'city', 'score': 0.015}, {'token': 'pearl', 'score': 0.015}, {'token': 'mecca', 'score': 0.015}, {'token': 'paradise', 'score': 0.013}, {'token': 'metropolis', 'score': 0.009}, {'token': 'istanbul', 'score': 0.007}, {'token': 'london', 'score': 0.007}, {'token': 'queen', 'score': 0.007}]",
519,manchester,"[{'token': 'burlington', 'score': 0.205}, {'token': 'norwich', 'score': 0.091}, {'token': 'manchester', 'score': 0.038}, {'token': 'berlin', 'score': 0.038}, {'token': 'rutland', 'score': 0.034}, {'token': 'windsor', 'score': 0.026}, {'token': 'addison', 'score': 0.023}, {'token': '##nington', 'score': 0.022}, {'token': 'derby', 'score': 0.018}, {'token': 'vermont', 'score': 0.017}, {'token': 'derry', 'score': 0.014}, {'token': 'barre', 'score': 0.014}, {'token': 'washington', 'score': 0.013}, {'token': 'woodstock', 'score': 0.012}, {'token': 'rochester', 'score': 0.011}]","[{'token': 'burlington', 'score': 0.138}, {'token': 'norwich', 'score': 0.128}, {'token': 'vermont', 'score': 0.031}, {'token': 'manchester', 'score': 0.03}, {'token': '##nington', 'score': 0.019}, {'token': 'berlin', 'score': 0.018}, {'token': 'rochester', 'score': 0.017}, {'token': 'washington', 'score': 0.017}, {'token': 'albany', 'score': 0.016}, {'token': 'addison', 'score': 0.013}, {'token': 'derry', 'score': 0.012}, {'token': 'portland', 'score': 0.012}, {'token': 'boston', 'score': 0.011}, {'token': 'chicago', 'score': 0.01}, {'token': 'durham', 'score': 0.01}]","[{'token': 'burlington', 'score': 0.161}, {'token': 'norwich', 'score': 0.153}, {'token': 'vermont', 'score': 0.032}, {'token': 'manchester', 'score': 0.031}, {'token': '##nington', 'score': 0.025}, {'token': 'berlin', 'score': 0.019}, {'token': 'rochester', 'score': 0.018}, {'token': 'washington', 'score': 0.018}, {'token': 'addison', 'score': 0.014}, {'token': 'albany', 'score': 0.013}, {'token': 'derry', 'score': 0.011}, {'token': 'boston', 'score': 0.01}, {'token': 'portland', 'score': 0.009}, {'token': 'chicago', 'score': 0.009}, {'token': 'rutland', 'score': 0.009}]",
520,riga,"[{'token': 'finland', 'score': 0.649}, {'token': 'riga', 'score': 0.337}, {'token': 'maine', 'score': 0.003}, {'token': 'alaska', 'score': 0.001}, {'token': 'japan', 'score': 0.001}, {'token': 'russia', 'score': 0.001}, {'token': 'norway', 'score': 0.001}, {'token': 'estonia', 'score': 0.0}, {'token': 'gdansk', 'score': 0.0}, {'token': 'latvia', 'score': 0.0}, {'token': 'mexico', 'score': 0.0}, {'token': 'lithuania', 'score': 0.0}, {'token': 'baltic', 'score': 0.0}, {'token': 'georgia', 'score': 0.0}, {'token': 'sweden', 'score': 0.0}]","[{'token': 'riga', 'score': 0.519}, {'token': 'finland', 'score': 0.436}, {'token': 'maine', 'score': 0.009}, {'token': 'alaska', 'score': 0.006}, {'token': 'russia', 'score': 0.006}, {'token': 'mexico', 'score': 0.003}, {'token': 'latvia', 'score': 0.003}, {'token': 'lithuania', 'score': 0.002}, {'token': 'georgia', 'score': 0.002}, {'token': 'japan', 'score': 0.002}, {'token': 'norway', 'score': 0.001}, {'token': 'baltic', 'score': 0.001}, {'token': 'california', 'score': 0.001}, {'token': 'estonia', 'score': 0.001}, {'token': 'sweden', 'score': 0.001}]",,
521,tokyo,"[{'token': 'tokyo', 'score': 0.48}, {'token': 'yokohama', 'score': 0.266}, {'token': 'osaka', 'score': 0.058}, {'token': 'kobe', 'score': 0.042}, {'token': 'hokkaido', 'score': 0.041}, {'token': 'kyoto', 'score': 0.031}, {'token': 'edo', 'score': 0.016}, {'token': 'fukuoka', 'score': 0.014}, {'token': 'nagasaki', 'score': 0.011}, {'token': 'kyushu', 'score': 0.007}, {'token': 'hiroshima', 'score': 0.007}, {'token': 'shanghai', 'score': 0.004}, {'token': 'nagoya', 'score': 0.003}, {'token': 'okinawa', 'score': 0.002}, {'token': 'meiji', 'score': 0.002}]","[{'token': 'republic', 'score': 0.415}, {'token': 'empire', 'score': 0.406}, {'token': 'rest', 'score': 0.105}, {'token': 'whole', 'score': 0.026}, {'token': 'dominion', 'score': 0.011}, {'token': 'kingdom', 'score': 0.01}, {'token': 'south', 'score': 0.006}, {'token': 'mainland', 'score': 0.005}, {'token': 'north', 'score': 0.003}, {'token': 'federation', 'score': 0.002}, {'token': 'territory', 'score': 0.001}, {'token': 'government', 'score': 0.001}, {'token': 'emperor', 'score': 0.001}, {'token': 'entirety', 'score': 0.001}, {'token': 'parts', 'score': 0.001}]","[{'token': 'republic', 'score': 0.541}, {'token': 'empire', 'score': 0.386}, {'token': 'rest', 'score': 0.021}, {'token': 'kingdom', 'score': 0.011}, {'token': 'dominion', 'score': 0.01}, {'token': 'whole', 'score': 0.007}, {'token': 'mainland', 'score': 0.005}, {'token': 'south', 'score': 0.004}, {'token': 'north', 'score': 0.002}, {'token': 'territory', 'score': 0.002}, {'token': 'federation', 'score': 0.001}, {'token': 'government', 'score': 0.001}, {'token': 'emperor', 'score': 0.001}, {'token': 'parts', 'score': 0.0}, {'token': 'entirety', 'score': 0.0}]","[{'token': 'imperial', 'score': 0.868}, {'token': 'occupied', 'score': 0.031}, {'token': 'meiji', 'score': 0.023}, {'token': 'northern', 'score': 0.015}, {'token': 'wartime', 'score': 0.005}, {'token': 'mainland', 'score': 0.005}, {'token': 'western', 'score': 0.005}, {'token': 'southern', 'score': 0.005}, {'token': 'tokyo', 'score': 0.003}, {'token': 'tokugawa', 'score': 0.002}, {'token': 'colonial', 'score': 0.002}, {'token': 'feudal', 'score': 0.002}, {'token': 'the', 'score': 0.002}, {'token': 'edo', 'score': 0.002}, {'token': 'eastern', 'score': 0.002}]"
522,cardiff,"[{'token': 'cardiff', 'score': 0.993}, {'token': 'wales', 'score': 0.003}, {'token': 'london', 'score': 0.002}, {'token': 'swansea', 'score': 0.001}, {'token': 'newport', 'score': 0.001}, {'token': 'wrexham', 'score': 0.0}, {'token': 'welsh', 'score': 0.0}, {'token': 'liverpool', 'score': 0.0}, {'token': 'bangor', 'score': 0.0}, {'token': 'westminster', 'score': 0.0}, {'token': 'barry', 'score': 0.0}, {'token': 'manchester', 'score': 0.0}, {'token': 'oxford', 'score': 0.0}, {'token': 'city', 'score': 0.0}, {'token': 'dublin', 'score': 0.0}]",,,
523,delhi,"[{'token': 'delhi', 'score': 0.925}, {'token': 'bengal', 'score': 0.048}, {'token': 'india', 'score': 0.009}, {'token': 'gujarat', 'score': 0.006}, {'token': 'lahore', 'score': 0.001}, {'token': 'bombay', 'score': 0.001}, {'token': 'sindh', 'score': 0.001}, {'token': 'kabul', 'score': 0.001}, {'token': 'maharashtra', 'score': 0.001}, {'token': 'pune', 'score': 0.001}, {'token': 'ahmedabad', 'score': 0.001}, {'token': 'punjab', 'score': 0.001}, {'token': 'kashmir', 'score': 0.0}, {'token': 'dhaka', 'score': 0.0}, {'token': 'mumbai', 'score': 0.0}]","[{'token': 'delhi', 'score': 0.999}, {'token': 'gujarat', 'score': 0.001}, {'token': 'bengal', 'score': 0.0}, {'token': 'mughal', 'score': 0.0}, {'token': 'brunei', 'score': 0.0}, {'token': 'hyderabad', 'score': 0.0}, {'token': 'afghan', 'score': 0.0}, {'token': 'mysore', 'score': 0.0}, {'token': 'muslim', 'score': 0.0}, {'token': 'jaipur', 'score': 0.0}, {'token': 'johor', 'score': 0.0}, {'token': 'mongol', 'score': 0.0}, {'token': 'rival', 'score': 0.0}, {'token': 'lahore', 'score': 0.0}, {'token': 'hindu', 'score': 0.0}]","[{'token': 'delhi', 'score': 0.999}, {'token': 'gujarat', 'score': 0.0}, {'token': 'bengal', 'score': 0.0}, {'token': 'mughal', 'score': 0.0}, {'token': 'brunei', 'score': 0.0}, {'token': 'hyderabad', 'score': 0.0}, {'token': 'afghan', 'score': 0.0}, {'token': 'johor', 'score': 0.0}, {'token': 'jaipur', 'score': 0.0}, {'token': 'muslim', 'score': 0.0}, {'token': 'mysore', 'score': 0.0}, {'token': 'lahore', 'score': 0.0}, {'token': 'hindu', 'score': 0.0}, {'token': 'agra', 'score': 0.0}, {'token': 'islamic', 'score': 0.0}]","[{'token': 'delhi', 'score': 0.998}, {'token': 'gujarat', 'score': 0.001}, {'token': 'bengal', 'score': 0.0}, {'token': 'mughal', 'score': 0.0}, {'token': 'brunei', 'score': 0.0}, {'token': 'hyderabad', 'score': 0.0}, {'token': 'afghan', 'score': 0.0}, {'token': 'muslim', 'score': 0.0}, {'token': 'mysore', 'score': 0.0}, {'token': 'johor', 'score': 0.0}, {'token': 'jaipur', 'score': 0.0}, {'token': 'mongol', 'score': 0.0}, {'token': 'rival', 'score': 0.0}, {'token': 'lahore', 'score': 0.0}, {'token': 'islamic', 'score': 0.0}]"
524,mainz,"[{'token': 'paris', 'score': 0.086}, {'token': 'metz', 'score': 0.069}, {'token': 'lyon', 'score': 0.061}, {'token': 'orleans', 'score': 0.043}, {'token': 'versailles', 'score': 0.036}, {'token': 'nancy', 'score': 0.029}, {'token': 'lens', 'score': 0.027}, {'token': 'algiers', 'score': 0.026}, {'token': 'marseille', 'score': 0.024}, {'token': 'constantine', 'score': 0.022}, {'token': 'sedan', 'score': 0.02}, {'token': 'lille', 'score': 0.018}, {'token': 'acre', 'score': 0.016}, {'token': 'geneva', 'score': 0.015}, {'token': 'beirut', 'score': 0.014}]","[{'token': '.', 'score': 0.993}, {'token': ';', 'score': 0.007}, {'token': '!', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': ')', 'score': 0.0}, {'token': 'and', 'score': 0.0}, {'token': '##¦', 'score': 0.0}, {'token': '。', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': ""'"", 'score': 0.0}]",,
525,athens,"[{'token': 'athens', 'score': 0.997}, {'token': 'thessaloniki', 'score': 0.002}, {'token': 'olympia', 'score': 0.0}, {'token': 'greece', 'score': 0.0}, {'token': 'cairo', 'score': 0.0}, {'token': 'helsinki', 'score': 0.0}, {'token': 'crete', 'score': 0.0}, {'token': 'constantinople', 'score': 0.0}, {'token': 'hellenic', 'score': 0.0}, {'token': 'alexandria', 'score': 0.0}, {'token': 'vienna', 'score': 0.0}, {'token': 'vilnius', 'score': 0.0}, {'token': 'london', 'score': 0.0}, {'token': 'paris', 'score': 0.0}, {'token': 'budapest', 'score': 0.0}]","[{'token': '.', 'score': 0.968}, {'token': 'republic', 'score': 0.023}, {'token': ';', 'score': 0.008}, {'token': '?', 'score': 0.0}, {'token': 'islands', 'score': 0.0}, {'token': 'kingdom', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'empire', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'union', 'score': 0.0}, {'token': 'government', 'score': 0.0}, {'token': 'navy', 'score': 0.0}, {'token': 'senate', 'score': 0.0}, {'token': 'parliament', 'score': 0.0}, {'token': 'states', 'score': 0.0}]",,
526,riga,"[{'token': 'essen', 'score': 0.064}, {'token': 'rosenberg', 'score': 0.049}, {'token': 'schleswig', 'score': 0.048}, {'token': 'munster', 'score': 0.045}, {'token': 'berlin', 'score': 0.035}, {'token': 'stuttgart', 'score': 0.034}, {'token': 'graz', 'score': 0.029}, {'token': 'hagen', 'score': 0.026}, {'token': 'brandenburg', 'score': 0.022}, {'token': 'danzig', 'score': 0.019}, {'token': 'dortmund', 'score': 0.018}, {'token': 'leipzig', 'score': 0.017}, {'token': 'bremen', 'score': 0.015}, {'token': 'munich', 'score': 0.014}, {'token': 'mecklenburg', 'score': 0.014}]","[{'token': 'the', 'score': 0.956}, {'token': 'german', 'score': 0.033}, {'token': 'germany', 'score': 0.002}, {'token': 'berlin', 'score': 0.001}, {'token': 'austrian', 'score': 0.001}, {'token': 'nazi', 'score': 0.001}, {'token': 'ss', 'score': 0.0}, {'token': 'der', 'score': 0.0}, {'token': 'nearby', 'score': 0.0}, {'token': 'deutsche', 'score': 0.0}, {'token': 'hamburg', 'score': 0.0}, {'token': 'prussian', 'score': 0.0}, {'token': 'a', 'score': 0.0}, {'token': 'then', 'score': 0.0}, {'token': 'swedish', 'score': 0.0}]","[{'token': 'the', 'score': 0.971}, {'token': 'german', 'score': 0.022}, {'token': 'nazi', 'score': 0.001}, {'token': 'germany', 'score': 0.001}, {'token': 'austrian', 'score': 0.001}, {'token': 'ss', 'score': 0.001}, {'token': 'nearby', 'score': 0.0}, {'token': 'berlin', 'score': 0.0}, {'token': 'der', 'score': 0.0}, {'token': 'deutsche', 'score': 0.0}, {'token': 'prussian', 'score': 0.0}, {'token': 'russian', 'score': 0.0}, {'token': 'polish', 'score': 0.0}, {'token': 'then', 'score': 0.0}, {'token': 'a', 'score': 0.0}]",
527,amherst,"[{'token': 'amherst', 'score': 0.97}, {'token': 'bedford', 'score': 0.003}, {'token': 'richmond', 'score': 0.001}, {'token': 'claremont', 'score': 0.001}, {'token': 'roanoke', 'score': 0.001}, {'token': 'northampton', 'score': 0.001}, {'token': 'alexandria', 'score': 0.001}, {'token': 'hampton', 'score': 0.001}, {'token': 'easton', 'score': 0.001}, {'token': 'jamestown', 'score': 0.001}, {'token': 'concord', 'score': 0.001}, {'token': 'grafton', 'score': 0.0}, {'token': 'arlington', 'score': 0.0}, {'token': 'winchester', 'score': 0.0}, {'token': 'halifax', 'score': 0.0}]",,,
528,kabul,"[{'token': 'afghanistan', 'score': 0.51}, {'token': 'power', 'score': 0.378}, {'token': 'kabul', 'score': 0.07}, {'token': 'government', 'score': 0.024}, {'token': 'control', 'score': 0.004}, {'token': 'office', 'score': 0.002}, {'token': 'it', 'score': 0.002}, {'token': 'country', 'score': 0.001}, {'token': 'administration', 'score': 0.001}, {'token': 'authority', 'score': 0.001}, {'token': 'rule', 'score': 0.001}, {'token': 'leadership', 'score': 0.001}, {'token': 'iraq', 'score': 0.001}, {'token': 'afghan', 'score': 0.0}, {'token': 'state', 'score': 0.0}]",,,
529,warsaw,"[{'token': 'warsaw', 'score': 0.976}, {'token': 'wrocław', 'score': 0.007}, {'token': 'krakow', 'score': 0.006}, {'token': 'poznan', 'score': 0.004}, {'token': 'gdansk', 'score': 0.002}, {'token': 'vilnius', 'score': 0.001}, {'token': 'washington', 'score': 0.001}, {'token': 'poland', 'score': 0.0}, {'token': 'kiev', 'score': 0.0}, {'token': 'lublin', 'score': 0.0}, {'token': 'london', 'score': 0.0}, {'token': 'łodz', 'score': 0.0}, {'token': 'berlin', 'score': 0.0}, {'token': 'rome', 'score': 0.0}, {'token': 'capital', 'score': 0.0}]",,,
530,jericho,"[{'token': 'jericho', 'score': 0.899}, {'token': 'jerusalem', 'score': 0.084}, {'token': 'gaza', 'score': 0.009}, {'token': 'bethlehem', 'score': 0.004}, {'token': 'tel', 'score': 0.001}, {'token': 'petra', 'score': 0.001}, {'token': 'acre', 'score': 0.001}, {'token': 'sharon', 'score': 0.0}, {'token': 'haifa', 'score': 0.0}, {'token': 'israel', 'score': 0.0}, {'token': 'nazareth', 'score': 0.0}, {'token': 'david', 'score': 0.0}, {'token': 'damascus', 'score': 0.0}, {'token': 'eden', 'score': 0.0}, {'token': 'israeli', 'score': 0.0}]",,,
531,tehran,"[{'token': '1979', 'score': 0.048}, {'token': '1999', 'score': 0.041}, {'token': '1949', 'score': 0.03}, {'token': '1969', 'score': 0.025}, {'token': '1959', 'score': 0.024}, {'token': '1968', 'score': 0.021}, {'token': '1947', 'score': 0.02}, {'token': '1989', 'score': 0.018}, {'token': '1919', 'score': 0.017}, {'token': '1975', 'score': 0.017}, {'token': '1951', 'score': 0.016}, {'token': '1978', 'score': 0.016}, {'token': '1921', 'score': 0.015}, {'token': '1950', 'score': 0.015}, {'token': '1920', 'score': 0.015}]",,,
532,baghdad,"[{'token': 'baghdad', 'score': 0.607}, {'token': 'damascus', 'score': 0.12}, {'token': 'medina', 'score': 0.097}, {'token': 'cairo', 'score': 0.048}, {'token': 'mecca', 'score': 0.027}, {'token': 'cordoba', 'score': 0.017}, {'token': 'constantinople', 'score': 0.008}, {'token': 'acre', 'score': 0.008}, {'token': 'toledo', 'score': 0.006}, {'token': 'iraq', 'score': 0.006}, {'token': 'jerusalem', 'score': 0.005}, {'token': 'egypt', 'score': 0.005}, {'token': 'tehran', 'score': 0.003}, {'token': 'alexandria', 'score': 0.003}, {'token': 'babylon', 'score': 0.003}]",,,
533,karachi,"[{'token': 'karachi', 'score': 0.992}, {'token': 'islamabad', 'score': 0.006}, {'token': 'hyderabad', 'score': 0.001}, {'token': 'lahore', 'score': 0.0}, {'token': 'pakistan', 'score': 0.0}, {'token': 'tehran', 'score': 0.0}, {'token': 'sindh', 'score': 0.0}, {'token': 'city', 'score': 0.0}, {'token': 'mumbai', 'score': 0.0}, {'token': 'london', 'score': 0.0}, {'token': 'hassan', 'score': 0.0}, {'token': 'chicago', 'score': 0.0}, {'token': 'peshawar', 'score': 0.0}, {'token': 'delhi', 'score': 0.0}, {'token': 'bombay', 'score': 0.0}]",,,
534,oslo,"[{'token': 'oslo', 'score': 0.705}, {'token': 'voss', 'score': 0.077}, {'token': 'trondheim', 'score': 0.063}, {'token': 'nord', 'score': 0.022}, {'token': 'alta', 'score': 0.019}, {'token': 'lund', 'score': 0.015}, {'token': 'odd', 'score': 0.011}, {'token': 'mandal', 'score': 0.008}, {'token': 'eastern', 'score': 0.005}, {'token': 'bergen', 'score': 0.005}, {'token': 'vest', 'score': 0.004}, {'token': 'moss', 'score': 0.004}, {'token': '##hus', 'score': 0.003}, {'token': 'os', 'score': 0.003}, {'token': 'strand', 'score': 0.002}]","[{'token': ':', 'score': 0.616}, {'token': 'bergen', 'score': 0.188}, {'token': 'oslo', 'score': 0.113}, {'token': 'trondheim', 'score': 0.024}, {'token': 'as', 'score': 0.005}, {'token': 'moss', 'score': 0.005}, {'token': '.', 'score': 0.004}, {'token': 'mandal', 'score': 0.003}, {'token': ';', 'score': 0.002}, {'token': 'and', 'score': 0.002}, {'token': 'voss', 'score': 0.002}, {'token': 'alta', 'score': 0.002}, {'token': 'copenhagen', 'score': 0.002}, {'token': 'stockholm', 'score': 0.002}, {'token': ',', 'score': 0.002}]","[{'token': ':', 'score': 0.729}, {'token': 'oslo', 'score': 0.113}, {'token': 'bergen', 'score': 0.106}, {'token': 'trondheim', 'score': 0.011}, {'token': 'as', 'score': 0.004}, {'token': 'moss', 'score': 0.004}, {'token': '.', 'score': 0.003}, {'token': ';', 'score': 0.002}, {'token': 'and', 'score': 0.001}, {'token': 'mandal', 'score': 0.001}, {'token': 'copenhagen', 'score': 0.001}, {'token': 'alta', 'score': 0.001}, {'token': ',', 'score': 0.001}, {'token': 'norway', 'score': 0.001}, {'token': 'stockholm', 'score': 0.001}]","[{'token': ':', 'score': 0.412}, {'token': 'bergen', 'score': 0.262}, {'token': 'oslo', 'score': 0.13}, {'token': 'trondheim', 'score': 0.042}, {'token': '.', 'score': 0.031}, {'token': ';', 'score': 0.019}, {'token': 'sweden', 'score': 0.01}, {'token': 'moss', 'score': 0.01}, {'token': 'norway', 'score': 0.007}, {'token': 'stockholm', 'score': 0.006}, {'token': '-', 'score': 0.005}, {'token': 'copenhagen', 'score': 0.003}, {'token': 'denmark', 'score': 0.003}, {'token': 'lund', 'score': 0.002}, {'token': 'and', 'score': 0.002}]"
535,warsaw,"[{'token': 'indianapolis', 'score': 0.173}, {'token': 'louisville', 'score': 0.056}, {'token': 'warsaw', 'score': 0.03}, {'token': 'washington', 'score': 0.029}, {'token': 'chicago', 'score': 0.028}, {'token': 'nashville', 'score': 0.026}, {'token': 'jacksonville', 'score': 0.022}, {'token': 'columbus', 'score': 0.021}, {'token': 'madison', 'score': 0.021}, {'token': 'richmond', 'score': 0.017}, {'token': 'atlanta', 'score': 0.015}, {'token': 'gary', 'score': 0.013}, {'token': 'dallas', 'score': 0.013}, {'token': 'pittsburgh', 'score': 0.013}, {'token': 'jackson', 'score': 0.011}]",,,
536,franklin,"[{'token': 'town', 'score': 0.031}, {'token': 'downtown', 'score': 0.022}, {'token': 'dublin', 'score': 0.016}, {'token': 'raleigh', 'score': 0.014}, {'token': 'nashville', 'score': 0.014}, {'token': 'salem', 'score': 0.014}, {'token': 'lancaster', 'score': 0.014}, {'token': 'richmond', 'score': 0.013}, {'token': 'madison', 'score': 0.012}, {'token': 'lexington', 'score': 0.011}, {'token': 'jackson', 'score': 0.01}, {'token': 'charleston', 'score': 0.01}, {'token': 'dallas', 'score': 0.009}, {'token': 'greenville', 'score': 0.008}, {'token': 'montgomery', 'score': 0.008}]","[{'token': '.', 'score': 0.785}, {'token': ';', 'score': 0.147}, {'token': '?', 'score': 0.007}, {'token': 'indianapolis', 'score': 0.003}, {'token': 'nashville', 'score': 0.002}, {'token': 'jacksonville', 'score': 0.002}, {'token': '|', 'score': 0.002}, {'token': 'lexington', 'score': 0.001}, {'token': 'cincinnati', 'score': 0.001}, {'token': '!', 'score': 0.001}, {'token': 'downtown', 'score': 0.001}, {'token': 'montgomery', 'score': 0.001}, {'token': 'florence', 'score': 0.001}, {'token': 'town', 'score': 0.001}, {'token': 'dublin', 'score': 0.001}]",,
537,aden,"[{'token': 'aden', 'score': 0.983}, {'token': 'yemen', 'score': 0.003}, {'token': 'male', 'score': 0.001}, {'token': 'santiago', 'score': 0.0}, {'token': 'mona', 'score': 0.0}, {'token': 'beaufort', 'score': 0.0}, {'token': 'dubai', 'score': 0.0}, {'token': 'south', 'score': 0.0}, {'token': 'salisbury', 'score': 0.0}, {'token': 'aw', 'score': 0.0}, {'token': 'georgetown', 'score': 0.0}, {'token': 'greenville', 'score': 0.0}, {'token': 'omar', 'score': 0.0}, {'token': 'coastal', 'score': 0.0}, {'token': 'somalia', 'score': 0.0}]",,,
538,bordeaux,"[{'token': 'bordeaux', 'score': 0.935}, {'token': 'toulouse', 'score': 0.014}, {'token': 'conde', 'score': 0.009}, {'token': 'lot', 'score': 0.007}, {'token': 'beaufort', 'score': 0.004}, {'token': 'lens', 'score': 0.003}, {'token': 'toulon', 'score': 0.002}, {'token': 'vichy', 'score': 0.001}, {'token': 'nice', 'score': 0.001}, {'token': 'gap', 'score': 0.001}, {'token': 'pau', 'score': 0.001}, {'token': 'grandson', 'score': 0.001}, {'token': 'lyons', 'score': 0.001}, {'token': 'tours', 'score': 0.001}, {'token': 'dax', 'score': 0.001}]",,,
