obj_label,masked_sentence,masked_sentence_roberta
pakistan,"Raheem Shah endowed his entire wealth into 3 categories 1. and the very large parts he endowed to the government of Pakistan 2. for the poor peoples of Sujawal and 3. for his relatives and Family members, Syed Abdul Raheem shah has the [MASK]'s Largest endow in History named Wakuf-e-Raheemi.","Raheem Shah endowed his entire wealth into 3 categories 1. and the very large parts he endowed to the government of Pakistan 2. for the poor peoples of Sujawal and 3. for his relatives and Family members, Syed Abdul Raheem shah has the <mask>'s Largest endow in History named Wakuf-e-Raheemi."
pakistan,"Raheem Shah endowed his entire wealth into 3 categories 1. and the very large parts he endowed to the government of [MASK] 2. for the poor peoples of Sujawal and 3. for his relatives and Family members, Syed Abdul Raheem shah has the Pakistan's Largest endow in History named Wakuf-e-Raheemi.","Raheem Shah endowed his entire wealth into 3 categories 1. and the very large parts he endowed to the government of <mask> 2. for the poor peoples of Sujawal and 3. for his relatives and Family members, Syed Abdul Raheem shah has the Pakistan's Largest endow in History named Wakuf-e-Raheemi."
pakistan,"Raheem Shah endowed his entire wealth into 3 categories 1. and the very large parts he endowed to the government of Pakistan 2. for the poor peoples of Sujawal and 3. for his relatives and Family members, Syed Abdul Raheem shah has the [MASK]'s Largest endow in History named Wakuf-e-Raheemi.","Raheem Shah endowed his entire wealth into 3 categories 1. and the very large parts he endowed to the government of Pakistan 2. for the poor peoples of Sujawal and 3. for his relatives and Family members, Syed Abdul Raheem shah has the <mask>'s Largest endow in History named Wakuf-e-Raheemi."
denmark,Lars Paaske (born 18 January 1976) is a male badminton player from [MASK].,Lars Paaske (born 18 January 1976) is a male badminton player from <mask>.
denmark,Lars Paaske (born 18 January 1976) is a male badminton player from [MASK].,Lars Paaske (born 18 January 1976) is a male badminton player from <mask>.
denmark,They had a bye in the first round and defeated Lars Paaske and Jonas Rasmussen of [MASK] in the second.,They had a bye in the first round and defeated Lars Paaske and Jonas Rasmussen of <mask> in the second.
denmark,They had a bye in the first round and defeated Lars Paaske and Jonas Rasmussen of [MASK] in the second.,They had a bye in the first round and defeated Lars Paaske and Jonas Rasmussen of <mask> in the second.
denmark,"In November 2009, Lee and Choong Tan Fook reached Hong Kong Open Super Series semi-final but they lost to [MASK]'s Lars Paaske and Jonas Rasmussen.","In November 2009, Lee and Choong Tan Fook reached Hong Kong Open Super Series semi-final but they lost to <mask>'s Lars Paaske and Jonas Rasmussen."
kurdistan,"Along with the current President of Iraq Jalal Talabani, Adel Murad is the founder and secretary general of one of the main Kurdish political parties, the Patriotic Union of [MASK] (PUK).","Along with the current President of Iraq Jalal Talabani, Adel Murad is the founder and secretary general of one of the main Kurdish political parties, the Patriotic Union of <mask> (PUK)."
finland,"It was discovered by pioneering [MASK] female astronomer Liisi Oterma at the Turku Observatory, Finland, on 18 November 1938.","It was discovered by pioneering <mask> female astronomer Liisi Oterma at the Turku Observatory, Finland, on 18 November 1938."
finland,"It was discovered by pioneering Finnish female astronomer Liisi Oterma at the Turku Observatory, [MASK], on 18 November 1938.","It was discovered by pioneering Finnish female astronomer Liisi Oterma at the Turku Observatory, <mask>, on 18 November 1938."
finland,"It was discovered by [MASK] female astronomer Liisi Oterma at Turku Observatory, Finland on 8 September 1942.","It was discovered by <mask> female astronomer Liisi Oterma at Turku Observatory, Finland on 8 September 1942."
finland,"It was discovered by Finnish female astronomer Liisi Oterma at Turku Observatory, [MASK] on 8 September 1942.","It was discovered by Finnish female astronomer Liisi Oterma at Turku Observatory, <mask> on 8 September 1942."
finland,"In addition, a second minor planet, 2804 Yrjö, was named in his honor by pioneering [MASK] female astronomer Liisi Oterma, and the lunar crater Väisälä also bears his name.","In addition, a second minor planet, 2804 Yrjö, was named in his honor by pioneering <mask> female astronomer Liisi Oterma, and the lunar crater Väisälä also bears his name."
finland,"It was discovered by [MASK] female astronomer Liisi Oterma at Turku Observatory, Southwest Finland, on 15 October 1941.","It was discovered by <mask> female astronomer Liisi Oterma at Turku Observatory, Southwest Finland, on 15 October 1941."
finland,It was discovered by [MASK] astronomer Liisi Oterma at Turku Observatory on 16 October 1941.,It was discovered by <mask> astronomer Liisi Oterma at Turku Observatory on 16 October 1941.
finland,It was discovered by [MASK] female astronomer Liisi Oterma at Turku Observatory on 15 October 1941.,It was discovered by <mask> female astronomer Liisi Oterma at Turku Observatory on 15 October 1941.
japan,"Hiroyuki ""Hiro"" Matsushita (ヒロ松下 Hiro Matsushita, born March 14, 1961, Kobe, [MASK]) (full Kanji:松下弘幸), is a former driver in the Champ Car series.","Hiroyuki ""Hiro"" Matsushita (ヒロ松下 Hiro Matsushita, born March 14, 1961, Kobe, <mask>) (full Kanji:松下弘幸), is a former driver in the Champ Car series."
japan,"Hiroyuki ""Hiro"" Matsushita (ヒロ松下 Hiro Matsushita, born March 14, 1961, Kobe, [MASK]) (full Kanji:松下弘幸), is a former driver in the Champ Car series.","Hiroyuki ""Hiro"" Matsushita (ヒロ松下 Hiro Matsushita, born March 14, 1961, Kobe, <mask>) (full Kanji:松下弘幸), is a former driver in the Champ Car series."
denmark,Lise Ringheim (15 May 1926 – 25 September 1994) was a [MASK] film actress.,Lise Ringheim (15 May 1926 – 25 September 1994) was a <mask> film actress.
denmark,Lise Ringheim (15 May 1926 – 25 September 1994) was a [MASK] film actress.,Lise Ringheim (15 May 1926 – 25 September 1994) was a <mask> film actress.
poland,He is a cousin of [MASK]´s wealthiest entrepreneur Jan Kulczyk.,He is a cousin of <mask>´s wealthiest entrepreneur Jan Kulczyk.
poland,"Kulczyk Investments SA is an international investment company, founded by [MASK] entrepreneur Jan Kulczyk in 2007, focusing on business opportunities in high growth markets.","Kulczyk Investments SA is an international investment company, founded by <mask> entrepreneur Jan Kulczyk in 2007, focusing on business opportunities in high growth markets."
poland,"Jan Kulczyk, [MASK] entrepreneur.","Jan Kulczyk, <mask> entrepreneur."
poland,Jan Kulczyk (24 June 1950 – 28 July 2015) was a [MASK] businessman and entrepreneur.,Jan Kulczyk (24 June 1950 – 28 July 2015) was a <mask> businessman and entrepreneur.
poland,Jan Kulczyk (24 June 1950 – 28 July 2015) was a [MASK] businessman and entrepreneur.,Jan Kulczyk (24 June 1950 – 28 July 2015) was a <mask> businessman and entrepreneur.
poland,"An investor specializing in the new technology sector, he is also the son of Jan Kulczyk, an international businessman ranked by Forbes as the richest man in [MASK].","An investor specializing in the new technology sector, he is also the son of Jan Kulczyk, an international businessman ranked by Forbes as the richest man in <mask>."
norway,"Despite favoring the revolutionary Marcus Thrane movement, which peaked around 1850, he was hired at the Office of the Auditor General of [MASK] from 1851.","Despite favoring the revolutionary Marcus Thrane movement, which peaked around 1850, he was hired at the Office of the Auditor General of <mask> from 1851."
france,It was based out of Marcel Pagnol's studios in Marseille and shot entirely on location in the South of [MASK].,It was based out of Marcel Pagnol's studios in Marseille and shot entirely on location in the South of <mask>.
france,"Thérèse Liotard (born 6 May 1949 in Lille, Nord, [MASK]) is a French actress best known for her role in the film My Father's Glory (La Gloire de mon père, de Marcel Pagnol).","Thérèse Liotard (born 6 May 1949 in Lille, Nord, <mask>) is a French actress best known for her role in the film My Father's Glory (La Gloire de mon père, de Marcel Pagnol)."
france,He remained with BIP at Elstree Studios until 1930 when he returned briefly to the continent to work in Germany and then in [MASK] with Marcel Pagnol.,He remained with BIP at Elstree Studios until 1930 when he returned briefly to the continent to work in Germany and then in <mask> with Marcel Pagnol.
brazil,"Its official name is Praça Floriano Peixoto, in honour of the second president of [MASK], Floriano Peixoto.","Its official name is Praça Floriano Peixoto, in honour of the second president of <mask>, Floriano Peixoto."
brazil,"Its official name is Praça Floriano Peixoto, in honour of the second president of [MASK], Floriano Peixoto.","Its official name is Praça Floriano Peixoto, in honour of the second president of <mask>, Floriano Peixoto."
brazil,"In December 1891, the government of the state of Espirito Santo suffered an intervention by the Partido Republicano Construtor (Builder's Republican Party), due to the resignation of the legal governor Alfeu Adolfo Monjardim de Andrade e Almeida, who abandoned the office in protest against the coup d'état of November 23, 1891 that led the Marshall Manuel Deodoro da Fonseca to resign the presidency of [MASK] in favour of his vice-president Marshall Floriano Peixoto, who had aspirations to become a de facto ruler.","In December 1891, the government of the state of Espirito Santo suffered an intervention by the Partido Republicano Construtor (Builder's Republican Party), due to the resignation of the legal governor Alfeu Adolfo Monjardim de Andrade e Almeida, who abandoned the office in protest against the coup d'état of November 23, 1891 that led the Marshall Manuel Deodoro da Fonseca to resign the presidency of <mask> in favour of his vice-president Marshall Floriano Peixoto, who had aspirations to become a de facto ruler."
brazil,"Floriano Peixoto is a municipality in the state Rio Grande do Sul, [MASK].","Floriano Peixoto is a municipality in the state Rio Grande do Sul, <mask>."
sweden,"Sofia Talvik (born 24 November 1978 in Gothenburg, Västra Götaland County) is a [MASK] musician and singer/songwriter.","Sofia Talvik (born 24 November 1978 in Gothenburg, Västra Götaland County) is a <mask> musician and singer/songwriter."
sweden,"Sofia Talvik (born 24 November 1978 in Gothenburg, Västra Götaland County) is a [MASK] musician and singer/songwriter.","Sofia Talvik (born 24 November 1978 in Gothenburg, Västra Götaland County) is a <mask> musician and singer/songwriter."
germany,"The song was performed fourth on the night (following [MASK]'s Lena Valaitis with ""Johnny Blue"" and preceding Israel's Hakol Over Habibi with ""Halayla"").","The song was performed fourth on the night (following <mask>'s Lena Valaitis with ""Johnny Blue"" and preceding Israel's Hakol Over Habibi with ""Halayla"")."
germany,"The song was performed second on the night (following Austria's Marty Brem with ""Wenn du da bist"" and preceding [MASK]'s Lena Valaitis with ""Johnny Blue"").","The song was performed second on the night (following Austria's Marty Brem with ""Wenn du da bist"" and preceding <mask>'s Lena Valaitis with ""Johnny Blue"")."
germany,"[MASK] was represented by Lena Valaitis, with the song ""Johnny Blue"", at the 1981 Eurovision Song Contest, which took place on 4 April in Dublin.","<mask> was represented by Lena Valaitis, with the song ""Johnny Blue"", at the 1981 Eurovision Song Contest, which took place on 4 April in Dublin."
spain,"According to the Chronicon mundi of the historian Lucas de Tuy, he wanted to expel all the Jews from [MASK].","According to the Chronicon mundi of the historian Lucas de Tuy, he wanted to expel all the Jews from <mask>."
spain,"According to the Chronicon mundi of the historian Lucas de Tuy, he wanted to expel all the Jews from [MASK].","According to the Chronicon mundi of the historian Lucas de Tuy, he wanted to expel all the Jews from <mask>."
romania,"Artists in the collection include Romanians Ion Andreescu, Corneliu Baba, Apcar Baltazar, Henri Catargi, Alexandru Ciucurencu, Horia Damian, Nicolae Dărăscu, Lucian Grigorescu, Nicolae Grigorescu, Iosif Iser, Ştefan Luchian, Samuel Mutzner, Alexandru Padina, Theodor Pallady, Gheorghe Petrașcu, Vasile Popescu, Camil Ressu, and Nicolae Tonitza, and French artists Pierre Bonnard, Paul Cézanne—the museum has the only Cézanne in [MASK]—, Jean-Baptiste-Camille Corot, Eugène Delacroix, André Derain, Raoul Dufy, Albert Marquet, Henri Matisse, Camille Pissarro, Pierre-Auguste Renoir, and Maurice Utrillo, as well as pieces by two other artists who worked in France, the Spaniard Pablo Picasso and the Englishman Alfred Sisley.","Artists in the collection include Romanians Ion Andreescu, Corneliu Baba, Apcar Baltazar, Henri Catargi, Alexandru Ciucurencu, Horia Damian, Nicolae Dărăscu, Lucian Grigorescu, Nicolae Grigorescu, Iosif Iser, Ştefan Luchian, Samuel Mutzner, Alexandru Padina, Theodor Pallady, Gheorghe Petrașcu, Vasile Popescu, Camil Ressu, and Nicolae Tonitza, and French artists Pierre Bonnard, Paul Cézanne—the museum has the only Cézanne in <mask>—, Jean-Baptiste-Camille Corot, Eugène Delacroix, André Derain, Raoul Dufy, Albert Marquet, Henri Matisse, Camille Pissarro, Pierre-Auguste Renoir, and Maurice Utrillo, as well as pieces by two other artists who worked in France, the Spaniard Pablo Picasso and the Englishman Alfred Sisley."
romania,"Camil Ressu ([kaˈmil ˈresu]; 28 January 1880 – 1 April 1962) was a Romanian painter and academic, one of the most significant art figures of [MASK].","Camil Ressu ([kaˈmil ˈresu]; 28 January 1880 – 1 April 1962) was a Romanian painter and academic, one of the most significant art figures of <mask>."
romania,"Camil Ressu ([kaˈmil ˈresu]; 28 January 1880 – 1 April 1962) was a Romanian painter and academic, one of the most significant art figures of [MASK].","Camil Ressu ([kaˈmil ˈresu]; 28 January 1880 – 1 April 1962) was a Romanian painter and academic, one of the most significant art figures of <mask>."
romania,"The collection includes various pieces from Asia and the Middle East, and several pieces by Western European artists (including one drawing by Vincent van Gogh, but the heart of the collection consists of work of late 19th- and 20th-century [MASK] artists, including Theodor Aman, Nicolae Grigorescu, Ioan Andreescu, Nicolae Tonitza, Gheorghe Petraşcu, Theodor Pallady, Lucian Grigorescu, Iosif Iser, Camil Ressu, Francisc Şirato, Alexandru Ciucurencu, Dimitrie Ghiaţă, and Corneliu Baba.","The collection includes various pieces from Asia and the Middle East, and several pieces by Western European artists (including one drawing by Vincent van Gogh, but the heart of the collection consists of work of late 19th- and 20th-century <mask> artists, including Theodor Aman, Nicolae Grigorescu, Ioan Andreescu, Nicolae Tonitza, Gheorghe Petraşcu, Theodor Pallady, Lucian Grigorescu, Iosif Iser, Camil Ressu, Francisc Şirato, Alexandru Ciucurencu, Dimitrie Ghiaţă, and Corneliu Baba."
canada,"""Hélène"" is a 1989 pop song recorded by the [MASK] singer Roch Voisine.","""Hélène"" is a 1989 pop song recorded by the <mask> singer Roch Voisine."
canada,Americana is a 2008 album by [MASK] singer Roch Voisine.,Americana is a 2008 album by <mask> singer Roch Voisine.
canada,Best of is a 2007 album of [MASK] singer Roch Voisine.,Best of is a 2007 album of <mask> singer Roch Voisine.
canada,Hélène is a 1989 album by [MASK] singer Roch Voisine.,Hélène is a 1989 album by <mask> singer Roch Voisine.
canada,Double is a 1990 bilingual French / English double album by [MASK] singer Roch Voisine as a follow up to the album Hélène.,Double is a 1990 bilingual French / English double album by <mask> singer Roch Voisine as a follow up to the album Hélène.
canada,I'll Always Be There is a 1993 English language album by [MASK] singer Roch Voisine.,I'll Always Be There is a 1993 English language album by <mask> singer Roch Voisine.
canada,Coup de tête is a 1994 French language album by [MASK] singer Roch Voisine.,Coup de tête is a 1994 French language album by <mask> singer Roch Voisine.
canada,Chaque feu is a 1999 album of [MASK] singer Roch Voisine.,Chaque feu is a 1999 album of <mask> singer Roch Voisine.
canada,Sauf si l'amour... is a 2005 French language album by [MASK] singer Roch Voisine.,Sauf si l'amour... is a 2005 French language album by <mask> singer Roch Voisine.
canada,Confidences is a 2010 French language album by [MASK] singer Roch Voisine.,Confidences is a 2010 French language album by <mask> singer Roch Voisine.
canada,"Joseph Armand Roch Voisine, OC ONB better known as Roch Voisine, (born 26 March 1963) is a [MASK] singer-songwriter, actor, and radio and television host who lives in Montreal, Quebec and Paris, France.","Joseph Armand Roch Voisine, OC ONB better known as Roch Voisine, (born 26 March 1963) is a <mask> singer-songwriter, actor, and radio and television host who lives in Montreal, Quebec and Paris, France."
canada,"Joseph Armand Roch Voisine, OC ONB better known as Roch Voisine, (born 26 March 1963) is a [MASK] singer-songwriter, actor, and radio and television host who lives in Montreal, Quebec and Paris, France.","Joseph Armand Roch Voisine, OC ONB better known as Roch Voisine, (born 26 March 1963) is a <mask> singer-songwriter, actor, and radio and television host who lives in Montreal, Quebec and Paris, France."
canada,"Joseph Armand Roch Voisine, OC ONB better known as Roch Voisine, (born 26 March 1963) is a [MASK] singer-songwriter, actor, and radio and television host who lives in Montreal, Quebec and Paris, France.","Joseph Armand Roch Voisine, OC ONB better known as Roch Voisine, (born 26 March 1963) is a <mask> singer-songwriter, actor, and radio and television host who lives in Montreal, Quebec and Paris, France."
indonesia,"Yunus Yosfiah, (also Muhammad Yunus Yosfiah, born 7 August 1944, Rappang, South Sulawesi, [MASK], ethnicity: Bugis), is the most decorated member of the Indonesian army.","Yunus Yosfiah, (also Muhammad Yunus Yosfiah, born 7 August 1944, Rappang, South Sulawesi, <mask>, ethnicity: Bugis), is the most decorated member of the Indonesian army."
indonesia,"Yunus Yosfiah, (also Muhammad Yunus Yosfiah, born 7 August 1944, Rappang, South Sulawesi, [MASK], ethnicity: Bugis), is the most decorated member of the Indonesian army.","Yunus Yosfiah, (also Muhammad Yunus Yosfiah, born 7 August 1944, Rappang, South Sulawesi, <mask>, ethnicity: Bugis), is the most decorated member of the Indonesian army."
finland,"He is considered the Latin American poet with the broadest Nordic influence, from the [MASK] poets, Edith Södergran, Elmer Diktonius, Paavo Haavikko, Pentti Saarikoski and the Swedes Gunnar Ekelöf, Tomas Tranströmer and Lars Gustafsson.","He is considered the Latin American poet with the broadest Nordic influence, from the <mask> poets, Edith Södergran, Elmer Diktonius, Paavo Haavikko, Pentti Saarikoski and the Swedes Gunnar Ekelöf, Tomas Tranströmer and Lars Gustafsson."
hungary,"Danseuse, also known as Femme à l'éventail, or Femme à la cruche, is an early Cubist sculpture created in 1912 by the [MASK] avant-garde sculptor Joseph Csaky (1888–1971).","Danseuse, also known as Femme à l'éventail, or Femme à la cruche, is an early Cubist sculpture created in 1912 by the <mask> avant-garde sculptor Joseph Csaky (1888–1971)."
canada,"Fred Urquhart's nearly 40-year-long scientific investigation into the monarch butterfly (Danaus plexippus), tracking the details of what is considered one of the longest known insect migrations: the flight of the monarch butterfly from Central Mexico to the United States and [MASK] and back.","Fred Urquhart's nearly 40-year-long scientific investigation into the monarch butterfly (Danaus plexippus), tracking the details of what is considered one of the longest known insect migrations: the flight of the monarch butterfly from Central Mexico to the United States and <mask> and back."
finland,"Johansson competed for [MASK] in the 1920 Summer Olympics held in Antwerp, Belgium, winning the bronze behind Jonni Myyrä and Urho Peltonen and ahead of Julius Saaristo as Finland claimed the first four spots.","Johansson competed for <mask> in the 1920 Summer Olympics held in Antwerp, Belgium, winning the bronze behind Jonni Myyrä and Urho Peltonen and ahead of Julius Saaristo as Finland claimed the first four spots."
finland,"Johansson competed for Finland in the 1920 Summer Olympics held in Antwerp, Belgium, winning the bronze behind Jonni Myyrä and Urho Peltonen and ahead of Julius Saaristo as [MASK] claimed the first four spots.","Johansson competed for Finland in the 1920 Summer Olympics held in Antwerp, Belgium, winning the bronze behind Jonni Myyrä and Urho Peltonen and ahead of Julius Saaristo as <mask> claimed the first four spots."
finland,"Peltonen won a bronze medal in the latter event behind fellow [MASK] Julius Saaristo and Väinö Siikaniemi and one place ahead of Swede Eric Lemming, who had won the one hand competition.","Peltonen won a bronze medal in the latter event behind fellow <mask> Julius Saaristo and Väinö Siikaniemi and one place ahead of Swede Eric Lemming, who had won the one hand competition."
greece,"As it has been stated by the Prime Minister of [MASK], Antonis Samaras at an interview in Wall Street Journal, ""This kind of act cannot be tolerated.","As it has been stated by the Prime Minister of <mask>, Antonis Samaras at an interview in Wall Street Journal, ""This kind of act cannot be tolerated."
greece,"Future Prime Minister of [MASK], Antonis Samaras first won a seat in parliament at this election.","Future Prime Minister of <mask>, Antonis Samaras first won a seat in parliament at this election."
scotland,Scott Lawson (born 28 September 1981 in Lanark) is a [MASK] rugby union player who plays club rugby for Newcastle Falcons.,Scott Lawson (born 28 September 1981 in Lanark) is a <mask> rugby union player who plays club rugby for Newcastle Falcons.
scotland,Scott Lawson (born 28 September 1981 in Lanark) is a [MASK] rugby union player who plays club rugby for Newcastle Falcons.,Scott Lawson (born 28 September 1981 in Lanark) is a <mask> rugby union player who plays club rugby for Newcastle Falcons.
italy,"Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, [MASK]) is an Italian professional tennis player.","Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, <mask>) is an Italian professional tennis player."
italy,"Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, Italy) is an [MASK] professional tennis player.","Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, Italy) is an <mask> professional tennis player."
italy,"Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, [MASK]) is an Italian professional tennis player.","Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, <mask>) is an Italian professional tennis player."
italy,"Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, Italy) is an [MASK] professional tennis player.","Simone Vagnozzi (born May 30, 1983 in Ascoli Piceno, Italy) is an <mask> professional tennis player."
india,Ameen Sayani is a popular radio announcer from [MASK].,Ameen Sayani is a popular radio announcer from <mask>.
india,Ameen Sayani is a popular radio announcer from [MASK].,Ameen Sayani is a popular radio announcer from <mask>.
canada,"Pat Hoy (born September 21, 1950) is a former politician in Ontario, [MASK].","Pat Hoy (born September 21, 1950) is a former politician in Ontario, <mask>."
canada,"Pat Hoy (born September 21, 1950) is a former politician in Ontario, [MASK].","Pat Hoy (born September 21, 1950) is a former politician in Ontario, <mask>."
italy,"In 1923, when he was 17, Freccia went to the Florence Conservatory of Music, where he became friends with the composer Luigi Dallapiccola, who introduced him to the music of the contemporary school of [MASK] non-operatic composers such as Gian Francesco Malipiero, Giorgio Federico Ghedini, Goffredo Petrassi and Alfredo Casella.","In 1923, when he was 17, Freccia went to the Florence Conservatory of Music, where he became friends with the composer Luigi Dallapiccola, who introduced him to the music of the contemporary school of <mask> non-operatic composers such as Gian Francesco Malipiero, Giorgio Federico Ghedini, Goffredo Petrassi and Alfredo Casella."
italy,He studied in [MASK] with Luigi Nono and Goffredo Petrassi.,He studied in <mask> with Luigi Nono and Goffredo Petrassi.
rwanda,"Jean-Paul Akayesu (born 1953) is a former teacher, school inspector, and Republican Democratic Movement (MDR) politician from [MASK].","Jean-Paul Akayesu (born 1953) is a former teacher, school inspector, and Republican Democratic Movement (MDR) politician from <mask>."
rwanda,"Jean-Paul Akayesu (born 1953) is a former teacher, school inspector, and Republican Democratic Movement (MDR) politician from [MASK].","Jean-Paul Akayesu (born 1953) is a former teacher, school inspector, and Republican Democratic Movement (MDR) politician from <mask>."
india,"The book topped the best-selling charts in [MASK], ahead of Infosys CEO Nandan Nilekani's autobiography Imagining India and continued to be on top of best-selling charts 4 years after it was published.","The book topped the best-selling charts in <mask>, ahead of Infosys CEO Nandan Nilekani's autobiography Imagining India and continued to be on top of best-selling charts 4 years after it was published."
india,"The book topped the best-selling charts in India, ahead of Infosys CEO Nandan Nilekani's autobiography Imagining [MASK] and continued to be on top of best-selling charts 4 years after it was published.","The book topped the best-selling charts in India, ahead of Infosys CEO Nandan Nilekani's autobiography Imagining <mask> and continued to be on top of best-selling charts 4 years after it was published."
india,"He is a co-founder of Mumbai Angels and is ranked among the top 5 angel investors in the country as per this survey Chakravarty quit as Managing Director of BNP Paribas [MASK] to work as a volunteer with the central government's UID project under Nandan Nilekani, in their financial inclusion initiative.","He is a co-founder of Mumbai Angels and is ranked among the top 5 angel investors in the country as per this survey Chakravarty quit as Managing Director of BNP Paribas <mask> to work as a volunteer with the central government's UID project under Nandan Nilekani, in their financial inclusion initiative."
india,"Pankaj Udhas is a ghazal singer, hailing from Gujarat in [MASK].","Pankaj Udhas is a ghazal singer, hailing from Gujarat in <mask>."
india,"In 2006, Pankaj Udhas was awarded the coveted Padma Shri, [MASK]'s fourth highest civilian award.","In 2006, Pankaj Udhas was awarded the coveted Padma Shri, <mask>'s fourth highest civilian award."
india,"Pankaj Udhas is a ghazal singer, hailing from Gujarat in [MASK].","Pankaj Udhas is a ghazal singer, hailing from Gujarat in <mask>."
india,"In 2006, Pankaj Udhas was awarded the coveted Padma Shri, [MASK]'s fourth highest civilian award.","In 2006, Pankaj Udhas was awarded the coveted Padma Shri, <mask>'s fourth highest civilian award."
italy,"The Five Star Movement (Italian: Movimento Cinque Stelle [moviˈmento ˈtʃiŋkwe ˈstelle], M5S) is a political party in [MASK] started by Beppe Grillo, a popular comedian and blogger, with Gianroberto Casaleggio, a web strategist, on 4 October 2009.","The Five Star Movement (Italian: Movimento Cinque Stelle [moviˈmento ˈtʃiŋkwe ˈstelle], M5S) is a political party in <mask> started by Beppe Grillo, a popular comedian and blogger, with Gianroberto Casaleggio, a web strategist, on 4 October 2009."
italy,"MovX was launched in July 2014 by four senators who had left (or had been expelled from) the Five Star Movement (M5S), a populist party which had come first in the 2013 general election, over disagreements with Beppe Grillo's and Gianroberto Casaleggio's leadership, but did not want to team up with the already-existent [MASK] Work in Progress.","MovX was launched in July 2014 by four senators who had left (or had been expelled from) the Five Star Movement (M5S), a populist party which had come first in the 2013 general election, over disagreements with Beppe Grillo's and Gianroberto Casaleggio's leadership, but did not want to team up with the already-existent <mask> Work in Progress."
albania,"Maliq Bushati (8 February 1880 in Shkodër, Scutari Vilayet – 15 February 1946), was Prime Minister of [MASK] during the Italian occupation, from 13 February to 12 May 1943.","Maliq Bushati (8 February 1880 in Shkodër, Scutari Vilayet – 15 February 1946), was Prime Minister of <mask> during the Italian occupation, from 13 February to 12 May 1943."
albania,"Maliq Bushati (8 February 1880 in Shkodër, Scutari Vilayet – 15 February 1946), was Prime Minister of [MASK] during the Italian occupation, from 13 February to 12 May 1943.","Maliq Bushati (8 February 1880 in Shkodër, Scutari Vilayet – 15 February 1946), was Prime Minister of <mask> during the Italian occupation, from 13 February to 12 May 1943."
albania,"In addition Treska was also a judge, notably the general prosecutor who sentenced to death for high treason Maliq Bushati, former Prime Minister of [MASK], Lef Nosi, former minister and signatury of the Albanian Declaration of Independence, as well as Franciscan priest Anton Harapi.","In addition Treska was also a judge, notably the general prosecutor who sentenced to death for high treason Maliq Bushati, former Prime Minister of <mask>, Lef Nosi, former minister and signatury of the Albanian Declaration of Independence, as well as Franciscan priest Anton Harapi."
canada,"Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, [MASK]), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf.","Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, <mask>), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf."
canada,"Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, [MASK]), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf.","Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, <mask>), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf."
canada,"Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, [MASK]), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf.","Dennis Edmonton (born 21 April 1943 in Oshawa, Ontario, <mask>), also known by the stage name Mars Bonfire, is a Canadian rock musician and songwriter, best known for writing the hit song ""Born to Be Wild"" for Steppenwolf."
canada,"Macdonald was a younger brother of [MASK] fur trader John MacDonald of Garth, and a brother-in-law of North West Company senior partner William McGillivray, as well as Sir Archibald Campbell, 1st Baronet, one-time Lieutenant-Governor of New Brunswick, Canada.","Macdonald was a younger brother of <mask> fur trader John MacDonald of Garth, and a brother-in-law of North West Company senior partner William McGillivray, as well as Sir Archibald Campbell, 1st Baronet, one-time Lieutenant-Governor of New Brunswick, Canada."
canada,"Macdonald was a younger brother of Canadian fur trader John MacDonald of Garth, and a brother-in-law of North West Company senior partner William McGillivray, as well as Sir Archibald Campbell, 1st Baronet, one-time Lieutenant-Governor of New Brunswick, [MASK].","Macdonald was a younger brother of Canadian fur trader John MacDonald of Garth, and a brother-in-law of North West Company senior partner William McGillivray, as well as Sir Archibald Campbell, 1st Baronet, one-time Lieutenant-Governor of New Brunswick, <mask>."
canada,"Leaving Inverarden starts with two stories taken from the history of the fur-trading North West Company in [MASK]; the title track Leaving Invergarden based on the story of John MacDonald, and the track Magdalen McGillivray about his sister who married William McGillivray.","Leaving Inverarden starts with two stories taken from the history of the fur-trading North West Company in <mask>; the title track Leaving Invergarden based on the story of John MacDonald, and the track Magdalen McGillivray about his sister who married William McGillivray."
